"plot_id","stem_id","short_id","long_id","species_id","x","y","year","dbh","status_id"
"H1823",1285,NA,NA,"TOC",20.75,50.75,2019,22.5,"AS"
"H1823",1286,NA,NA,"ABA",21,51,1994,5.6,"A"
"H1823",1286,NA,NA,"ABA",21,51,2004,NA,"DF"
"H1823",1286,NA,NA,"ABA",21,51,2011,NA,"DF"
"H1823",1287,NA,NA,"TOC",20.5,54,1994,36.3,"A"
"H1823",1287,NA,NA,"TOC",20.5,54,2004,37.9,"AS"
"H1823",1287,NA,NA,"TOC",20.5,54,2011,40.4,"AS"
"H1823",1287,NA,NA,"TOC",20.5,54,2019,42.6,"AS"
"H1823",1288,NA,NA,"ABA",21.25,52.5,2004,6.3,"AS"
"H1823",1288,NA,NA,"ABA",21.25,52.5,2011,6.9,"AS"
"H1823",1288,NA,NA,"ABA",21.25,52.5,2019,7.2,"AS"
"H1823",1289,NA,NA,"ABA",21.75,52.25,2004,7.2,"AS"
"H1823",1289,NA,NA,"ABA",21.75,52.25,2011,9,"AS"
"H1823",1289,NA,NA,"ABA",21.75,52.25,2019,9.4,"DS"
"H1823",129,NA,NA,"ABA",50,4.4,2019,6.7,"AS"
"H1823",1290,NA,NA,"TOC",20.75,54,2004,5.7,"AS"
"H1823",1290,NA,NA,"TOC",20.75,54,2011,6.1,"AS"
"H1823",1290,NA,NA,"TOC",20.75,54,2019,5.7,"DS"
"H1823",1291,1287,"ToC437","TOC",24.25,53.25,1994,8.7,"A"
"H1823",1291,1287,"ToC437","TOC",24.25,53.25,2004,10.9,"AS"
"H1823",1291,1287,"ToC437","TOC",24.25,53.25,2011,13.3,"AL"
"H1823",1291,1287,"ToC437","TOC",24.25,53.25,2019,14.4,"AS"
"H1823",1292,NA,NA,"TOC",23.5,55.5,1994,7.5,"A"
"H1823",1292,NA,NA,"TOC",23.5,55.5,2004,8.4,"AS"
"H1823",1292,NA,NA,"TOC",23.5,55.5,2011,9.7,"AS"
"H1823",1292,NA,NA,"TOC",23.5,55.5,2019,10.5,"AS"
"H1823",1293,NA,NA,"TOC",25,56.5,1994,13.7,"A"
"H1823",1293,NA,NA,"TOC",25,56.5,2004,15.5,"AS"
"H1823",1293,NA,NA,"TOC",25,56.5,2011,17.2,"AS"
"H1823",1293,NA,NA,"TOC",25,56.5,2019,18.2,"AS"
"H1823",1294,NA,NA,"TOC",24,58,1994,11,"A"
"H1823",1294,NA,NA,"TOC",24,58,2004,13,"AS"
"H1823",1294,NA,NA,"TOC",24,58,2011,14.9,"AS"
"H1823",1294,NA,NA,"TOC",24,58,2019,14.9,"AS"
"H1823",1295,NA,NA,"TOC",25.75,59.75,1994,25,"A"
"H1823",1295,NA,NA,"TOC",25.75,59.75,2004,26.8,"AS"
"H1823",1295,NA,NA,"TOC",25.75,59.75,2011,28.8,"AS"
"H1823",1295,NA,NA,"TOC",25.75,59.75,2019,29.9,"AS"
"H1823",1296,NA,NA,"TOC",26.5,57.5,1994,6.5,"A"
"H1823",1296,NA,NA,"TOC",26.5,57.5,2004,7.3,"AS"
"H1823",1296,NA,NA,"TOC",26.5,57.5,2011,8.1,"AS"
"H1823",1296,NA,NA,"TOC",26.5,57.5,2019,8.2,"AS"
"H1823",1297,NA,NA,"TOC",28.75,59.5,1994,19,"A"
"H1823",1297,NA,NA,"TOC",28.75,59.5,2004,10.7,"AS"
"H1823",1297,NA,NA,"TOC",28.75,59.5,2011,12.2,"AL"
"H1823",1297,NA,NA,"TOC",28.75,59.5,2019,13.1,"AL"
"H1823",1298,NA,NA,"TOC",28.5,57.5,1994,11,"A"
"H1823",1298,NA,NA,"TOC",28.5,57.5,2004,9.8,"AF"
"H1823",1298,NA,NA,"TOC",28.5,57.5,2011,10.1,"AF"
"H1823",1298,NA,NA,"TOC",28.5,57.5,2019,10.2,"AF"
"H1823",1299,NA,NA,"TOC",28,57,1994,27.5,"A"
"H1823",1299,NA,NA,"TOC",28,57,2004,28.7,"AF"
"H1823",1299,NA,NA,"TOC",28,57,2011,28.9,"AF"
"H1823",1299,NA,NA,"TOC",28,57,2019,28,"DF"
"H1823",13,NA,NA,"TOC",8.5,2,1994,7.2,"A"
"H1823",13,NA,NA,"TOC",8.5,2,2004,8.8,"AS"
"H1823",13,NA,NA,"TOC",8.5,2,2011,9.6,"AS"
"H1823",13,NA,NA,"TOC",8.5,2,2019,10.3,"AS"
"H1823",130,NA,NA,"ABA",53,2.25,2011,5.2,"AS"
"H1823",130,NA,NA,"ABA",53,2.25,2019,6.4,"AS"
"H1823",1300,NA,NA,"TOC",29.75,55.5,1994,12.5,"A"
"H1823",1300,NA,NA,"TOC",29.75,55.5,2004,11.5,"AF"
"H1823",1300,NA,NA,"TOC",29.75,55.5,2011,11.7,"AF"
"H1823",1300,NA,NA,"TOC",29.75,55.5,2019,11.8,"DF"
"H1823",1301,NA,NA,"TOC",28,51.5,1994,8.4,"A"
"H1823",1301,NA,NA,"TOC",28,51.5,2004,7.2,"AS"
"H1823",1301,NA,NA,"TOC",28,51.5,2011,8.8,"AL"
"H1823",1301,NA,NA,"TOC",28,51.5,2019,9.6,"AL"
"H1823",1302,NA,NA,"ABA",30,50.25,2004,5.7,"AS"
"H1823",1302,NA,NA,"ABA",30,50.25,2011,7.2,"AS"
"H1823",1302,NA,NA,"ABA",30,50.25,2019,8.4,"AS"
"H1823",1303,NA,NA,"ABA",25.25,50,2004,5.2,"AS"
"H1823",1303,NA,NA,"ABA",25.25,50,2011,6.9,"AS"
"H1823",1303,NA,NA,"ABA",25.25,50,2019,8.1,"AS"
"H1823",1304,NA,NA,"PTR",21.5,57.5,1994,34.6,"A"
"H1823",1304,NA,NA,"PTR",21.5,57.5,2004,34.2,"DS"
"H1823",1304,NA,NA,"PTR",21.5,57.5,2011,35.3,"DS"
"H1823",1304,NA,NA,"PTR",21.5,57.5,2019,35,"DF"
"H1823",1305,1993,"Pg0T40","PGL",25,56,1994,28.8,"A"
"H1823",1305,1993,"Pg0T40","PGL",25,56,2004,30.6,"AS"
"H1823",1305,1993,"Pg0T40","PGL",25,56,2011,32.4,"AS"
"H1823",1305,1993,"Pg0T40","PGL",25,56,2019,34.1,"AS"
"H1823",1306,NA,NA,"ABA",32.25,50.5,2011,6.4,"AS"
"H1823",1306,NA,NA,"ABA",32.25,50.5,2019,7.9,"DS"
"H1823",1307,NA,NA,"TOC",37.75,57.75,2004,5.2,"AS"
"H1823",1307,NA,NA,"TOC",37.75,57.75,2011,5.7,"AS"
"H1823",1307,NA,NA,"TOC",37.75,57.75,2019,6.4,"AS"
"H1823",1308,NA,NA,"TOC",31,58.25,1994,24.2,"A"
"H1823",1308,NA,NA,"TOC",31,58.25,2004,26.8,"AS"
"H1823",1308,NA,NA,"TOC",31,58.25,2011,29.1,"AS"
"H1823",1308,NA,NA,"TOC",31,58.25,2019,30.9,"AS"
"H1823",1309,NA,NA,"TOC",30.25,57.75,1994,17.4,"A"
"H1823",1309,NA,NA,"TOC",30.25,57.75,2004,19.9,"AS"
"H1823",1309,NA,NA,"TOC",30.25,57.75,2011,22.5,"AS"
"H1823",1309,NA,NA,"TOC",30.25,57.75,2019,24.8,"AS"
"H1823",131,NA,NA,"TOC",54.25,2.75,2011,5.2,"AS"
"H1823",131,NA,NA,"TOC",54.25,2.75,2019,5.7,"AS"
"H1823",1310,NA,NA,"TOC",32,57,1994,16.8,"A"
"H1823",1310,NA,NA,"TOC",32,57,2004,18.9,"AS"
"H1823",1310,NA,NA,"TOC",32,57,2011,20.2,"AS"
"H1823",1310,NA,NA,"TOC",32,57,2019,21.1,"AS"
"H1823",1311,NA,NA,"TOC",31,55.5,1994,13.2,"A"
"H1823",1311,NA,NA,"TOC",31,55.5,2004,17,"AS"
"H1823",1311,NA,NA,"TOC",31,55.5,2011,18.3,"AL"
"H1823",1311,NA,NA,"TOC",31,55.5,2019,19,"AL"
"H1823",1312,NA,NA,"TOC",31.75,56,2004,15.6,"AL"
"H1823",1312,NA,NA,"TOC",31.75,56,2011,14.9,"AL"
"H1823",1312,NA,NA,"TOC",31.75,56,2019,18.4,"DS"
"H1823",1313,NA,NA,"TOC",32.5,50.25,1994,5,"A"
"H1823",1313,NA,NA,"TOC",32.5,50.25,2004,5.5,"AS"
"H1823",1313,NA,NA,"TOC",32.5,50.25,2011,6.2,"AS"
"H1823",1313,NA,NA,"TOC",32.5,50.25,2019,6.2,"AS"
"H1823",1314,NA,NA,"TOC",32.5,51.25,1994,5.9,"A"
"H1823",1314,NA,NA,"TOC",32.5,51.25,2004,7,"AS"
"H1823",1314,NA,NA,"TOC",32.5,51.25,2011,7.8,"AS"
"H1823",1314,NA,NA,"TOC",32.5,51.25,2019,7.5,"DS"
"H1823",1315,NA,NA,"TOC",38.25,50.75,1994,6.4,"A"
"H1823",1315,NA,NA,"TOC",38.25,50.75,2004,6.7,"AS"
"H1823",1315,NA,NA,"TOC",38.25,50.75,2011,7.3,"AS"
"H1823",1315,NA,NA,"TOC",38.25,50.75,2019,7.9,"AS"
"H1823",1316,NA,NA,"TOC",39,52.5,1994,19,"A"
"H1823",1316,NA,NA,"TOC",39,52.5,2004,20.6,"AS"
"H1823",1316,NA,NA,"TOC",39,52.5,2011,22.7,"AS"
"H1823",1316,NA,NA,"TOC",39,52.5,2019,23.9,"AS"
"H1823",1317,1576,"ToC740","TOC",37.5,54,1994,10.8,"A"
"H1823",1317,1576,"ToC740","TOC",37.5,54,2004,11.6,"AS"
"H1823",1317,1576,"ToC740","TOC",37.5,54,2011,13.1,"AL"
"H1823",1317,1576,"ToC740","TOC",37.5,54,2019,14,"AL"
"H1823",1318,NA,NA,"ABA",36.5,53,1994,6.6,"A"
"H1823",1318,NA,NA,"ABA",36.5,53,2004,9.8,"AS"
"H1823",1318,NA,NA,"ABA",36.5,53,2011,6.9,"AS"
"H1823",1318,NA,NA,"ABA",36.5,53,2019,7,"AS"
"H1823",1319,NA,NA,"TOC",36.75,51.75,1994,23.2,"A"
"H1823",1319,NA,NA,"TOC",36.75,51.75,2004,25.5,"AS"
"H1823",1319,NA,NA,"TOC",36.75,51.75,2011,27.9,"AL"
"H1823",1319,NA,NA,"TOC",36.75,51.75,2019,30.5,"AS"
"H1823",132,NA,NA,"BPA",51.25,6,1994,21.5,"A"
"H1823",132,NA,NA,"BPA",51.25,6,2004,21.9,"AS"
"H1823",132,NA,NA,"BPA",51.25,6,2011,22.1,"DS"
"H1823",132,NA,NA,"BPA",51.25,6,2019,23.4,"DS"
"H1823",1320,NA,NA,"TOC",34.25,53.5,1994,7.6,"A"
"H1823",1320,NA,NA,"TOC",34.25,53.5,2004,5.4,"AS"
"H1823",1320,NA,NA,"TOC",34.25,53.5,2011,5.5,"AL"
"H1823",1320,NA,NA,"TOC",34.25,53.5,2019,5.7,"AL"
"H1823",1321,NA,NA,"TOC",34,54,1994,6.2,"A"
"H1823",1321,NA,NA,"TOC",34,54,2004,8.4,"AS"
"H1823",1321,NA,NA,"TOC",34,54,2011,9.5,"AL"
"H1823",1321,NA,NA,"TOC",34,54,2019,10.2,"AL"
"H1823",1322,NA,NA,"TOC",36,55.5,1994,15.5,"A"
"H1823",1322,NA,NA,"TOC",36,55.5,2004,17,"AS"
"H1823",1322,NA,NA,"TOC",36,55.5,2011,12.7,"AL"
"H1823",1322,NA,NA,"TOC",36,55.5,2019,19.4,"DF"
"H1823",1323,NA,NA,"TOC",36.5,55.75,1994,15.2,"A"
"H1823",1323,NA,NA,"TOC",36.5,55.75,2004,16.1,"AS"
"H1823",1323,NA,NA,"TOC",36.5,55.75,2011,16.8,"AL"
"H1823",1323,NA,NA,"TOC",36.5,55.75,2019,16.9,"AL"
"H1823",1324,NA,NA,"TOC",37,50.5,2004,7,"AS"
"H1823",1324,NA,NA,"TOC",37,50.5,2011,8,"AS"
"H1823",1324,NA,NA,"TOC",37,50.5,2019,8.2,"AS"
"H1823",1325,NA,NA,"TOC",36.5,56.5,1994,9.9,"A"
"H1823",1325,NA,NA,"TOC",36.5,56.5,2004,11.1,"AS"
"H1823",1325,NA,NA,"TOC",36.5,56.5,2011,12.5,"AS"
"H1823",1325,NA,NA,"TOC",36.5,56.5,2019,13.3,"AS"
"H1823",1326,NA,NA,"TOC",37.25,58.75,1994,17.8,"A"
"H1823",1326,NA,NA,"TOC",37.25,58.75,2004,18.5,"AS"
"H1823",1326,NA,NA,"TOC",37.25,58.75,2011,20.3,"AS"
"H1823",1326,NA,NA,"TOC",37.25,58.75,2019,21.4,"AS"
"H1823",1327,NA,NA,"TOC",37.5,58,2004,5.4,"AS"
"H1823",1327,NA,NA,"TOC",37.5,58,2011,5.3,"AS"
"H1823",1327,NA,NA,"TOC",37.5,58,2019,6,"AS"
"H1823",1328,NA,NA,"PTR",38.75,58.75,1994,23,"A"
"H1823",1328,NA,NA,"PTR",38.75,58.75,2004,25.7,"AS"
"H1823",1328,NA,NA,"PTR",38.75,58.75,2011,29.8,"AS"
"H1823",1328,NA,NA,"PTR",38.75,58.75,2019,32,"AS"
"H1823",1329,1947,NA,"PTR",39,54,1994,38.2,"A"
"H1823",1329,1947,NA,"PTR",39,54,2004,39.8,"AS"
"H1823",1329,1947,NA,"PTR",39,54,2011,43.6,"AS"
"H1823",1329,1947,NA,"PTR",39,54,2019,46.2,"AS"
"H1823",133,NA,NA,"TOC",53,8,1994,20,"A"
"H1823",133,NA,NA,"TOC",53,8,2004,21.4,"AS"
"H1823",133,NA,NA,"TOC",53,8,2011,24.2,"AS"
"H1823",133,NA,NA,"TOC",53,8,2019,24.5,"AS"
"H1823",1330,1991,"Pg0T39","PGL",37,53,1994,28.1,"A"
"H1823",1330,1991,"Pg0T39","PGL",37,53,2004,30.4,"AS"
"H1823",1330,1991,"Pg0T39","PGL",37,53,2011,31.6,"AS"
"H1823",1330,1991,"Pg0T39","PGL",37,53,2019,32.3,"AS"
"H1823",1331,NA,NA,"TOC",40.25,58.5,1994,9.2,"A"
"H1823",1331,NA,NA,"TOC",40.25,58.5,2004,NA,"AS"
"H1823",1331,NA,NA,"TOC",40.25,58.5,2011,11.1,"AS"
"H1823",1331,NA,NA,"TOC",40.25,58.5,2019,12.2,"AS"
"H1823",1332,NA,NA,"ABA",46,56,2011,5.6,"AS"
"H1823",1332,NA,NA,"ABA",46,56,2019,6.2,"AS"
"H1823",1333,NA,NA,"ABA",45.75,57.75,2011,5.6,"AS"
"H1823",1333,NA,NA,"ABA",45.75,57.75,2019,6.4,"AS"
"H1823",1334,NA,NA,"TOC",47.75,51.5,2011,5,"AS"
"H1823",1334,NA,NA,"TOC",47.75,51.5,2019,5,"AS"
"H1823",1335,NA,NA,"PTR",45,58.5,1994,12,"A"
"H1823",1335,NA,NA,"PTR",45,58.5,2004,14.8,"AS"
"H1823",1335,NA,NA,"PTR",45,58.5,2011,17.6,"AS"
"H1823",1335,NA,NA,"PTR",45,58.5,2019,21,"AS"
"H1823",1336,NA,NA,"PTR",43.5,59.5,1994,12.2,"A"
"H1823",1336,NA,NA,"PTR",43.5,59.5,2004,15,"AS"
"H1823",1336,NA,NA,"PTR",43.5,59.5,2011,19.3,"AS"
"H1823",1336,NA,NA,"PTR",43.5,59.5,2019,23.2,"AS"
"H1823",1337,NA,NA,"PGL",41,51,1994,5.5,"A"
"H1823",1337,NA,NA,"PGL",41,51,2004,5.1,"DF"
"H1823",1337,NA,NA,"PGL",41,51,2011,NA,"DF"
"H1823",1338,NA,NA,"PGL",42.5,50.75,1994,5.5,"A"
"H1823",1338,NA,NA,"PGL",42.5,50.75,2004,5.4,"DF"
"H1823",1338,NA,NA,"PGL",42.5,50.75,2011,NA,"DF"
"H1823",1339,NA,NA,"TOC",43,50.75,2004,15.7,"AS"
"H1823",1339,NA,NA,"TOC",43,50.75,2011,17.8,"AS"
"H1823",1339,NA,NA,"TOC",43,50.75,2019,18.2,"AS"
"H1823",134,NA,NA,"ABA",51.75,9.5,2004,12.1,"AS"
"H1823",134,NA,NA,"ABA",51.75,9.5,2011,15.4,"AS"
"H1823",134,NA,NA,"ABA",51.75,9.5,2019,17.9,"AS"
"H1823",1340,NA,NA,"TOC",48,50.75,1994,23.6,"A"
"H1823",1340,NA,NA,"TOC",48,50.75,2004,25.1,"AS"
"H1823",1340,NA,NA,"TOC",48,50.75,2011,27.3,"AS"
"H1823",1340,NA,NA,"TOC",48,50.75,2019,28.2,"AS"
"H1823",1341,NA,NA,"ABA",49,55.5,1994,7.5,"A"
"H1823",1341,NA,NA,"ABA",49,55.5,2004,8.7,"AS"
"H1823",1341,NA,NA,"ABA",49,55.5,2011,10.2,"AS"
"H1823",1341,NA,NA,"ABA",49,55.5,2019,11.6,"AS"
"H1823",1342,NA,NA,"BPA",49.25,55.5,1994,20.7,"A"
"H1823",1342,NA,NA,"BPA",49.25,55.5,2019,18.8,"DS"
"H1823",1343,NA,NA,"ABA",48.25,56.75,2004,5.6,"AS"
"H1823",1343,NA,NA,"ABA",48.25,56.75,2011,6.8,"AS"
"H1823",1343,NA,NA,"ABA",48.25,56.75,2019,6.9,"AS"
"H1823",1344,NA,NA,"ABA",46.75,56.75,2004,5.3,"AS"
"H1823",1344,NA,NA,"ABA",46.75,56.75,2011,6.5,"AS"
"H1823",1344,NA,NA,"ABA",46.75,56.75,2019,7,"AS"
"H1823",1345,NA,NA,"PTR",41.5,53,1994,5.1,"A"
"H1823",1345,NA,NA,"PTR",41.5,53,2004,5,"DF"
"H1823",1345,NA,NA,"PTR",41.5,53,2011,NA,"DF"
"H1823",1346,NA,NA,"ABA",40.5,53.5,1994,5.7,"A"
"H1823",1346,NA,NA,"ABA",40.5,53.5,2004,5.6,"DF"
"H1823",1346,NA,NA,"ABA",40.5,53.5,2011,NA,"DF"
"H1823",1347,NA,NA,"TOC",41,59.73,1994,13.1,"A"
"H1823",1347,NA,NA,"TOC",41,59.73,2004,14.1,"AS"
"H1823",1347,NA,NA,"TOC",41,59.73,2011,15.8,"AS"
"H1823",1347,NA,NA,"TOC",41,59.73,2019,17.1,"AS"
"H1823",1348,NA,NA,"TOC",41.75,59.25,1994,5.1,"A"
"H1823",1348,NA,NA,"TOC",41.75,59.25,2004,6.1,"AS"
"H1823",1348,NA,NA,"TOC",41.75,59.25,2011,7.4,"AS"
"H1823",1348,NA,NA,"TOC",41.75,59.25,2019,7.7,"AS"
"H1823",1349,NA,NA,"TOC",49,59.25,1994,6.4,"A"
"H1823",1349,NA,NA,"TOC",49,59.25,2004,8,"AS"
"H1823",1349,NA,NA,"TOC",49,59.25,2011,7.3,"AS"
"H1823",1349,NA,NA,"TOC",49,59.25,2019,7.3,"AS"
"H1823",135,NA,NA,"BPA",54.5,9.5,2004,21,"AS"
"H1823",135,NA,NA,"BPA",54.5,9.5,2011,20.4,"DS"
"H1823",135,NA,NA,"BPA",54.5,9.5,2019,20,"DF"
"H1823",1350,NA,NA,"TOC",48,59.75,1994,8.5,"A"
"H1823",1350,NA,NA,"TOC",48,59.75,2004,9.6,"AS"
"H1823",1350,NA,NA,"TOC",48,59.75,2011,10.8,"AS"
"H1823",1350,NA,NA,"TOC",48,59.75,2019,11.6,"AS"
"H1823",1351,NA,NA,"PTR",45.5,51.75,1994,34.7,"A"
"H1823",1351,NA,NA,"PTR",45.5,51.75,2004,36.7,"AS"
"H1823",1351,NA,NA,"PTR",45.5,51.75,2011,38.9,"AS"
"H1823",1351,NA,NA,"PTR",45.5,51.75,2019,41.9,"AS"
"H1823",1352,1988,"Pg0T36","PGL",46.5,54,1994,22.2,"A"
"H1823",1352,1988,"Pg0T36","PGL",46.5,54,2004,23.6,"AS"
"H1823",1352,1988,"Pg0T36","PGL",46.5,54,2011,24.7,"AS"
"H1823",1352,1988,"Pg0T36","PGL",46.5,54,2019,24.8,"AS"
"H1823",1353,NA,NA,"PGL",47,56,1994,27.5,"A"
"H1823",1353,NA,NA,"PGL",47,56,2004,30.9,"AS"
"H1823",1353,NA,NA,"PGL",47,56,2011,31,"AS"
"H1823",1353,NA,NA,"PGL",47,56,2019,31.4,"AS"
"H1823",1354,1990,"Pg0T38","PGL",45.5,58,1994,22.4,"A"
"H1823",1354,1990,"Pg0T38","PGL",45.5,58,2004,25.2,"AS"
"H1823",1354,1990,"Pg0T38","PGL",45.5,58,2011,26.4,"AS"
"H1823",1354,1990,"Pg0T38","PGL",45.5,58,2019,26.8,"AS"
"H1823",1355,NA,NA,"TOC",40.57,57.98,2019,5.1,"AL"
"H1823",1356,NA,NA,"ABA",50.5,56.75,2011,5.4,"AS"
"H1823",1356,NA,NA,"ABA",50.5,56.75,2019,6.9,"DS"
"H1823",1357,NA,NA,"ABA",55.5,55,2011,6.6,"AS"
"H1823",1357,NA,NA,"ABA",55.5,55,2019,7.2,"AS"
"H1823",1358,1337,"ToC489","TOC",50.5,51.25,1994,10.1,"A"
"H1823",1358,1337,"ToC489","TOC",50.5,51.25,2004,11.2,"AS"
"H1823",1358,1337,"ToC489","TOC",50.5,51.25,2011,12.1,"AS"
"H1823",1358,1337,"ToC489","TOC",50.5,51.25,2019,12.3,"AS"
"H1823",1359,NA,NA,"TOC",52,51.75,1994,19.1,"A"
"H1823",1359,NA,NA,"TOC",52,51.75,2004,20.4,"AS"
"H1823",1359,NA,NA,"TOC",52,51.75,2011,21.7,"AS"
"H1823",1359,NA,NA,"TOC",52,51.75,2019,23.3,"AS"
"H1823",136,NA,NA,"BPA",54.75,9.5,1994,21,"A"
"H1823",136,NA,NA,"BPA",54.75,9.5,2004,21,"AS"
"H1823",136,NA,NA,"BPA",54.75,9.5,2011,19.5,"DS"
"H1823",136,NA,NA,"BPA",54.75,9.5,2019,20,"DF"
"H1823",1360,NA,NA,"ABA",52.25,50,1994,5.5,"A"
"H1823",1360,NA,NA,"ABA",52.25,50,2004,5.5,"AS"
"H1823",1360,NA,NA,"ABA",52.25,50,2011,6.5,"AS"
"H1823",1360,NA,NA,"ABA",52.25,50,2019,6.2,"DF"
"H1823",1361,NA,NA,"ABA",52.75,53.25,1994,5.8,"A"
"H1823",1361,NA,NA,"ABA",52.75,53.25,2004,6.2,"AS"
"H1823",1361,NA,NA,"ABA",52.75,53.25,2011,7,"AS"
"H1823",1361,NA,NA,"ABA",52.75,53.25,2019,6.7,"DF"
"H1823",1362,NA,NA,"TOC",53.5,53,1994,25,"A"
"H1823",1362,NA,NA,"TOC",53.5,53,2004,27.7,"AS"
"H1823",1362,NA,NA,"TOC",53.5,53,2011,30.4,"AS"
"H1823",1362,NA,NA,"TOC",53.5,53,2019,31.2,"AS"
"H1823",1363,NA,NA,"ABA",54,53,2004,5.5,"AS"
"H1823",1363,NA,NA,"ABA",54,53,2011,6.2,"AS"
"H1823",1363,NA,NA,"ABA",54,53,2019,6.3,"AS"
"H1823",1364,NA,NA,"ABA",54.5,53,1994,5,"A"
"H1823",1364,NA,NA,"ABA",54.5,53,2004,6.1,"AS"
"H1823",1364,NA,NA,"ABA",54.5,53,2011,6.9,"AS"
"H1823",1364,NA,NA,"ABA",54.5,53,2019,6.9,"AS"
"H1823",1365,NA,NA,"TOC",54.75,53,1994,15.8,"A"
"H1823",1365,NA,NA,"TOC",54.75,53,2004,17.1,"AS"
"H1823",1365,NA,NA,"TOC",54.75,53,2011,18.8,"AL"
"H1823",1365,NA,NA,"TOC",54.75,53,2019,20.1,"AL"
"H1823",1366,NA,NA,"ABA",55.5,53,1994,6.6,"A"
"H1823",1366,NA,NA,"ABA",55.5,53,2004,7.8,"AS"
"H1823",1366,NA,NA,"ABA",55.5,53,2011,8.7,"AL"
"H1823",1366,NA,NA,"ABA",55.5,53,2019,9.5,"AL"
"H1823",1367,NA,NA,"ABA",55.25,54.75,1994,8.9,"A"
"H1823",1367,NA,NA,"ABA",55.25,54.75,2004,10,"AF"
"H1823",1367,NA,NA,"ABA",55.25,54.75,2011,NA,"DF"
"H1823",1368,NA,NA,"ABA",54.5,54,1994,5.7,"A"
"H1823",1368,NA,NA,"ABA",54.5,54,2004,7,"AS"
"H1823",1368,NA,NA,"ABA",54.5,54,2011,7.6,"AS"
"H1823",1368,NA,NA,"ABA",54.5,54,2019,8,"AS"
"H1823",1369,NA,NA,"ABA",53.5,56,1994,6.8,"A"
"H1823",1369,NA,NA,"ABA",53.5,56,2004,7.8,"AS"
"H1823",1369,NA,NA,"ABA",53.5,56,2011,8.6,"AS"
"H1823",1369,NA,NA,"ABA",53.5,56,2019,8.6,"AS"
"H1823",137,NA,NA,"ABA",53,3,2004,5.2,"AS"
"H1823",137,NA,NA,"ABA",53,3,2011,7.6,"AS"
"H1823",137,NA,NA,"ABA",53,3,2019,10,"AS"
"H1823",1370,1350,"AbC501","ABA",52.25,56.5,1994,6.5,"A"
"H1823",1370,1350,"AbC501","ABA",52.25,56.5,2004,9.3,"AS"
"H1823",1370,1350,"AbC501","ABA",52.25,56.5,2011,11.5,"AS"
"H1823",1370,1350,"AbC501","ABA",52.25,56.5,2019,12,"DF"
"H1823",1371,NA,NA,"ABA",51.75,56,1994,6.9,"A"
"H1823",1371,NA,NA,"ABA",51.75,56,2004,6.8,"DF"
"H1823",1371,NA,NA,"ABA",51.75,56,2011,NA,"DF"
"H1823",1372,NA,NA,"TOC",55,58,1994,23.2,"A"
"H1823",1372,NA,NA,"TOC",55,58,2004,25.1,"AS"
"H1823",1372,NA,NA,"TOC",55,58,2011,27.5,"AS"
"H1823",1372,NA,NA,"TOC",55,58,2019,29.5,"AS"
"H1823",1373,NA,NA,"TOC",55.5,57.75,1994,19.7,"A"
"H1823",1373,NA,NA,"TOC",55.5,57.75,2004,21.7,"AS"
"H1823",1373,NA,NA,"TOC",55.5,57.75,2011,23.8,"AS"
"H1823",1373,NA,NA,"TOC",55.5,57.75,2019,24.9,"AS"
"H1823",1374,NA,NA,"TOC",59,52.5,1994,5.5,"A"
"H1823",1374,NA,NA,"TOC",59,52.5,2004,6.8,"AS"
"H1823",1374,NA,NA,"TOC",59,52.5,2011,8.6,"AS"
"H1823",1374,NA,NA,"TOC",59,52.5,2019,9.4,"AS"
"H1823",1375,NA,NA,"TOC",55.75,59,1994,8.2,"A"
"H1823",1375,NA,NA,"TOC",55.75,59,2004,10.4,"AS"
"H1823",1375,NA,NA,"TOC",55.75,59,2011,12,"AS"
"H1823",1375,NA,NA,"TOC",55.75,59,2019,13.8,"AS"
"H1823",1376,NA,NA,"TOC",56.5,59.5,2004,6.1,"AS"
"H1823",1376,NA,NA,"TOC",56.5,59.5,2011,7.6,"AS"
"H1823",1376,NA,NA,"TOC",56.5,59.5,2019,8.5,"AS"
"H1823",1377,NA,NA,"PTR",57.75,51.25,1994,36.5,"A"
"H1823",1377,NA,NA,"PTR",57.75,51.25,2004,37.7,"AS"
"H1823",1377,NA,NA,"PTR",57.75,51.25,2011,40.3,"AS"
"H1823",1377,NA,NA,"PTR",57.75,51.25,2019,41.4,"AL"
"H1823",1378,NA,NA,"ABA",59,60,2019,6.1,"AS"
"H1823",1379,NA,NA,"TOC",67,59,1994,22.3,"A"
"H1823",1379,NA,NA,"TOC",67,59,2004,24.9,"AS"
"H1823",1379,NA,NA,"TOC",67,59,2011,24.9,"AS"
"H1823",1379,NA,NA,"TOC",67,59,2019,25.9,"AS"
"H1823",138,NA,NA,"TOC",52.25,1,1994,7,"A"
"H1823",138,NA,NA,"TOC",52.25,1,2004,6.5,"AF"
"H1823",138,NA,NA,"TOC",52.25,1,2011,6.3,"AF"
"H1823",138,NA,NA,"TOC",52.25,1,2019,6.4,"DF"
"H1823",1380,NA,NA,"ABA",70,57.25,2004,6.1,"DS"
"H1823",1380,NA,NA,"ABA",70,57.25,2011,6.3,"DS"
"H1823",1380,NA,NA,"ABA",70,57.25,2019,6,"DF"
"H1823",1381,NA,NA,"TOC",68.25,56,1994,26.9,"A"
"H1823",1381,NA,NA,"TOC",68.25,56,2004,29.8,"AS"
