meas_id,stem_id,year,dbh,status_id,crown_class,live_crown_class,decay_class
HM22194,H1870_1919,2011,9.9,AS,I,A,NA
HM22195,H1870_192,1994,19.4,A,D,NA,NA
HM22196,H1870_192,2004,18.7,DS,NA,NA,S1
HM22197,H1870_192,2011,NA,DF,NA,NA,F1
HM22198,H1870_1920,2004,8.2,AS,S,A,NA
HM22199,H1870_1920,2011,11.8,AS,I,A,NA
HM22200,H1870_1921,1994,10.8,A,S,NA,NA
HM22201,H1870_1921,2004,11.9,AS,I,D,NA
HM22202,H1870_1921,2011,11.2,DS,NA,NA,S2
HM22203,H1870_1922,2004,5.6,AS,S,A,NA
HM22204,H1870_1922,2011,7.6,AS,S,A,NA
HM22205,H1870_1923,1994,6.6,A,S,NA,NA
HM22206,H1870_1923,2004,9.2,AS,S,A,NA
HM22207,H1870_1923,2011,10.9,AS,I,A,NA
HM22208,H1870_1924,2004,6.7,AS,S,A,NA
HM22209,H1870_1924,2011,8.9,AS,I,A,NA
HM22210,H1870_1925,2011,7,AS,S,A,NA
HM22211,H1870_1926,1994,8.6,DS,NA,NA,NA
HM22212,H1870_1926,2004,NA,DF,NA,NA,NA
HM22213,H1870_1927,1994,5.8,DS,NA,NA,NA
HM22214,H1870_1927,2004,NA,DF,NA,NA,NA
HM22215,H1870_1928,1994,10,DS,NA,NA,NA
HM22216,H1870_1928,2004,NA,DF,NA,NA,NA
HM22217,H1870_1929,1994,25.7,DS,NA,NA,NA
HM22218,H1870_1929,2004,NA,DF,NA,NA,NA
HM22219,H1870_193,1994,19.4,A,D,NA,NA
HM22220,H1870_193,2004,20,AS,D,A,NA
HM22221,H1870_193,2011,21.8,AS,C,A,NA
HM22222,H1870_1930,2004,7.3,AS,S,A,NA
HM22223,H1870_1930,2011,10.1,AS,I,B,NA
HM22224,H1870_1931,2004,7.5,AS,S,A,NA
HM22225,H1870_1931,2011,8.2,AS,S,B,NA
HM22226,H1870_1932,1994,15.9,A,S,NA,NA
HM22227,H1870_1932,2004,19.9,AS,D,A,NA
HM22228,H1870_1932,2011,22.6,AS,D,A,NA
HM22229,H1870_1933,1994,24.5,A,C-I,NA,NA
HM22230,H1870_1933,2004,25.4,DS,NA,NA,S2
HM22231,H1870_1933,2011,24.6,DS,NA,NA,S2
HM22232,H1870_1934,1994,25.5,A,C-I,NA,NA
HM22233,H1870_1934,2004,27,DS,NA,NA,S2
HM22234,H1870_1934,2011,26,DS,NA,NA,S2
HM22235,H1870_1935,1994,21.1,A,C-I,NA,NA
HM22236,H1870_1935,2004,21.8,DS,NA,NA,S2
HM22237,H1870_1935,2011,21.3,DS,NA,NA,S3
HM22238,H1870_1936,1994,32.2,A,D,NA,NA
HM22239,H1870_1936,2004,34,AS,D,A,NA
HM22240,H1870_1936,2011,35.2,AS,D,B,NA
HM22241,H1870_1937,1994,13,A,C-I,NA,NA
HM22242,H1870_1937,2004,12.8,DS,NA,NA,S4
HM22243,H1870_1937,2011,12.7,DS,NA,NA,S4
HM22244,H1870_1938,1994,18.9,A,C-I,NA,NA
HM22245,H1870_1938,2004,23.4,AS,C,A,NA
HM22246,H1870_1938,2011,25.1,AS,C,A,NA
HM22247,H1870_1939,1994,7,A,S,NA,NA
HM22248,H1870_1939,2004,8.2,AF,S,A,NA
HM22249,H1870_1939,2011,NA,DF,NA,NA,F2
HM22250,H1870_194,1994,9.1,A,S,NA,NA
HM22251,H1870_194,2004,11.5,AS,I,A,NA
HM22252,H1870_194,2011,13.9,AS,I,A,NA
HM22253,H1870_1940,1994,7.5,A,S,NA,NA
HM22254,H1870_1940,2004,9.6,AS,S,A,NA
HM22255,H1870_1940,2011,11.3,AS,I,A,NA
HM22256,H1870_1941,1994,10.5,A,S,NA,NA
HM22257,H1870_1941,2004,13.3,AS,S,A,NA
HM22258,H1870_1941,2011,15.2,AS,I,A,NA
HM22259,H1870_1942,1994,8.9,A,S,NA,NA
HM22260,H1870_1942,2004,10.6,AS,S,A,NA
HM22261,H1870_1942,2011,11.8,AS,I,A,NA
HM22262,H1870_1943,1994,26.4,A,C-I,NA,NA
HM22263,H1870_1943,2004,27,DS,NA,NA,S3
HM22264,H1870_1943,2011,26.2,DS,NA,NA,S3
HM22265,H1870_1944,1994,10,A,S,NA,NA
HM22266,H1870_1944,2004,10.6,DS,NA,NA,S2
HM22267,H1870_1944,2011,NA,DF,NA,NA,F2
HM22268,H1870_1945,2011,6.7,AS,S,A,NA
HM22269,H1870_1946,1994,19.3,DS,NA,NA,NA
HM22270,H1870_1946,2004,NA,DF,NA,NA,NA
HM22271,H1870_1947,1994,8.2,DS,NA,NA,NA
HM22272,H1870_1947,2004,NA,DF,NA,NA,NA
HM22273,H1870_1948,1994,7.3,DS,NA,NA,NA
HM22274,H1870_1948,2004,NA,DF,NA,NA,NA
HM22275,H1870_1949,1994,25.2,A,C-I,NA,NA
HM22276,H1870_1949,2004,29.5,AS,D,A,NA
HM22277,H1870_1949,2011,31.5,AS,D,A,NA
HM22278,H1870_195,1994,15,A,I,NA,NA
HM22279,H1870_195,2004,17.4,AS,I,A,NA
HM22280,H1870_195,2011,19.1,AS,C,A,NA
HM22281,H1870_1950,1994,23.6,A,D,NA,NA
HM22282,H1870_1950,2004,26.6,AS,D,A,NA
HM22283,H1870_1950,2011,29.8,AS,C,A,NA
HM22284,H1870_1951,1994,13.5,A,S,NA,NA
HM22285,H1870_1951,2004,16.3,AS,I,A,NA
HM22286,H1870_1951,2011,17,AS,I,A,NA
HM22287,H1870_1952,1994,19.7,A,C-I,NA,NA
HM22288,H1870_1952,2004,22.6,AS,C,A,NA
HM22289,H1870_1952,2011,23.8,AS,C,A,NA
HM22290,H1870_1953,1994,24.1,A,D,NA,NA
HM22291,H1870_1953,2004,27.5,AS,D,A,NA
HM22292,H1870_1953,2011,31.7,AS,D,A,NA
HM22293,H1870_1954,1994,6.7,A,S,NA,NA
HM22294,H1870_1954,2004,6.9,AS,I,A,NA
HM22295,H1870_1954,2011,6.8,AS,I,A,NA
HM22296,H1870_1955,1994,14.9,A,D,NA,NA
HM22297,H1870_1955,2004,16.2,AS,D,B,NA
HM22298,H1870_1955,2011,18.5,AS,C,B,NA
HM22299,H1870_1956,1994,16.2,A,C-I,NA,NA
HM22300,H1870_1956,2004,19.2,AS,C,A,NA
HM22301,H1870_1956,2011,19.8,AS,C,A,NA
HM22302,H1870_1957,1994,7,A,S,NA,NA
HM22303,H1870_1957,2004,7.5,AS,S,A,NA
HM22304,H1870_1957,2011,8,AS,S,A,NA
HM22305,H1870_1958,1994,6.6,A,S,NA,NA
HM22306,H1870_1958,2004,8.4,AS,S,A,NA
HM22307,H1870_1958,2011,10.7,AS,I,A,NA
HM22308,H1870_1959,1994,12.6,A,S,NA,NA
HM22309,H1870_1959,2004,13.5,DS,NA,NA,S3
HM22310,H1870_1959,2011,NA,DF,NA,NA,F2
HM22311,H1870_196,1994,5.3,A,S,NA,NA
HM22312,H1870_196,2004,7.1,AS,S,A,NA
HM22313,H1870_196,2011,9.2,AS,S,A,NA
HM22314,H1870_1960,1994,15.7,A,C-I,NA,NA
HM22315,H1870_1960,2004,6.4,AS,S,A,NA
HM22316,H1870_1960,2011,9.1,AS,I,A,NA
HM22317,H1870_1961,2011,5.1,AS,S,A,NA
HM22318,H1870_1962,2011,6.5,AS,S,A,NA
HM22319,H1870_1963,1994,15,A,I,NA,NA
HM22320,H1870_1963,2004,15.2,AS,I,D,NA
HM22321,H1870_1963,2011,15.7,DS,NA,NA,S1
HM22322,H1870_1964,1994,14.1,A,S,NA,NA
HM22323,H1870_1964,2004,17.2,AS,C,A,NA
HM22324,H1870_1964,2011,19,AS,I,A,NA
HM22325,H1870_1965,1994,16.5,A,D,NA,NA
HM22326,H1870_1965,2004,18.1,AS,C,C,NA
HM22327,H1870_1965,2011,18.6,AL,I,D,NA
HM22328,H1870_1966,1994,5.8,A,S,NA,NA
HM22329,H1870_1966,2004,5.9,DS,NA,NA,S4
HM22330,H1870_1966,2011,5.8,DS,NA,NA,S1
HM22331,H1870_1967,1994,21.7,A,D,NA,NA
HM22332,H1870_1967,2004,24.5,AS,D,A,NA
HM22333,H1870_1967,2011,28,AS,C,A,NA
HM22334,H1870_1968,1994,20.5,A,D,NA,NA
HM22335,H1870_1968,2004,22.3,AS,D,C,NA
HM22336,H1870_1968,2011,24.1,AS,C,B,NA
HM22337,H1870_1969,1994,21.6,A,D,NA,NA
HM22338,H1870_1969,2004,23.3,AS,D,A,NA
HM22339,H1870_1969,2011,23.5,DS,NA,NA,S3
HM22340,H1870_197,1994,20,A,D,NA,NA
HM22341,H1870_197,2004,23.2,AS,C,A,NA
HM22342,H1870_197,2011,24.4,AS,I,A,NA
HM22343,H1870_1970,1994,9.5,A,S,NA,NA
HM22344,H1870_1970,2004,9.8,AS,I,A,NA
HM22345,H1870_1970,2011,10.9,AS,I,A,NA
HM22346,H1870_1971,1994,23,A,I,NA,NA
HM22347,H1870_1971,2004,23.6,AS,I,A,NA
HM22348,H1870_1971,2011,24,AS,C,A,NA
HM22349,H1870_1972,1994,12.3,A,C-I,NA,NA
HM22350,H1870_1972,2004,12,DS,NA,NA,S4
HM22351,H1870_1972,2011,12.5,DS,NA,NA,S3
HM22352,H1870_1973,1994,10,A,S,NA,NA
HM22353,H1870_1973,2004,9.5,DF,NA,NA,S2
HM22354,H1870_1973,2011,NA,DF,NA,NA,F3
HM22355,H1870_1974,1994,7.3,A,S,NA,NA
HM22356,H1870_1974,2004,12.1,AS,I,A,NA
HM22357,H1870_1974,2011,15.8,AS,I,A,NA
HM22358,H1870_1975,1994,18.1,A,D,NA,NA
HM22359,H1870_1975,2004,19.6,AS,C,A,NA
HM22360,H1870_1975,2011,21.6,AS,C,A,NA
HM22361,H1870_1976,1994,17.1,A,D,NA,NA
HM22362,H1870_1976,2004,19.1,AS,C,A,NA
HM22363,H1870_1976,2011,21.9,AL,C,A,NA
HM22364,H1870_1977,1994,16.2,A,C-I,NA,NA
HM22365,H1870_1977,2004,15,DF,NA,NA,S2
HM22366,H1870_1977,2011,NA,DF,NA,NA,F3
HM22367,H1870_1978,1994,23.1,A,D,NA,NA
HM22368,H1870_1978,2004,26.2,AS,D,A,NA
HM22369,H1870_1978,2011,29.5,AS,C,A,NA
HM22370,H1870_1979,1994,29.4,A,D,NA,NA
HM22371,H1870_1979,2004,31.6,AS,D,B,NA
HM22372,H1870_1979,2011,34.6,AS,C,A,NA
HM22373,H1870_198,1994,9.1,A,S,NA,NA
HM22374,H1870_198,2004,9.9,AS,S,A,NA
HM22375,H1870_198,2011,10.8,AS,S,B,NA
HM22376,H1870_1980,1994,10.2,A,S,NA,NA
HM22377,H1870_1980,2004,10.3,DS,NA,NA,S4
HM22378,H1870_1980,2011,9.9,DS,NA,NA,S3
HM22379,H1870_1981,2011,5,AS,S,A,NA
HM22380,H1870_1982,2011,7.3,AS,S,A,NA
HM22381,H1870_1983,1994,7.1,DS,NA,NA,NA
HM22382,H1870_1983,2004,NA,DF,NA,NA,NA
HM22383,H1870_1984,1994,7.6,DS,NA,NA,NA
HM22384,H1870_1984,2004,NA,DF,NA,NA,NA
HM22385,H1870_1985,1994,14.2,DS,NA,NA,NA
HM22386,H1870_1985,2004,NA,DF,NA,NA,NA
HM22387,H1870_1986,1994,17.9,DS,NA,NA,NA
HM22388,H1870_1986,2004,NA,DF,NA,NA,NA
HM22389,H1870_1987,1994,12.5,DS,NA,NA,NA
HM22390,H1870_1987,2004,NA,DF,NA,NA,NA
HM22391,H1870_1988,1994,5.5,DS,NA,NA,NA
HM22392,H1870_1988,2004,NA,DF,NA,NA,NA
HM22393,H1870_199,1994,17.9,A,C-I,NA,NA
HM22394,H1870_199,2004,18.2,DS,NA,NA,S1
HM22395,H1870_199,2011,18.6,DS,NA,NA,S2
HM22396,H1870_2,2011,9.5,AS,I,A,NA
HM22397,H1870_20,1994,5,A,S,NA,NA
HM22398,H1870_20,2004,5.4,AS,I,D,NA
HM22399,H1870_20,2011,5.6,DS,NA,NA,S5
HM22400,H1870_200,1994,5.6,A,S,NA,NA
HM22401,H1870_200,2004,7.2,AS,S,A,NA
HM22402,H1870_200,2011,9.4,AS,I,B,NA
HM22403,H1870_201,1994,14.6,A,C-I,NA,NA
HM22404,H1870_201,2004,15.2,DS,NA,NA,S4
HM22405,H1870_201,2011,15.4,DS,NA,NA,S4
HM22406,H1870_202,1994,17.4,A,C-I,NA,NA
HM22407,H1870_202,2004,17.7,DS,NA,NA,S2
HM22408,H1870_202,2011,17.3,DS,NA,NA,S4
HM22409,H1870_203,1994,17,A,D,NA,NA
HM22410,H1870_203,2004,20.5,AS,D,A,NA
HM22411,H1870_203,2011,22.4,AS,C,A,NA
HM22412,H1870_204,2011,7.5,AS,S,A,NA
HM22413,H1870_205,1994,14.7,DS,NA,NA,NA
HM22414,H1870_205,2004,NA,DF,NA,NA,NA
HM22415,H1870_206,1994,5.7,DS,NA,NA,NA
HM22416,H1870_206,2004,NA,DF,NA,NA,NA
HM22417,H1870_207,1994,13.8,DS,NA,NA,NA
HM22418,H1870_207,2004,NA,DF,NA,NA,NA
HM22419,H1870_208,1994,7.7,DS,NA,NA,NA
HM22420,H1870_208,2004,NA,DF,NA,NA,NA
HM22421,H1870_209,1994,9.9,DS,NA,NA,NA
HM22422,H1870_209,2004,NA,DF,NA,NA,NA
HM22423,H1870_21,1994,10.4,A,I,NA,NA
HM22424,H1870_21,2004,11,AS,I,C,NA
HM22425,H1870_21,2011,10.9,AS,I,A,NA
HM22426,H1870_210,1994,20.5,A,D,NA,NA
HM22427,H1870_210,2004,23.1,AS,C,A,NA
HM22428,H1870_210,2011,26.3,AS,C,B,NA
HM22429,H1870_211,1994,6.2,A,S,NA,NA
HM22430,H1870_211,2004,6,AS,S,A,NA
HM22431,H1870_211,2011,8.7,AS,I,A,NA
HM22432,H1870_212,1994,21.2,A,D,NA,NA
HM22433,H1870_212,2004,24,AS,C,A,NA
HM22434,H1870_212,2011,26.2,AS,C,B,NA
HM22435,H1870_213,1994,11.2,A,S,NA,NA
HM22436,H1870_213,2004,12.2,AS,S,A,NA
HM22437,H1870_213,2011,13.3,AS,I,A,NA
HM22438,H1870_214,1994,9.3,A,S,NA,NA
HM22439,H1870_214,2004,9,DF,NA,NA,S2
HM22440,H1870_214,2011,NA,DF,NA,NA,F3
HM22441,H1870_215,1994,31,A,D,NA,NA
HM22442,H1870_215,2004,33.1,AS,S,A,NA
HM22443,H1870_215,2011,33.2,AS,S,A,NA
HM22444,H1870_216,1994,14.7,DS,NA,NA,NA
HM22445,H1870_216,2004,NA,DF,NA,NA,NA
HM22446,H1870_217,1994,20.1,DS,NA,NA,NA
HM22447,H1870_217,2004,NA,DF,NA,NA,NA
HM22448,H1870_218,1994,13.9,DS,NA,NA,NA
HM22449,H1870_218,2004,NA,DF,NA,NA,NA
HM22450,H1870_219,1994,5.4,DS,NA,NA,NA
HM22451,H1870_219,2004,NA,DF,NA,NA,NA
HM22452,H1870_22,1994,28.1,A,D,NA,NA
HM22453,H1870_22,2004,30.6,AS,C,A,NA
HM22454,H1870_22,2011,23.1,AS,C,A,NA
HM22455,H1870_220,1994,18.7,DS,NA,NA,NA
HM22456,H1870_220,2004,NA,DF,NA,NA,NA
HM22457,H1870_221,1994,6.6,DS,NA,NA,NA
HM22458,H1870_221,2004,NA,DF,NA,NA,NA
HM22459,H1870_222,1994,13.7,DS,NA,NA,NA
HM22460,H1870_222,2004,NA,DF,NA,NA,NA
HM22461,H1870_223,1994,20.2,DS,NA,NA,NA
HM22462,H1870_223,2004,NA,DF,NA,NA,NA
HM22463,H1870_224,1994,7.5,A,C-I,NA,NA
HM22464,H1870_224,2004,6.5,DS,NA,NA,S4
HM22465,H1870_224,2011,NA,DF,NA,NA,F4
HM22466,H1870_225,1994,23.7,A,D,NA,NA
HM22467,H1870_225,2004,23.7,AS,C,B,NA
HM22468,H1870_225,2011,23.8,DS,NA,NA,S2
HM22469,H1870_226,1994,18.7,A,D,NA,NA
HM22470,H1870_226,2004,19.9,AS,C,A,NA
HM22471,H1870_226,2011,23.5,AS,C,A,NA
HM22472,H1870_227,1994,7.7,A,S,NA,NA
HM22473,H1870_227,2004,8.5,AS,S,A,NA
HM22474,H1870_227,2011,8.6,AS,I,A,NA
HM22475,H1870_228,1994,5.7,A,S,NA,NA
HM22476,H1870_228,2004,6.4,AS,S,A,NA
HM22477,H1870_228,2011,7.1,AS,S,B,NA
HM22478,H1870_229,1994,9.3,A,S,NA,NA
HM22479,H1870_229,2004,11.5,AS,I,A,NA
HM22480,H1870_229,2011,13.2,AS,I,A,NA
HM22481,H1870_23,1994,15.1,A,D,NA,NA
HM22482,H1870_23,2004,17.2,AS,C,A,NA
HM22483,H1870_23,2011,20,AS,C,A,NA
HM22484,H1870_230,1994,23.6,A,D,NA,NA
HM22485,H1870_230,2004,22.4,DS,NA,NA,S3
HM22486,H1870_230,2011,21.6,DS,NA,NA,S2
HM22487,H1870_231,1994,18.3,A,C-I,NA,NA
HM22488,H1870_231,2004,20,AS,I,A,NA
HM22489,H1870_231,2011,20.7,AS,C,A,NA
HM22490,H1870_232,1994,11,A,D,NA,NA
HM22491,H1870_232,2004,11.1,AS,C,B,NA
HM22492,H1870_232,2011,11.1,DS,NA,NA,S2
HM22493,H1870_233,1994,21.5,A,D,NA,NA
HM22494,H1870_233,2004,21.4,DS,NA,NA,S2
HM22495,H1870_233,2011,20.8,DS,NA,NA,S3
HM22496,H1870_234,1994,20.2,A,D,NA,NA
HM22497,H1870_234,2004,20.7,AS,C,A,NA
HM22498,H1870_234,2011,20.9,AS,C,A,NA
HM22499,H1870_235,1994,14.8,A,D,NA,NA
HM22500,H1870_235,2004,16.1,AS,C,A,NA
HM22501,H1870_235,2011,17.4,AS,C,B,NA
HM22502,H1870_236,1994,29.9,A,D,NA,NA
HM22503,H1870_236,2004,34.9,AS,D,A,NA
HM22504,H1870_236,2011,35.7,AS,D,A,NA
HM22505,H1870_237,1994,30.8,A,D,NA,NA
HM22506,H1870_237,2004,32.1,AS,D,A,NA
HM22507,H1870_237,2011,32.1,AS,D,B,NA
HM22508,H1870_238,1994,6.1,DS,NA,NA,NA
HM22509,H1870_238,2004,NA,DF,NA,NA,NA
HM22510,H1870_239,1994,6.9,DS,NA,NA,NA
HM22511,H1870_239,2004,NA,DF,NA,NA,NA
HM22512,H1870_24,1994,6.3,A,S,NA,NA
HM22513,H1870_24,2004,7,AS,I,A,NA
HM22514,H1870_24,2011,7.8,AS,I,B,NA
HM22515,H1870_240,1994,6.4,A,S,NA,NA
HM22516,H1870_240,2004,5.6,DF,NA,NA,S4
HM22517,H1870_240,2011,NA,DF,NA,NA,F5
HM22518,H1870_241,1994,16.5,A,I,NA,NA
HM22519,H1870_241,2004,17.4,AS,I,A,NA
HM22520,H1870_241,2011,17.9,AS,C,A,NA
HM22521,H1870_242,1994,22,A,C-I,NA,NA
HM22522,H1870_242,2004,22,AS,C,A,NA
HM22523,H1870_242,2011,22,DS,NA,NA,S3
HM22524,H1870_243,1994,16.8,A,C-I,NA,NA
HM22525,H1870_243,2004,17.7,AS,C,B,NA
HM22526,H1870_243,2011,17.3,AS,I,A,NA
HM22527,H1870_244,1994,8.6,A,C-I,NA,NA
HM22528,H1870_244,2004,8.9,DS,NA,NA,S2
HM22529,H1870_244,2011,NA,DF,NA,NA,F2
HM22530,H1870_245,1994,9.8,A,C-I,NA,NA
HM22531,H1870_245,2004,10,AS,C,C,NA
HM22532,H1870_245,2011,10.1,DS,NA,NA,S5
HM22533,H1870_246,1994,9.8,A,S,NA,NA
HM22534,H1870_246,2004,10,DS,NA,NA,S2
HM22535,H1870_246,2011,9.9,DS,NA,NA,S2
HM22536,H1870_247,1994,25,A,D,NA,NA
HM22537,H1870_247,2004,27.5,AS,C,A,NA
HM22538,H1870_247,2011,27.3,AS,C,A,NA
HM22539,H1870_248,1994,7.8,A,S,NA,NA
HM22540,H1870_248,2004,8.1,AS,S,E,NA
HM22541,H1870_248,2011,8.7,AS,S,D,NA
HM22542,H1870_249,1994,14,A,C-I,NA,NA
HM22543,H1870_249,2004,15.5,AS,C,C,NA
HM22544,H1870_249,2011,17.3,AS,C,A,NA
HM22545,H1870_25,1994,14.7,A,C-I,NA,NA
HM22546,H1870_25,2004,14.4,DS,NA,NA,S2
HM22547,H1870_25,2011,14.3,DS,NA,NA,S4
HM22548,H1870_250,1994,13.6,A,C-I,NA,NA
HM22549,H1870_250,2004,13.4,AS,C,A,NA
HM22550,H1870_250,2011,14.7,AS,C,A,NA
HM22551,H1870_251,1994,5.5,A,S,NA,NA
HM22552,H1870_251,2004,5.3,DS,NA,NA,S4
HM22553,H1870_251,2011,NA,DF,NA,NA,F5
HM22554,H1870_252,1994,8.1,A,S,NA,NA
HM22555,H1870_252,2004,9.4,AS,I,A,NA
HM22556,H1870_252,2011,11.3,AS,I,A,NA
HM22557,H1870_253,1994,15.3,A,C-I,NA,NA
HM22558,H1870_253,2004,11.9,DF,NA,NA,S4
HM22559,H1870_253,2011,NA,DF,NA,NA,F4
HM22560,H1870_254,1994,5.5,A,S,NA,NA
HM22561,H1870_254,2004,6.7,AL,S,E,NA
HM22562,H1870_254,2011,NA,DF,NA,NA,F5
HM22563,H1870_255,1994,19.6,A,D,NA,NA
HM22564,H1870_255,2004,21.7,AS,C,A,NA
HM22565,H1870_255,2011,24.3,AS,C,A,NA
HM22566,H1870_256,1994,7.4,DS,NA,NA,NA
HM22567,H1870_256,2004,NA,DF,NA,NA,NA
HM22568,H1870_257,1994,5.8,DS,NA,NA,NA
HM22569,H1870_257,2004,NA,DF,NA,NA,NA
HM22570,H1870_258,1994,13.8,DS,NA,NA,NA
HM22571,H1870_258,2004,NA,DF,NA,NA,NA
HM22572,H1870_259,1994,5.7,DS,NA,NA,NA
HM22573,H1870_259,2004,NA,DF,NA,NA,NA
HM22574,H1870_26,1994,14.9,A,D,NA,NA
HM22575,H1870_26,2004,15.7,AS,C,E,NA
HM22576,H1870_26,2011,NA,DS,NA,NA,S5
HM22577,H1870_260,1994,15.7,DS,NA,NA,NA
HM22578,H1870_260,2004,NA,DF,NA,NA,NA
HM22579,H1870_261,1994,6.3,DS,NA,NA,NA
HM22580,H1870_261,2004,NA,DF,NA,NA,NA
HM22581,H1870_262,1994,7.5,DS,NA,NA,NA
HM22582,H1870_262,2004,NA,DF,NA,NA,NA
HM22583,H1870_263,1994,18.4,DS,NA,NA,NA
HM22584,H1870_263,2004,NA,DF,NA,NA,NA
HM22585,H1870_264,1994,14.4,DS,NA,NA,NA
HM22586,H1870_264,2004,NA,DF,NA,NA,NA
HM22587,H1870_265,1994,10.7,A,S,NA,NA
HM22588,H1870_265,2004,NA,DF,NA,NA,NA
HM22589,H1870_266,1994,6.6,A,S,NA,NA
HM22590,H1870_266,2004,6.5,DF,NA,NA,S4
HM22591,H1870_266,2011,NA,DF,NA,NA,F3
HM22592,H1870_267,1994,21.9,A,D,NA,NA
HM22593,H1870_267,2004,23.6,AS,C,A,NA
HM22594,H1870_267,2011,25.8,AS,C,A,NA
HM22595,H1870_268,1994,19.1,A,D,NA,NA
HM22596,H1870_268,2004,20.2,AS,C,B,NA
HM22597,H1870_268,2011,22,AS,C,B,NA
HM22598,H1870_269,1994,10.7,A,S,NA,NA
HM22599,H1870_269,2004,13,AS,I,A,NA
HM22600,H1870_269,2011,15.2,AS,I,A,NA
HM22601,H1870_27,1994,31.7,A,D,NA,NA
HM22602,H1870_27,2004,34.8,AS,D,A,NA
HM22603,H1870_27,2011,36,AS,D,A,NA
HM22604,H1870_270,1994,14,A,C-I,NA,NA
HM22605,H1870_270,2004,13.9,DS,NA,NA,S3
HM22606,H1870_270,2011,NA,DF,NA,NA,F3
HM22607,H1870_271,1994,7.2,A,S,NA,NA
HM22608,H1870_271,2004,10.9,AS,S,A,NA
HM22609,H1870_271,2011,12.8,AS,I,A,NA
HM22610,H1870_272,1994,16.5,A,D,NA,NA
HM22611,H1870_272,2004,17.7,AS,C,C,NA
HM22612,H1870_272,2011,19.4,AS,C,A,NA
HM22613,H1870_273,2004,16.2,AS,C,E,NA
HM22614,H1870_273,2011,16.2,DS,NA,NA,S4
HM22615,H1870_274,1994,18.2,A,I,NA,NA
HM22616,H1870_274,2004,19,AS,I,D,NA
HM22617,H1870_274,2011,18.6,DS,NA,NA,S2
HM22618,H1870_275,1994,23.8,A,D,NA,NA
HM22619,H1870_275,2004,25.2,AS,C,A,NA
HM22620,H1870_275,2011,27.6,AS,C,A,NA
HM22621,H1870_276,1994,13.4,A,C-I,NA,NA
HM22622,H1870_276,2004,13.4,DS,NA,NA,S2
HM22623,H1870_276,2011,13.2,DS,NA,NA,S4
HM22624,H1870_277,1994,19.7,A,D,NA,NA
HM22625,H1870_277,2004,21.4,AS,C,A,NA
HM22626,H1870_277,2011,23,AS,C,A,NA
HM22627,H1870_278,1994,11.8,A,C-I,NA,NA
HM22628,H1870_278,2004,12,DS,NA,NA,S1
HM22629,H1870_278,2011,12.1,DS,NA,NA,S4
HM22630,H1870_279,1994,20.8,A,D,NA,NA
HM22631,H1870_279,2004,23,AS,C,A,NA
HM22632,H1870_279,2011,25.1,AS,C,A,NA
HM22633,H1870_28,1994,18.7,A,C-I,NA,NA
HM22634,H1870_28,2004,19.4,AS,D,A,NA
HM22635,H1870_28,2011,20,AS,C,A,NA
HM22636,H1870_280,1994,13,A,I,NA,NA
HM22637,H1870_280,2004,13.2,AS,I,C,NA
HM22638,H1870_280,2011,13.3,DS,NA,NA,S4
HM22639,H1870_281,2011,5.6,AS,S,A,NA
HM22640,H1870_282,2004,5.4,AS,S,A,NA
HM22641,H1870_282,2011,5.9,AS,S,A,NA
HM22642,H1870_283,1994,8.5,DS,NA,NA,NA
HM22643,H1870_283,2004,NA,DF,NA,NA,NA
HM22644,H1870_284,1994,7.2,DS,NA,NA,NA
HM22645,H1870_284,2004,NA,DF,NA,NA,NA
HM22646,H1870_285,1994,6.9,DS,NA,NA,NA
HM22647,H1870_285,2004,NA,DF,NA,NA,NA
HM22648,H1870_286,1994,9,DS,NA,NA,NA
HM22649,H1870_286,2004,NA,DF,NA,NA,NA
HM22650,H1870_287,1994,12.1,DS,NA,NA,NA
HM22651,H1870_287,2004,NA,DF,NA,NA,NA
HM22652,H1870_288,1994,10,DS,NA,NA,NA
HM22653,H1870_288,2004,NA,DF,NA,NA,NA
HM22654,H1870_289,1994,6,DS,NA,NA,NA
HM22655,H1870_289,2004,NA,DF,NA,NA,NA
HM22656,H1870_29,1994,12.2,A,S,NA,NA
HM22657,H1870_29,2004,12.5,AS,C,A,NA
HM22658,H1870_29,2011,12.8,AS,I,B,NA
HM22659,H1870_290,1994,13.2,A,C-I,NA,NA
HM22660,H1870_290,2004,13,AS,C,E,NA
HM22661,H1870_290,2011,13,DS,NA,NA,S3
HM22662,H1870_291,1994,34.8,A,D,NA,NA
HM22663,H1870_291,2004,38.8,AS,D,A,NA
HM22664,H1870_291,2011,40.4,AS,D,A,NA
HM22665,H1870_292,1994,14.5,A,C-I,NA,NA
HM22666,H1870_292,2004,14.1,DS,NA,NA,S3
HM22667,H1870_292,2011,14.2,DS,NA,NA,S3
HM22668,H1870_293,1994,18.2,A,C-I,NA,NA
HM22669,H1870_293,2004,17.2,DS,NA,NA,S3
HM22670,H1870_293,2011,17.4,DS,NA,NA,S4
HM22671,H1870_294,1994,12.2,A,C-I,NA,NA
HM22672,H1870_294,2004,13.3,AS,C,D,NA
HM22673,H1870_294,2011,13.1,DS,NA,NA,S4
HM22674,H1870_295,1994,23,A,D,NA,NA
HM22675,H1870_295,2004,22.4,DS,NA,NA,S3
HM22676,H1870_295,2011,22,DS,NA,NA,S3
HM22677,H1870_296,1994,10.1,A,C-I,NA,NA
