stem_id,plot_id,species_id,x,y
H1760_1587,H1760,ABA,51,86
H1760_1588,H1760,ABA,52.5,88.5
H1760_1589,H1760,ABA,55.5,80.25
H1760_159,H1760,ABA,80,3.5
H1760_1590,H1760,ABA,58,88.75
H1760_1591,H1760,ABA,59.75,84.25
H1760_1592,H1760,TOC,54,82
H1760_1593,H1760,ASP,69.2,81.65
H1760_1594,H1760,ASP,63.86,87.12
H1760_1595,H1760,BPA,68.5,84
H1760_1596,H1760,TOC,68.25,82.25
H1760_1597,H1760,TOC,66.5,81.5
H1760_1598,H1760,TOC,65.5,80.25
H1760_1599,H1760,TOC,63,80.5
H1760_16,H1760,TOC,15.5,2.5
H1760_160,H1760,ABA,82.75,9.5
H1760_1600,H1760,TOC,63.5,85
H1760_1601,H1760,TOC,63,89
H1760_1602,H1760,TOC,63.75,87
H1760_1603,H1760,TOC,63.5,87
H1760_1604,H1760,ABA,60.5,87.75
H1760_1605,H1760,ABA,61.25,87.75
H1760_1606,H1760,ABA,61.5,84.5
H1760_1607,H1760,ABA,64,83.5
H1760_1608,H1760,ABA,66,86.5
H1760_1609,H1760,ABA,68,80.75
H1760_161,H1760,ABA,85,4
H1760_1610,H1760,ABA,68.5,85.25
H1760_1611,H1760,TOC,62.75,87.75
H1760_1612,H1760,TOC,63.5,88
H1760_1613,H1760,TOC,63.75,81.5
H1760_1614,H1760,ASP,79.53,88.47
H1760_1615,H1760,ASP,73.68,87.02
H1760_1616,H1760,TOC,78.5,84.5
H1760_1617,H1760,TOC,76,83
H1760_1618,H1760,TOC,76,86
H1760_1619,H1760,TOC,71.25,85
H1760_162,H1760,ABA,89.75,3.75
H1760_1620,H1760,ASP,78.5,82.5
H1760_1621,H1760,ASP,73.5,82
H1760_1622,H1760,ASP,70.5,87
H1760_1623,H1760,ASP,71.75,89.5
H1760_1624,H1760,ABA,72.5,85.5
H1760_1625,H1760,ABA,73.5,85.75
H1760_1626,H1760,ABA,73.5,87
H1760_1627,H1760,ABA,77.5,89.5
H1760_1628,H1760,ABA,78,86.25
H1760_1629,H1760,ASP,90,82.67
H1760_163,H1760,ABA,96.21,0
H1760_1630,H1760,ASP,81.22,83.91
H1760_1631,H1760,PGL,81.75,81.75
H1760_1632,H1760,TOC,86,80.5
H1760_1633,H1760,TOC,87.25,81.5
H1760_1634,H1760,TOC,89.25,83
H1760_1635,H1760,TOC,85.75,83
H1760_1636,H1760,TOC,83,88.75
H1760_1637,H1760,TOC,86,85.5
H1760_1638,H1760,TOC,87,86.5
H1760_1639,H1760,TOC,87,87.5
H1760_164,H1760,ABA,90.83,0.36
H1760_1640,H1760,ABA,80.5,82.75
H1760_1641,H1760,ABA,81,88
H1760_1642,H1760,ABA,83.5,81.5
H1760_1643,H1760,ABA,87,81
H1760_1644,H1760,ABA,88,83
H1760_1645,H1760,ABA,88.25,81.5
H1760_1646,H1760,ABA,89,87.25
H1760_1647,H1760,TOC,85,80
H1760_1648,H1760,ASP,93.98,80.79
H1760_1649,H1760,ASP,91.88,82.5
H1760_165,H1760,ABA,91.08,2.59
H1760_1650,H1760,ASP,97.91,86.68
H1760_1651,H1760,ASP,94.16,90
H1760_1652,H1760,ASP,97.15,87.12
H1760_1653,H1760,ASP,96.8,88.97
H1760_1654,H1760,ABA,94.43,83.38
H1760_1655,H1760,PGL,97.7,81.41
H1760_1656,H1760,ABA,98.07,84.12
H1760_1657,H1760,TOC,99,87.5
H1760_1658,H1760,TOC,99.5,85.75
H1760_1659,H1760,PTR,95.5,85.5
H1760_166,H1760,ASP,94.5,7.24
H1760_1660,H1760,TOC,94.5,84
H1760_1661,H1760,ABA,96.5,81
H1760_1662,H1760,ABA,90.25,85.75
H1760_1663,H1760,ABA,93.5,84.5
H1760_1664,H1760,ABA,94.75,89
H1760_1665,H1760,ABA,95,86.5
H1760_1666,H1760,ABA,96.25,80.75
H1760_1667,H1760,ABA,98.5,87
H1760_1668,H1760,PGL,93,83.5
H1760_1669,H1760,ASP,7.32,96.22
H1760_167,H1760,TOC,99,2
H1760_1670,H1760,ASP,6.22,90.95
H1760_1671,H1760,ASP,3.29,92.66
H1760_1672,H1760,ASP,8.14,91.9
H1760_1673,H1760,ASP,4.96,94.03
H1760_1674,H1760,TOC,4.66,96.14
H1760_1675,H1760,ASP,6.44,95
H1760_1676,H1760,TOC,3,98
H1760_1677,H1760,TOC,6.5,92
H1760_1678,H1760,TOC,7,93
H1760_1679,H1760,ASP,6.5,94
H1760_168,H1760,TOC,95,4
H1760_1680,H1760,BPA,5,96
H1760_1681,H1760,ASP,1,97
H1760_1682,H1760,ASP,8.5,99
H1760_1683,H1760,ABA,9.75,96.5
H1760_1684,H1760,ABA,10,95
H1760_1685,H1760,ABA,8.5,95
H1760_1686,H1760,TOC,8,95
H1760_1687,H1760,ABA,10,3
H1760_1688,H1760,ABA,10,2
H1760_1689,H1760,ABA,4,93
H1760_169,H1760,TOC,95.5,5.5
H1760_1690,H1760,ABA,4.5,97
H1760_1691,H1760,ABA,5.5,99
H1760_1692,H1760,ABA,5.75,98
H1760_1693,H1760,ABA,6,94
H1760_1694,H1760,ABA,9,93
H1760_1695,H1760,ABA,9.25,91.5
H1760_1696,H1760,ABA,9.5,97.75
H1760_1697,H1760,ABA,12.96,92.1
H1760_1698,H1760,ABA,15.65,95.55
H1760_1699,H1760,ABA,15.22,96.33
H1760_17,H1760,TOC,11.75,1.25
H1760_170,H1760,TOC,94.5,1.5
H1760_1700,H1760,ABA,16.54,96.49
H1760_1701,H1760,ABA,16.04,94.52
H1760_1702,H1760,TOC,11.72,99.36
H1760_1703,H1760,ABA,13.13,100
H1760_1704,H1760,ABA,15.47,97.68
H1760_1705,H1760,PTR,15.68,100
H1760_1706,H1760,PTR,15.68,100
H1760_1707,H1760,ABA,16.84,100
H1760_1708,H1760,ASP,17.92,95.87
H1760_1709,H1760,ABA,18.59,94.74
H1760_171,H1760,TOC,94.75,0.5
H1760_1710,H1760,ABA,19.63,92.93
H1760_1711,H1760,PTR,19,90.75
H1760_1712,H1760,TOC,15.25,90.5
H1760_1713,H1760,BPA,14,96
H1760_1714,H1760,TOC,17,95
H1760_1715,H1760,TOC,19,94
H1760_1716,H1760,TOC,13.5,99
H1760_1717,H1760,TOC,19.25,97.5
H1760_1718,H1760,TOC,11.5,93
H1760_1719,H1760,PTR,18,98
H1760_172,H1760,TOC,92,0
H1760_1720,H1760,ABA,16,98.5
H1760_1721,H1760,ABA,14,94
H1760_1722,H1760,PTR,14,98
H1760_1723,H1760,ABA,18,93
H1760_1724,H1760,ABA,17.5,93.5
H1760_1725,H1760,ABA,17,93.75
H1760_1726,H1760,ABA,16.5,92.5
H1760_1727,H1760,ABA,17,93.5
H1760_1728,H1760,PTR,14,95
H1760_1729,H1760,PTR,14,95
H1760_173,H1760,TOC,91.75,1.5
H1760_1730,H1760,ABA,14,91.75
H1760_1731,H1760,ABA,13.75,94
H1760_1732,H1760,ABA,11.2,93
H1760_1733,H1760,ABA,10.5,91.75
H1760_1734,H1760,ABA,11.25,95
H1760_1735,H1760,ABA,10.5,95
H1760_1736,H1760,ABA,11,97
H1760_1737,H1760,PTR,13,97.5
H1760_1738,H1760,ABA,12.75,98
H1760_1739,H1760,ABA,10.75,93.5
H1760_174,H1760,TOC,92,1.5
H1760_1740,H1760,ABA,12.5,99.75
H1760_1741,H1760,ABA,14,95
H1760_1742,H1760,ABA,15,93
H1760_1743,H1760,ABA,15,96
H1760_1744,H1760,ABA,16.75,99.25
H1760_1745,H1760,ABA,17.25,92
H1760_1746,H1760,ABA,18.5,97
H1760_1747,H1760,ABA,18.75,94.5
H1760_1748,H1760,ABA,29.18,91
H1760_1749,H1760,ABA,20.15,90.81
H1760_175,H1760,ABA,100,1.5
H1760_1750,H1760,ABA,28.62,94.08
H1760_1751,H1760,ABA,24.53,100
H1760_1752,H1760,ABA,25.85,100
H1760_1753,H1760,ABA,27.63,100
H1760_1754,H1760,ABA,28.5,97
H1760_1755,H1760,PTR,24.5,92.75
H1760_1756,H1760,ABA,23.5,96
H1760_1757,H1760,TOC,21.5,94
H1760_1758,H1760,ABA,25,97
H1760_1759,H1760,ABA,21.75,99
H1760_176,H1760,ABA,90.5,1.5
H1760_1760,H1760,ABA,29.5,90.25
H1760_1761,H1760,ABA,29,91.5
H1760_1762,H1760,ABA,25.5,92
H1760_1763,H1760,ABA,20,96.75
H1760_1764,H1760,ABA,21.5,99
H1760_1765,H1760,ABA,23,91
H1760_1766,H1760,ABA,23,91.5
H1760_1767,H1760,ABA,23.5,91.5
H1760_1768,H1760,ABA,25,91
H1760_1769,H1760,ABA,27,95
H1760_177,H1760,ABA,90.75,2.5
H1760_1770,H1760,ABA,29.5,98
H1760_1771,H1760,ABA,35.47,96.3
H1760_1772,H1760,ASP,36.33,97.14
H1760_1773,H1760,ABA,35.37,94.12
H1760_1774,H1760,ABA,33.87,98.88
H1760_1775,H1760,ABA,34.38,99.08
H1760_1776,H1760,ASP,38.31,91.15
H1760_1777,H1760,ASP,37.37,92.81
H1760_1778,H1760,ABA,36.62,93.31
H1760_1779,H1760,TOC,31.5,94
H1760_178,H1760,ABA,91,3
H1760_1780,H1760,PTR,32.5,95.5
H1760_1781,H1760,PTR,34,98.5
H1760_1782,H1760,ABA,33.75,99
H1760_1783,H1760,ABA,33,96
H1760_1784,H1760,TOC,35,98
H1760_1785,H1760,ASP,37,99
H1760_1786,H1760,ASP,39,95
H1760_1787,H1760,ASP,39.75,95
H1760_1788,H1760,ASP,38,93.5
H1760_1789,H1760,ABA,36,92
H1760_179,H1760,ABA,92.5,8.5
H1760_1790,H1760,ABA,35,94.5
H1760_1791,H1760,ABA,33,95
H1760_1792,H1760,ABA,32,93.5
H1760_1793,H1760,ABA,31.5,91.5
H1760_1794,H1760,ABA,30.75,90.75
H1760_1795,H1760,ABA,32.5,95
H1760_1796,H1760,ABA,32.5,98.5
H1760_1797,H1760,ABA,32.5,99
H1760_1798,H1760,ABA,34,90
H1760_1799,H1760,ABA,34,92
H1760_18,H1760,TOC,12.75,6.5
H1760_180,H1760,ABA,93,9
H1760_1800,H1760,ABA,35,98
H1760_1801,H1760,ABA,36,97
H1760_1802,H1760,ABA,36.5,93.5
H1760_1803,H1760,ABA,37,95
H1760_1804,H1760,ABA,39,95
H1760_1805,H1760,ABA,50,99.32
H1760_1806,H1760,ASP,41.06,91.04
H1760_1807,H1760,ASP,42.42,93.32
H1760_1808,H1760,ASP,41.36,95.71
H1760_1809,H1760,TOC,41,94.5
H1760_181,H1760,ABA,93.5,4
H1760_1810,H1760,TOC,48.5,98.5
H1760_1811,H1760,TOC,50,97
H1760_1812,H1760,ABA,40.5,97
H1760_1813,H1760,ASP,42.5,98
H1760_1814,H1760,ASP,48,98
H1760_1815,H1760,ABA,43.75,99.5
H1760_1816,H1760,ABA,44,97.5
H1760_1817,H1760,ABA,47,99
H1760_1818,H1760,ABA,47.5,94
H1760_1819,H1760,ABA,47.5,99
H1760_182,H1760,ABA,96.25,10
H1760_1820,H1760,ABA,49,90
H1760_1821,H1760,ASP,55.13,91.17
H1760_1822,H1760,TOC,51,90
H1760_1823,H1760,TOC,52.5,96.25
H1760_1824,H1760,TOC,53,97
H1760_1825,H1760,ABA,55,98
H1760_1826,H1760,TOC,58,98
H1760_1827,H1760,TOC,59,95.25
H1760_1828,H1760,TOC,57.5,94.25
H1760_1829,H1760,TOC,57,93
H1760_183,H1760,TOC,5,10.25
H1760_1830,H1760,TOC,52.5,93
H1760_1831,H1760,TOC,52.5,92.25
H1760_1832,H1760,TOC,50.25,91.5
H1760_1833,H1760,ABA,54,99
H1760_1834,H1760,ABA,55,95.5
H1760_1835,H1760,TOC,55,95
H1760_1836,H1760,ABA,64.65,98.31
H1760_1837,H1760,ABA,67.68,97.16
H1760_1838,H1760,TOC,61,90.25
H1760_1839,H1760,TOC,65,90
H1760_184,H1760,TOC,1.25,17.5
H1760_1840,H1760,TOC,69,90.5
H1760_1841,H1760,TOC,61.5,93
H1760_1842,H1760,TOC,60.25,92
H1760_1843,H1760,BPA,63,96.5
H1760_1844,H1760,TOC,64,95.5
H1760_1845,H1760,BPA,65,95
H1760_1846,H1760,TOC,62.5,99
H1760_1847,H1760,TOC,68,96
H1760_1848,H1760,TOC,69.75,96.75
H1760_1849,H1760,TOC,67,98
H1760_185,H1760,TOC,9,14.25
H1760_1850,H1760,ASP,69,91.5
H1760_1851,H1760,TOC,63,99.25
H1760_1852,H1760,ABA,60,99
H1760_1853,H1760,ABA,61,98.5
H1760_1854,H1760,ABA,62,97.5
H1760_1855,H1760,ABA,63,93
H1760_1856,H1760,ABA,63.25,90.25
H1760_1857,H1760,ABA,66.5,91
H1760_1858,H1760,ABA,68,94
H1760_1859,H1760,ABA,69,93
H1760_186,H1760,TOC,9.5,18
H1760_1860,H1760,TOC,68,97.25
H1760_1861,H1760,ASP,74.05,91.23
H1760_1862,H1760,ASP,76.5,91.16
H1760_1863,H1760,TOC,72.2,91.96
H1760_1864,H1760,TOC,74.99,97.1
H1760_1865,H1760,TOC,70,99.25
H1760_1866,H1760,TOC,72,92
H1760_1867,H1760,PTR,70.25,93.75
H1760_1868,H1760,TOC,72,99
H1760_1869,H1760,ABA,72.5,90.25
H1760_187,H1760,TOC,2.25,18.25
H1760_1870,H1760,TOC,73,94
H1760_1871,H1760,TOC,74.5,94.5
H1760_1872,H1760,TOC,75,95
H1760_1873,H1760,TOC,76.5,94
H1760_1874,H1760,TOC,77.5,92
H1760_1875,H1760,TOC,79,97
H1760_1876,H1760,TOC,76,98.5
H1760_1877,H1760,BPA,75,98.5
H1760_1878,H1760,ABA,76,93
H1760_1879,H1760,PTR,79.75,99.75
H1760_188,H1760,TOC,4.75,19.5
H1760_1880,H1760,ABA,71.5,97.5
H1760_1881,H1760,ABA,72.5,91.5
H1760_1882,H1760,ABA,74,91
H1760_1883,H1760,ABA,74,98
H1760_1884,H1760,ABA,74.5,99
H1760_1885,H1760,ABA,74.75,96
H1760_1886,H1760,ABA,76,91.5
H1760_1887,H1760,ABA,76,99.75
H1760_1888,H1760,ABA,77,99
H1760_1889,H1760,ABA,78,94
H1760_189,H1760,TOC,3.5,20
H1760_1890,H1760,TOC,71.5,96.25
H1760_1891,H1760,ASP,84.83,92.36
H1760_1892,H1760,ABA,85.94,90.85
H1760_1893,H1760,PTR,80,100
H1760_1894,H1760,TOC,82,97
H1760_1895,H1760,TOC,82.25,100
H1760_1896,H1760,TOC,86,95
H1760_1897,H1760,TOC,87,94.75
H1760_1898,H1760,ABA,88,90.5
H1760_1899,H1760,ABA,82,98
H1760_19,H1760,TOC,13.5,5.25
H1760_190,H1760,ABA,1,12.5
H1760_1900,H1760,ABA,82.25,95
H1760_1901,H1760,ABA,84.75,98.5
H1760_1902,H1760,ABA,86,96
H1760_1903,H1760,ABA,87.5,92.5
H1760_1904,H1760,ABA,87.5,97.5
H1760_1905,H1760,ABA,88,93
H1760_1906,H1760,TOC,85,99
H1760_1907,H1760,ASP,96.5,95.02
H1760_1908,H1760,ASP,93.24,95.7
H1760_1909,H1760,ASP,91.54,96.97
H1760_191,H1760,ABA,6.5,18.25
H1760_1910,H1760,ASP,98.43,91.39
H1760_1911,H1760,TOC,91,92
H1760_1912,H1760,TOC,92,93
H1760_1913,H1760,TOC,96,91.75
H1760_1914,H1760,TOC,97,94.5
H1760_1915,H1760,ASP,94,94
H1760_1916,H1760,ABA,91.5,96
H1760_1917,H1760,ABA,93,94
H1760_1918,H1760,ABA,96,91
H1760_1919,H1760,ABA,96.5,91.5
H1760_192,H1760,ABA,6.75,16.5
H1760_1920,H1760,ABA,96.5,93
H1760_1921,H1760,ABA,96.75,99.5
H1760_1922,H1760,ABA,98,94
H1760_1923,H1760,ABA,98,98.5
H1760_1924,H1760,ABA,98.5,95.25
H1760_1925,H1760,ABA,99.75,95
H1760_193,H1760,ABA,9.5,17.25
H1760_194,H1760,ABA,17.32,14.14
H1760_195,H1760,ABA,19.72,15
H1760_196,H1760,TOC,19,15.5
H1760_197,H1760,TOC,12.25,17.5
H1760_198,H1760,BPA,18.25,12
H1760_199,H1760,TOC,16.25,17.5
H1760_2,H1760,TOC,6.25,2.75
H1760_20,H1760,TOC,18.5,5.25
H1760_200,H1760,TOC,18,16.5
H1760_201,H1760,TOC,10.75,18
H1760_202,H1760,ABA,10.5,11
H1760_203,H1760,ABA,11,18.75
H1760_204,H1760,ABA,13.75,17.75
H1760_205,H1760,ABA,15,11.25
H1760_206,H1760,ABA,16.25,13
H1760_207,H1760,ABA,17,11
H1760_208,H1760,ABA,18.75,13.25
H1760_209,H1760,BPA,25,19.5
H1760_21,H1760,ABA,11,8.75
H1760_210,H1760,TOC,24.5,17.75
H1760_211,H1760,TOC,28.75,17
H1760_212,H1760,TOC,21.5,13.5
H1760_213,H1760,TOC,24,13.75
H1760_214,H1760,TOC,25.5,11
H1760_215,H1760,TOC,29.5,11.5
H1760_216,H1760,ABA,20.75,12
H1760_217,H1760,ABA,25,12.5
H1760_218,H1760,ABA,25,13.5
H1760_219,H1760,ABA,26.75,11
H1760_22,H1760,ABA,12,2
H1760_220,H1760,ABA,29.75,12.25
H1760_221,H1760,ABA,37.32,10
H1760_222,H1760,ABA,36.58,15.19
H1760_223,H1760,BPA,31.25,15.25
H1760_224,H1760,TOC,31,17
H1760_225,H1760,TOC,34,15
H1760_226,H1760,TOC,32.25,11.5
H1760_227,H1760,TOC,37.75,15
H1760_228,H1760,TOC,31.5,10.25
H1760_229,H1760,TOC,36,21
H1760_23,H1760,ABA,13,0.25
H1760_230,H1760,ABA,34,13.5
H1760_231,H1760,ABA,34.5,16.75
H1760_232,H1760,ABA,39,18.5
H1760_233,H1760,ABA,44.97,12.56
H1760_234,H1760,TOC,50,10
H1760_235,H1760,TOC,47.25,10.5
H1760_236,H1760,TOC,43.5,15.5
H1760_237,H1760,TOC,43.5,18.75
H1760_238,H1760,TOC,46.75,17
H1760_239,H1760,TOC,49,19
H1760_24,H1760,ABA,13,4
H1760_240,H1760,TOC,43,11
H1760_241,H1760,ABA,41,11
H1760_242,H1760,ABA,43.25,14
H1760_243,H1760,ABA,47,13.25
H1760_244,H1760,ABA,47.75,14.75
H1760_245,H1760,ABA,48.5,17.75
H1760_246,H1760,TOC,45,15.75
H1760_247,H1760,TOC,50.25,16.5
H1760_248,H1760,ASP,58.35,19.01
H1760_249,H1760,TOC,50.25,16.5
H1760_25,H1760,ABA,14,2.25
H1760_250,H1760,TOC,56.5,18.25
H1760_251,H1760,TOC,56.5,12.5
H1760_252,H1760,TOC,56,12
H1760_253,H1760,TOC,57.5,10.25
H1760_254,H1760,TOC,52,10
H1760_255,H1760,TOC,51.5,13
H1760_256,H1760,TOC,50.5,10.5
H1760_257,H1760,ASP,57,6
H1760_258,H1760,ASP,56.5,10.25
H1760_259,H1760,ABA,50.5,15.5
H1760_26,H1760,ABA,17,2.25
H1760_260,H1760,ABA,58,13
H1760_261,H1760,ABA,58.5,16
H1760_262,H1760,BPA,55.25,18
H1760_263,H1760,ASP,60.25,19.35
H1760_264,H1760,ASP,60.43,16.21
H1760_265,H1760,ASP,68.83,11.39
H1760_266,H1760,TOC,69.25,16
H1760_267,H1760,TOC,62.75,10
H1760_268,H1760,TOC,69.5,14.5
H1760_269,H1760,TOC,65,10.5
H1760_27,H1760,ABA,17.25,6.25
H1760_270,H1760,PTR,66,12
H1760_271,H1760,TOC,61,10.5
H1760_272,H1760,TOC,60.75,12.75
H1760_273,H1760,TOC,62,13.5
H1760_274,H1760,TOC,64,15
H1760_275,H1760,TOC,63.5,19
H1760_276,H1760,BPA,68.5,19
H1760_277,H1760,ABA,60.25,15.5
H1760_278,H1760,ABA,60.5,17
H1760_279,H1760,ABA,62.5,14
H1760_28,H1760,ABA,18,3.75
H1760_280,H1760,ABA,68.5,18
H1760_281,H1760,ABA,69,16
H1760_282,H1760,ABA,69.5,13.5
H1760_283,H1760,ABA,69.5,16.75
H1760_284,H1760,TOC,60.5,10.5
H1760_285,H1760,ASP,77.82,11.23
H1760_286,H1760,ASP,71.08,19.23
H1760_287,H1760,ASP,70.91,19.58
H1760_288,H1760,TOC,75.25,12
H1760_289,H1760,TOC,71.75,17
H1760_29,H1760,ABA,18.75,2.25
H1760_290,H1760,ABA,70,19
H1760_291,H1760,ABA,72,12.5
H1760_292,H1760,ABA,75,17
H1760_293,H1760,ABA,77.5,12.5
H1760_294,H1760,ABA,78.5,18
H1760_295,H1760,ABA,78.75,10.5
H1760_296,H1760,TOC,86.98,18.66
H1760_297,H1760,TOC,86.5,12
H1760_298,H1760,TOC,85,14
H1760_299,H1760,TOC,87,10.5
H1760_3,H1760,ABA,0.25,0.75
H1760_30,H1760,ABA,19.25,5.5
H1760_300,H1760,TOC,89.5,12
H1760_301,H1760,TOC,89.75,13
H1760_302,H1760,TOC,89.5,17.5
H1760_303,H1760,ABA,88.5,12
H1760_304,H1760,ABA,88.75,18.5
H1760_305,H1760,ABA,82.25,14.5
H1760_306,H1760,ABA,83.25,11.5
H1760_307,H1760,ABA,86,18.5
H1760_308,H1760,ABA,88.5,14
H1760_309,H1760,ABA,90,10.75
H1760_31,H1760,ABA,23.07,2.55
H1760_310,H1760,BPA,83.75,11.75
H1760_311,H1760,ABA,92.08,14.99
H1760_312,H1760,ABA,91.12,13.8
H1760_313,H1760,ABA,91.44,11.98
H1760_314,H1760,BPA,92.6,12.03
H1760_315,H1760,TOC,91,15.5
H1760_316,H1760,TOC,94.5,18
H1760_317,H1760,TOC,93.5,13.25
H1760_318,H1760,TOC,98.25,10.25
H1760_319,H1760,TOC,98,12.5
H1760_32,H1760,TOC,29.5,2.5
H1760_320,H1760,TOC,94.5,18.5
H1760_321,H1760,TOC,98,19
H1760_322,H1760,BPA,91,10
H1760_323,H1760,ABA,90,16.25
H1760_324,H1760,ABA,91.5,11.75
H1760_325,H1760,ABA,92,11
H1760_326,H1760,ABA,95,15
H1760_327,H1760,ABA,98,10.5
H1760_328,H1760,ABA,98.5,15
H1760_329,H1760,ABA,99.5,19.75
H1760_33,H1760,TOC,23,4
H1760_330,H1760,ABA,100,20
H1760_331,H1760,BPA,94,17
H1760_332,H1760,PGL,93.5,11
H1760_333,H1760,ASP,1.92,27.7
H1760_334,H1760,ASP,3.62,24.01
H1760_335,H1760,TOC,4,21.5
H1760_336,H1760,TOC,5,22
H1760_337,H1760,TOC,9.75,23.75
H1760_338,H1760,TOC,6.75,28
H1760_339,H1760,TOC,3.25,28.5
H1760_34,H1760,TOC,22,2
H1760_340,H1760,ABA,1.25,21
H1760_341,H1760,ABA,7.5,20.5
H1760_342,H1760,ABA,8.25,24.75
H1760_343,H1760,ABA,9,20.5
H1760_344,H1760,ABA,9.25,29.5
H1760_345,H1760,BPA,8,27.5
H1760_346,H1760,TOC,15.5,29.5
H1760_347,H1760,BPA,14,27.75
H1760_348,H1760,BPA,14.5,27.5
H1760_349,H1760,TOC,14.5,25.25
H1760_35,H1760,TOC,20.75,1.5
H1760_350,H1760,TOC,12.5,22.25
H1760_351,H1760,TOC,13.25,22.25
H1760_352,H1760,TOC,16.5,21.25
H1760_353,H1760,TOC,15.5,22.5
H1760_354,H1760,TOC,17.75,21.5
H1760_355,H1760,ABA,11.75,28.5
H1760_356,H1760,ABA,15.25,23.25
H1760_357,H1760,ABA,15.5,28.75
H1760_358,H1760,TOC,14.75,28.75
H1760_359,H1760,ABA,25.19,28.32
H1760_36,H1760,TOC,26.5,1.75
H1760_360,H1760,ABA,24.9,25.66
H1760_361,H1760,ASP,28.41,22.96
H1760_362,H1760,ASP,29.28,27.82
H1760_363,H1760,TOC,23,21.5
H1760_364,H1760,ABA,24.25,21
H1760_365,H1760,TOC,24.5,25.25
H1760_366,H1760,ABA,20,20.5
H1760_367,H1760,ABA,25,24.75
H1760_368,H1760,ABA,25,26.25
H1760_369,H1760,ABA,26.5,20.25
H1760_37,H1760,ABA,20.75,1.75
H1760_370,H1760,ABA,26.75,29
H1760_371,H1760,ABA,27,27.25
H1760_372,H1760,TOC,23,23
H1760_373,H1760,TOC,25.5,21.75
H1760_374,H1760,ABA,36.03,25.64
H1760_375,H1760,TOC,31,29.25
H1760_376,H1760,TOC,32.5,22
H1760_377,H1760,TOC,34.75,20.25
H1760_378,H1760,TOC,39.75,21
H1760_379,H1760,TOC,39,24
H1760_38,H1760,TOC,28,4
H1760_380,H1760,TOC,37.75,24.75
H1760_381,H1760,TOC,31.5,25
H1760_382,H1760,TOC,39,28
H1760_383,H1760,PTR,39,21.5
H1760_384,H1760,ASP,35,29
H1760_385,H1760,ASP,36,30
H1760_386,H1760,ASP,32.5,27
H1760_387,H1760,ABA,32.25,29.5
H1760_388,H1760,ABA,33,27.75
H1760_389,H1760,ABA,35,23
H1760_39,H1760,TOC,29.5,4
H1760_390,H1760,ABA,36.25,27
H1760_391,H1760,ABA,38.5,27.75
H1760_392,H1760,ABA,38.75,26.25
H1760_393,H1760,ABA,39.25,21.75
H1760_394,H1760,TOC,41.25,21.5
H1760_395,H1760,TOC,42,20.75
H1760_396,H1760,PTR,48,26
H1760_397,H1760,TOC,46.5,28.5
H1760_398,H1760,BPA,42.5,29.75
H1760_399,H1760,BPA,43.5,1
H1760_4,H1760,ABA,1,4.75
H1760_40,H1760,TOC,24,6
H1760_400,H1760,ASP,48.5,1.75
H1760_401,H1760,ASP,48,0.75
H1760_402,H1760,ASP,46,6
H1760_403,H1760,BPA,4,1
H1760_404,H1760,ABA,46.5,26.5
H1760_405,H1760,ABA,48.25,22
H1760_406,H1760,ABA,49.25,27
H1760_407,H1760,TOC,47,22
H1760_408,H1760,ASP,57.37,25.06
H1760_409,H1760,ASP,56.41,23.71
H1760_41,H1760,TOC,22.75,8
H1760_410,H1760,ASP,56.54,22.29
H1760_411,H1760,ASP,54.52,29.5
H1760_412,H1760,TOC,53.06,24.49
H1760_413,H1760,TOC,59,24
H1760_414,H1760,TOC,59.75,27.25
H1760_415,H1760,ASP,52,21.5
H1760_416,H1760,ABA,50,26
H1760_417,H1760,ASP,56.5,25
H1760_418,H1760,ABA,53,21.5
H1760_419,H1760,ABA,54,29
H1760_42,H1760,ABA,28.75,2.25
H1760_420,H1760,ABA,55,25
H1760_421,H1760,ABA,57,20
H1760_422,H1760,ABA,57,23.25
H1760_423,H1760,ABA,58,21
H1760_424,H1760,ABA,58.5,24
H1760_425,H1760,BPA,55.5,23
H1760_426,H1760,TOC,51.25,24.5
H1760_427,H1760,TOC,53,26
H1760_428,H1760,TOC,66.94,26.27
H1760_429,H1760,ASP,62.09,22.65
H1760_43,H1760,ABA,29,9.5
H1760_430,H1760,PTR,69.75,25
H1760_431,H1760,PTR,67.5,21.75
H1760_432,H1760,BPA,66,20.5
H1760_433,H1760,TOC,60.5,25.25
H1760_434,H1760,TOC,62.75,29.75
H1760_435,H1760,ABA,61,26.75
H1760_436,H1760,ABA,62.5,26.5
H1760_437,H1760,ABA,65,29.25
H1760_438,H1760,ABA,66,20.75
H1760_439,H1760,ABA,68.5,25.5
H1760_44,H1760,TOC,29.5,6.25
H1760_440,H1760,TOC,67,27
H1760_441,H1760,TOC,71.42,28.84
H1760_442,H1760,TOC,76.5,28
H1760_443,H1760,TOC,78.25,21
H1760_444,H1760,TOC,73,24
H1760_445,H1760,ABA,72,22
H1760_446,H1760,ABA,76,21
H1760_447,H1760,ABA,78.75,29.75
H1760_448,H1760,ABA,80,24.5
H1760_449,H1760,ABA,89.22,23.74
H1760_45,H1760,ABA,33.48,6.41
H1760_450,H1760,ABA,84.22,23.29
H1760_451,H1760,ASP,90,20.58
H1760_452,H1760,ABA,90,20.54
H1760_453,H1760,TOC,82.5,29
H1760_454,H1760,TOC,83,27
H1760_455,H1760,TOC,86,24.5
