meas_id,stem_id,year,dbh,status_id,crown_class,live_crown_class,decay_class
SM6902,S1823_0967,1991,1.6,AS,NA,NA,NA
SM6903,S1823_0969,1991,3,AS,NA,NA,NA
SM6904,S1823_0971,1991,7.6,AS,NA,NA,NA
SM6905,S1823_0972,1991,7.5,AS,NA,NA,NA
SM6906,S1823_0973,1991,1.8,AS,NA,NA,NA
SM6907,S1823_0974,1991,2.8,DS,NA,NA,NA
SM6908,S1823_0977,1991,1.1,AS,NA,NA,NA
SM6909,S1823_0978,1991,1.4,AS,NA,NA,NA
SM6943,S1823_5904,1991,12.8,AS,NA,NA,NA
SM6961,S1823_0428,1996,7.5,AS,NA,A,NA
SM6962,S1823_0429,1996,8.8,AS,NA,D,NA
SM6963,S1823_0430,1996,13.8,AS,NA,A,NA
SM6964,S1823_0431,1996,18.4,AS,NA,A,NA
SM6966,S1823_0433,1996,15.4,AS,NA,A,NA
SM6967,S1823_0434,1996,17.3,AS,NA,A,NA
SM6968,S1823_0435,1996,11.9,AS,NA,A,NA
SM6969,S1823_0437,1996,16.6,AS,NA,A,NA
SM6970,S1823_0438,1996,18.2,AS,NA,A,NA
SM6971,S1823_0439,1996,24.9,AS,NA,A,NA
SM6973,S1823_0441,1996,8.9,DF,NA,NA,NA
SM6974,S1823_0442,1996,2.2,AS,NA,C,NA
SM6975,S1823_0443,1996,7,AS,NA,A,NA
SM6976,S1823_0444,1996,1.2,DS,NA,NA,NA
SM6977,S1823_0445,1996,18.5,AS,NA,A,NA
SM6978,S1823_0446,1996,4.6,DS,NA,NA,NA
SM6979,S1823_0501,1996,12.4,DS,NA,NA,NA
SM6980,S1823_0502,1996,13.9,DF,NA,NA,NA
SM6981,S1823_0503,1996,3.8,DF,NA,NA,NA
SM6982,S1823_0504,1996,2.5,AS,NA,C,NA
SM6983,S1823_0505,1996,17.2,DS,NA,NA,NA
SM6984,S1823_0506,1996,4.7,DS,NA,NA,NA
SM6985,S1823_0507,1996,6.6,AS,NA,A,NA
SM6986,S1823_0508,1996,2.1,DF,NA,NA,NA
SM6987,S1823_0509,1996,24.5,AS,NA,B,NA
SM6988,S1823_0510,1996,23.9,AS,NA,A,NA
SM6989,S1823_0511,1996,1.8,DF,NA,NA,NA
SM6990,S1823_0512,1996,8.2,DF,NA,NA,NA
SM6991,S1823_0513,1996,15.9,DS,NA,NA,NA
SM6992,S1823_0514,1996,10.2,DS,NA,NA,NA
SM6993,S1823_0515,1996,4.8,DF,NA,NA,NA
SM6994,S1823_0516,1996,15,DF,NA,NA,NA
SM6995,S1823_0517,1996,10.6,DF,NA,NA,NA
SM6996,S1823_0518,1996,3.4,AS,NA,D,NA
SM6997,S1823_0519,1996,1.4,DF,NA,NA,NA
SM6998,S1823_0520,1996,14.3,AS,NA,A,NA
SM6999,S1823_0521,1996,1.2,DF,NA,NA,NA
SM7000,S1823_0522,1996,2.6,AS,NA,D,NA
SM7001,S1823_0523,1996,8.2,DF,NA,NA,NA
SM7002,S1823_0524,1996,4.1,DF,NA,NA,NA
SM7003,S1823_0525,1996,2.8,DF,NA,NA,NA
SM7004,S1823_0526,1996,4.6,DF,NA,NA,NA
SM7005,S1823_0527,1996,13,AS,NA,A,NA
SM7006,S1823_0528,1996,6.9,AS,NA,C,NA
SM7007,S1823_0529,1996,4.1,DS,NA,NA,NA
SM7008,S1823_0530,1996,3.1,DF,NA,NA,NA
SM7009,S1823_0531,1996,2.9,DF,NA,NA,NA
SM7010,S1823_0532,1996,1.8,DF,NA,NA,NA
SM7011,S1823_0534,1996,7,AS,NA,A,NA
SM7012,S1823_0535,1996,2,DF,NA,NA,NA
SM7013,S1823_0536,1996,5.8,DF,NA,NA,NA
SM7014,S1823_0537,1996,10.5,AS,NA,A,NA
SM7015,S1823_0538,1996,1.7,DS,NA,NA,NA
SM7016,S1823_0539,1996,6,DS,NA,NA,NA
SM7017,S1823_0540,1996,5.9,AS,NA,D,NA
SM7018,S1823_0541,1996,4.5,DS,NA,NA,NA
SM7019,S1823_0542,1996,5,DS,NA,NA,NA
SM7020,S1823_0543,1996,4.6,DF,NA,NA,NA
SM7021,S1823_0544,1996,19.4,AS,NA,A,NA
SM7022,S1823_0545,1996,4,AS,NA,D,NA
SM7023,S1823_0546,1996,27.8,AS,NA,A,NA
SM7024,S1823_0547,1996,2.5,AS,NA,B,NA
SM7025,S1823_0548,1996,1.9,AS,NA,D,NA
SM7026,S1823_0549,1996,16.4,DS,NA,NA,NA
SM7027,S1823_0550,1996,7.6,AS,NA,A,NA
SM7028,S1823_0551,1996,8.1,AS,NA,A,NA
SM7029,S1823_0552,1996,15.2,AS,NA,A,NA
SM7030,S1823_0553,1996,9.9,AS,NA,A,NA
SM7031,S1823_0555,1996,2.4,AS,NA,B,NA
SM7032,S1823_0556,1996,1.4,DS,NA,NA,NA
SM7033,S1823_0557,1996,5,DS,NA,NA,NA
SM7034,S1823_0558,1996,6.8,AS,NA,C,NA
SM7035,S1823_0560,1996,4,DS,NA,NA,NA
SM7036,S1823_0562,1996,7.9,AS,NA,D,NA
SM7037,S1823_2804,1996,3.5,AS,NA,B,NA
SM7038,S1823_0564,1996,5.7,AS,NA,B,NA
SM7039,S1823_0565,1996,7.9,AS,NA,B,NA
SM7040,S1823_0566,1996,3.2,AS,NA,A,NA
SM7041,S1823_0570,1996,10.5,AS,NA,A,NA
SM7042,S1823_0571,1996,1.5,DF,NA,NA,NA
SM7043,S1823_0572,1996,12.7,AS,NA,A,NA
SM7044,S1823_0574,1996,6.6,DS,NA,NA,NA
SM7046,S1823_0576,1996,3,DF,NA,NA,NA
SM7047,S1823_0577,1996,1.2,DF,NA,NA,NA
SM7048,S1823_0578,1996,11.4,DF,NA,NA,NA
SM7049,S1823_0579,1996,17.9,DF,NA,NA,NA
SM7050,S1823_0580,1996,7.8,DF,NA,NA,NA
SM7051,S1823_0581,1996,1,AS,NA,C,NA
SM7052,S1823_0582,1996,2.1,DF,NA,NA,NA
SM7053,S1823_0583,1996,25.8,AS,NA,B,NA
SM7054,S1823_0584,1996,20,DF,NA,NA,NA
SM7055,S1823_0586,1996,17,DF,NA,NA,NA
SM7056,S1823_0587,1996,3.3,DF,NA,NA,NA
SM7057,S1823_0588,1996,3.6,DF,NA,NA,NA
SM7058,S1823_0589,1996,8.5,DF,NA,NA,NA
SM7059,S1823_0590,1996,2.2,DS,NA,NA,NA
SM7060,S1823_2801,1996,3.7,AS,NA,C,NA
SM7061,S1823_0594,1996,4.8,AS,NA,D,NA
SM7062,S1823_0595,1996,4.9,DS,NA,NA,NA
SM7063,S1823_0596,1996,6.2,DS,NA,NA,NA
SM7065,S1823_0599,1996,2.5,DF,NA,NA,NA
SM7066,S1823_0600,1996,4.4,DS,NA,NA,NA
SM7071,S1823_0823,1996,10,AS,NA,B,NA
SM7075,S1823_0827,1996,3,AS,NA,NA,NA
SM7076,S1823_0828,1996,7.7,AS,NA,A,NA
SM7083,S1823_0901,1996,1.1,DF,NA,NA,NA
SM7084,S1823_0903,1996,10.5,AF,NA,NA,NA
SM7085,S1823_0905,1996,3.6,AS,NA,A,NA
SM7086,S1823_0906,1996,3,DF,NA,NA,NA
SM7087,S1823_0907,1996,3.2,AS,NA,A,NA
SM7088,S1823_0908,1996,9.7,AS,NA,A,NA
SM7089,S1823_0909,1996,5.7,AS,NA,A,NA
SM7090,S1823_0910,1996,1.8,DS,NA,NA,NA
SM7091,S1823_0912,1996,12.6,DF,NA,NA,NA
SM7092,S1823_0913,1996,2.7,AS,NA,D,NA
SM7093,S1823_0914,1996,8.2,DF,NA,NA,NA
SM7094,S1823_0915,1996,3.1,DF,NA,NA,NA
SM7095,S1823_0916,1996,4.5,DF,NA,NA,NA
SM7096,S1823_0917,1996,10.5,DF,NA,NA,NA
SM7097,S1823_2802,1996,37.5,AS,NA,A,NA
SM7098,S1823_0919,1996,2.4,AS,NA,A,NA
SM7099,S1823_0921,1996,8.1,DF,NA,NA,NA
SM7100,S1823_0922,1996,2.1,DF,NA,NA,NA
SM7101,S1823_0923,1996,2.4,DF,NA,NA,NA
SM7102,S1823_0924,1996,1.1,DF,NA,NA,NA
SM7103,S1823_0925,1996,9,AS,NA,A,NA
SM7104,S1823_0926,1996,35.5,DS,NA,NA,NA
SM7105,S1823_0927,1996,3.3,DS,NA,NA,NA
SM7106,S1823_0928,1996,35.5,AS,NA,A,NA
SM7107,S1823_0929,1996,12.1,DF,NA,NA,NA
SM7108,S1823_0930,1996,6,AS,NA,D,NA
SM7109,S1823_0931,1996,8.4,AS,NA,D,NA
SM7110,S1823_0932,1996,4,DF,NA,NA,NA
SM7111,S1823_0933,1996,7.5,DF,NA,NA,NA
SM7112,S1823_0934,1996,8.9,AS,NA,B,NA
SM7113,S1823_0935,1996,8.7,DF,NA,NA,NA
SM7114,S1823_0936,1996,2.7,DF,NA,NA,NA
SM7115,S1823_0937,1996,1.8,AS,NA,D,NA
SM7116,S1823_0940,1996,9.3,AS,NA,A,NA
SM7117,S1823_0942,1996,3.7,AS,NA,A,NA
SM7118,S1823_0943,1996,7.1,DS,NA,NA,NA
SM7119,S1823_0944,1996,13.9,DS,NA,NA,NA
SM7120,S1823_0945,1996,1.9,AS,NA,B,NA
SM7121,S1823_0946,1996,13.8,DS,NA,NA,NA
SM7122,S1823_0947,1996,4.2,DS,NA,NA,NA
SM7123,S1823_0948,1996,10.7,DF,NA,NA,NA
SM7124,S1823_0950,1996,9.4,DF,NA,NA,NA
SM7125,S1823_0951,1996,5.5,DF,NA,NA,NA
SM7126,S1823_0952,1996,5.2,DS,NA,NA,NA
SM7127,S1823_0953,1996,2.2,DF,NA,NA,NA
SM7128,S1823_0955,1996,4,DS,NA,NA,NA
SM7129,S1823_0956,1996,9.5,DF,NA,NA,NA
SM7130,S1823_0957,1996,4.1,DF,NA,NA,NA
SM7131,S1823_0958,1996,13.2,DF,NA,NA,NA
SM7132,S1823_0959,1996,9.9,AS,NA,A,NA
SM7133,S1823_0961,1996,5,AS,NA,B,NA
SM7134,S1823_0962,1996,5.5,AS,NA,A,NA
SM7135,S1823_0963,1996,4.7,AS,NA,A,NA
SM7136,S1823_0964,1996,6.3,AS,NA,B,NA
SM7137,S1823_0965,1996,9.8,AS,NA,A,NA
SM7138,S1823_0966,1996,9.8,DF,NA,NA,NA
SM7139,S1823_0967,1996,1.9,AS,NA,A,NA
SM7140,S1823_0969,1996,3,DS,NA,NA,NA
SM7141,S1823_0971,1996,7.2,DS,NA,NA,NA
SM7142,S1823_0972,1996,7.5,DF,NA,NA,NA
SM7143,S1823_0973,1996,1.8,DS,NA,NA,NA
SM7144,S1823_0974,1996,2.8,DF,NA,NA,NA
SM7145,S1823_0977,1996,1.1,DS,NA,NA,NA
SM7146,S1823_0978,1996,2.2,AS,NA,A,NA
SM7180,S1823_5904,1996,15.6,AS,NA,A,NA
SM7435,S1823_0428,2001,9,AS,NA,D,NA
SM7436,S1823_0429,2001,9.9,AS,NA,D,NA
SM7437,S1823_0430,2001,15.3,AS,NA,D,NA
SM7438,S1823_0431,2001,20.8,AS,NA,B,NA
SM7439,S1823_0432,2001,18.2,AS,NA,B,NA
SM7440,S1823_0433,2001,17.2,AS,NA,C,NA
SM7441,S1823_0434,2001,18.8,AS,NA,D,NA
SM7442,S1823_0435,2001,12.8,AS,NA,A,NA
SM7443,S1823_0437,2001,18.6,AS,NA,C,NA
SM7444,S1823_0438,2001,20.3,AS,NA,C,NA
SM7445,S1823_0439,2001,26.5,AS,NA,C,NA
SM7446,S1823_0440,2001,3.2,AS,NA,A,NA
SM7447,S1823_0441,2001,12.6,AS,NA,D,NA
SM7448,S1823_0442,2001,2.2,AF,NA,B,NA
SM7449,S1823_0443,2001,8.6,AS,NA,D,NA
SM7450,S1823_0444,2001,3,AF,NA,C,NA
SM7451,S1823_0445,2001,20.8,AS,NA,B,NA
SM7452,S1823_0446,2001,NA,AS,NA,E,NA
SM7453,S1823_0501,2001,NA,DS,NA,NA,NA
SM7454,S1823_0502,2001,NA,DF,NA,NA,NA
SM7455,S1823_0503,2001,NA,DF,NA,NA,NA
SM7456,S1823_0504,2001,2.3,AF,NA,B,NA
SM7457,S1823_0505,2001,NA,DS,NA,NA,NA
SM7458,S1823_0506,2001,NA,DF,NA,NA,NA
SM7459,S1823_0507,2001,8,AS,NA,A,NA
SM7460,S1823_0508,2001,NA,DF,NA,NA,NA
SM7461,S1823_0509,2001,24.9,AS,NA,B,NA
SM7462,S1823_0510,2001,25.5,AS,NA,C,NA
SM7463,S1823_0511,2001,NA,AS,NA,NA,NA
SM7464,S1823_0512,2001,NA,DF,NA,NA,NA
SM7465,S1823_0513,2001,NA,DS,NA,NA,NA
SM7466,S1823_0514,2001,NA,DS,NA,NA,NA
SM7467,S1823_0515,2001,NA,DF,NA,NA,NA
SM7468,S1823_0516,2001,NA,DF,NA,NA,NA
SM7469,S1823_0517,2001,NA,DF,NA,NA,NA
SM7470,S1823_0518,2001,NA,DS,NA,NA,NA
SM7471,S1823_0519,2001,NA,DF,NA,NA,NA
SM7472,S1823_0520,2001,16.4,AS,NA,C,NA
SM7473,S1823_0521,2001,NA,DF,NA,NA,NA
SM7474,S1823_0522,2001,2.8,AS,NA,D,NA
SM7475,S1823_0523,2001,NA,DF,NA,NA,NA
SM7476,S1823_0524,2001,NA,DF,NA,NA,NA
SM7477,S1823_0525,2001,NA,DF,NA,NA,NA
SM7478,S1823_0526,2001,NA,DF,NA,NA,NA
SM7479,S1823_0527,2001,13.8,AS,NA,C,NA
SM7480,S1823_0528,2001,7.4,AS,NA,D,NA
SM7481,S1823_0529,2001,NA,DF,NA,NA,NA
SM7482,S1823_0530,2001,NA,DF,NA,NA,NA
SM7483,S1823_0531,2001,NA,DF,NA,NA,NA
SM7484,S1823_0532,2001,NA,DF,NA,NA,NA
SM7485,S1823_0534,2001,8.9,AS,NA,A,NA
SM7486,S1823_0535,2001,NA,DF,NA,NA,NA
SM7487,S1823_0536,2001,NA,DF,NA,NA,NA
SM7488,S1823_0537,2001,11,AS,NA,D,NA
SM7489,S1823_0538,2001,NA,DF,NA,NA,NA
SM7490,S1823_0539,2001,NA,DF,NA,NA,NA
SM7491,S1823_0540,2001,NA,DF,NA,NA,NA
SM7492,S1823_0541,2001,NA,DS,NA,NA,NA
SM7493,S1823_0542,2001,NA,DS,NA,NA,NA
SM7494,S1823_0543,2001,NA,DF,NA,NA,NA
SM7495,S1823_0544,2001,19.8,AS,NA,A,NA
SM7496,S1823_0545,2001,4.8,AS,NA,D,NA
SM7497,S1823_0546,2001,29.2,AS,NA,C,NA
SM7498,S1823_0547,2001,2.7,AS,NA,D,NA
SM7499,S1823_0548,2001,NA,DF,NA,NA,NA
SM7500,S1823_0549,2001,NA,DF,NA,NA,NA
SM7501,S1823_0550,2001,9,AS,NA,A,NA
SM7502,S1823_0551,2001,9.3,AS,NA,B,NA
SM7503,S1823_0552,2001,16.7,AS,NA,A,NA
SM7504,S1823_0553,2001,10.7,AS,NA,C,NA
SM7505,S1823_0555,2001,2.5,AS,NA,D,NA
SM7506,S1823_0556,2001,NA,DS,NA,NA,NA
SM7507,S1823_0557,2001,NA,DF,NA,NA,NA
SM7508,S1823_0558,2001,6.8,AS,NA,D,NA
SM7509,S1823_0560,2001,NA,DF,NA,NA,NA
SM7510,S1823_0562,2001,NA,DS,NA,NA,NA
SM7511,S1823_2804,2001,4.3,AS,NA,B,NA
SM7512,S1823_0564,2001,5.9,AS,NA,NA,NA
SM7513,S1823_0565,2001,8.1,AS,NA,E,NA
SM7514,S1823_0566,2001,3.9,AS,NA,C,NA
SM7515,S1823_0570,2001,10.8,AS,NA,C,NA
SM7516,S1823_0571,2001,NA,DF,NA,NA,NA
SM7517,S1823_0572,2001,14.7,AS,NA,D,NA
SM7518,S1823_0574,2001,NA,DS,NA,NA,NA
SM7520,S1823_0576,2001,NA,DF,NA,NA,NA
SM7521,S1823_0577,2001,NA,DF,NA,NA,NA
SM7522,S1823_0578,2001,NA,DF,NA,NA,NA
SM7523,S1823_0579,2001,NA,DF,NA,NA,NA
SM7524,S1823_0580,2001,NA,DF,NA,NA,NA
SM7525,S1823_0581,2001,1.9,AF,NA,D,NA
SM7526,S1823_0582,2001,NA,DF,NA,NA,NA
SM7527,S1823_0583,2001,26.7,AS,NA,C,NA
SM7528,S1823_0584,2001,NA,DF,NA,NA,NA
SM7529,S1823_0586,2001,NA,DF,NA,NA,NA
SM7530,S1823_0587,2001,NA,DF,NA,NA,NA
SM7531,S1823_0588,2001,NA,DF,NA,NA,NA
SM7532,S1823_0589,2001,NA,DF,NA,NA,NA
SM7533,S1823_0590,2001,NA,DF,NA,NA,NA
SM7534,S1823_2801,2001,4.3,AS,NA,C,NA
SM7535,S1823_0594,2001,NA,DS,NA,NA,NA
SM7536,S1823_0595,2001,NA,DS,NA,NA,NA
SM7537,S1823_0596,2001,NA,DS,NA,NA,NA
SM7538,S1823_0598,2001,6,DF,NA,NA,NA
SM7539,S1823_0599,2001,NA,DF,NA,NA,NA
SM7540,S1823_0600,2001,NA,DS,NA,NA,NA
SM7545,S1823_0823,2001,11.1,AS,NA,D,NA
SM7550,S1823_0828,2001,8.7,AS,NA,B,NA
SM7557,S1823_0901,2001,2.6,AS,NA,B,NA
SM7558,S1823_0903,2001,10.8,AF,NA,B,NA
SM7559,S1823_0905,2001,4.2,AS,NA,B,NA
SM7560,S1823_0906,2001,NA,DF,NA,NA,NA
SM7561,S1823_0907,2001,3.4,AS,NA,D,NA
SM7562,S1823_0908,2001,11.4,AS,NA,C,NA
SM7563,S1823_0909,2001,6.7,AS,NA,D,NA
SM7564,S1823_0910,2001,NA,DF,NA,NA,NA
SM7565,S1823_0912,2001,NA,DF,NA,NA,NA
SM7566,S1823_0913,2001,3.1,AS,NA,D,NA
SM7567,S1823_0914,2001,NA,DF,NA,NA,NA
SM7568,S1823_0915,2001,NA,DF,NA,NA,NA
SM7569,S1823_0916,2001,NA,DF,NA,NA,NA
SM7570,S1823_0917,2001,NA,DF,NA,NA,NA
SM7571,S1823_2802,2001,39.3,AS,NA,C,NA
SM7572,S1823_0919,2001,3.7,AS,NA,B,NA
SM7573,S1823_0921,2001,NA,DF,NA,NA,NA
SM7574,S1823_0922,2001,NA,DF,NA,NA,NA
SM7575,S1823_0923,2001,NA,DF,NA,NA,NA
SM7576,S1823_0924,2001,NA,DF,NA,NA,NA
SM7577,S1823_0925,2001,9.3,AS,NA,D,NA
SM7578,S1823_0926,2001,NA,DS,NA,NA,NA
SM7579,S1823_0927,2001,NA,DF,NA,NA,NA
SM7580,S1823_0928,2001,37.1,AS,NA,D,NA
SM7581,S1823_0929,2001,NA,DF,NA,NA,NA
SM7582,S1823_0930,2001,6.2,AF,NA,C,NA
SM7583,S1823_0931,2001,8.8,AS,NA,D,NA
SM7584,S1823_0932,2001,NA,DF,NA,NA,NA
SM7585,S1823_0933,2001,NA,DF,NA,NA,NA
SM7586,S1823_0934,2001,9.5,AS,NA,D,NA
SM7587,S1823_0935,2001,NA,DF,NA,NA,NA
SM7588,S1823_0936,2001,NA,DF,NA,NA,NA
SM7589,S1823_0937,2001,2.1,AS,NA,D,NA
SM7590,S1823_0940,2001,10.7,AS,NA,D,NA
SM7591,S1823_0942,2001,24.7,AS,NA,B,NA
SM7592,S1823_0943,2001,NA,DF,NA,NA,NA
SM7593,S1823_0944,2001,NA,DF,NA,NA,NA
SM7594,S1823_0945,2001,3,AS,NA,A,NA
SM7595,S1823_0946,2001,NA,DF,NA,NA,NA
SM7596,S1823_0947,2001,NA,DF,NA,NA,NA
SM7597,S1823_0948,2001,NA,DF,NA,NA,NA
SM7598,S1823_0950,2001,NA,DF,NA,NA,NA
SM7599,S1823_0951,2001,NA,DS,NA,NA,NA
SM7600,S1823_0952,2001,NA,DF,NA,NA,NA
SM7601,S1823_0953,2001,NA,DF,NA,NA,NA
SM7602,S1823_0955,2001,NA,DF,NA,NA,NA
SM7603,S1823_0956,2001,NA,DF,NA,NA,NA
SM7604,S1823_0957,2001,NA,DF,NA,NA,NA
SM7605,S1823_0958,2001,NA,DF,NA,NA,NA
SM7606,S1823_0959,2001,11.4,AS,NA,D,NA
SM7607,S1823_0961,2001,5.4,AF,NA,C,NA
SM7608,S1823_0962,2001,6.6,AF,NA,C,NA
SM7609,S1823_0963,2001,6.1,AS,NA,C,NA
SM7610,S1823_0964,2001,7.3,AS,NA,C,NA
SM7611,S1823_0965,2001,11.5,AS,NA,A,NA
SM7612,S1823_0966,2001,NA,DF,NA,NA,NA
SM7613,S1823_0967,2001,2,AS,NA,D,NA
SM7614,S1823_0969,2001,NA,DS,NA,NA,NA
SM7615,S1823_0971,2001,NA,DF,NA,NA,NA
SM7616,S1823_0972,2001,NA,DF,NA,NA,NA
SM7617,S1823_0973,2001,2.3,AS,NA,C,NA
SM7618,S1823_0974,2001,NA,DF,NA,NA,NA
SM7619,S1823_0977,2001,NA,DS,NA,NA,NA
SM7620,S1823_0978,2001,3,AS,NA,A,NA
SM7654,S1823_5904,2001,17.7,AS,NA,B,NA
SM7672,S1823_0428,2005,10.8,DFB,NA,NA,F2
SM7673,S1823_0429,2005,10.7,AS,I,D,NA
SM7674,S1823_0430,2005,15.7,DFB,NA,NA,F2
SM7675,S1823_0431,2005,21.3,DFB,NA,NA,F2
SM7676,S1823_0432,2005,21.1,AS,C,B,NA
SM7677,S1823_0433,2005,17.45,DFB,NA,NA,F2
SM7678,S1823_0434,2005,19.45,DSB,NA,NA,S2
SM7679,S1823_0435,2005,14.6,AS,S,C,NA
SM7680,S1823_0437,2005,19,DFB,NA,NA,F2
SM7681,S1823_0438,2005,NA,DFB,NA,NA,F2
SM7682,S1823_0439,2005,27.9,AS,D,B,NA
SM7683,S1823_0440,2005,5.2,AS,S,A,NA
SM7684,S1823_0441,2005,12.85,DFB,NA,NA,F2
SM7685,S1823_0442,2005,NA,DF,NA,NA,F2
SM7686,S1823_0443,2005,8.45,AS,I,B,NA
SM7688,S1823_0445,2005,20.9,DFB,NA,NA,F2
SM7689,S1823_0446,2005,8.1,DS,NA,NA,S4
SM7690,S1823_0501,2005,NA,DS,NA,NA,S3
SM7693,S1823_0504,2005,3.2,AF,S,B,NA
SM7694,S1823_0505,2005,NA,DF,NA,NA,F3
SM7696,S1823_0507,2005,9.6,AS,S,B,NA
SM7698,S1823_0509,2005,26.5,AS,D,A,NA
SM7699,S1823_0510,2005,27.15,AS,I,B,NA
SM7702,S1823_0513,2005,NA,DF,NA,NA,F3
SM7703,S1823_0514,2005,NA,DF,NA,NA,F3
SM7707,S1823_0518,2005,NA,DF,NA,NA,F3
SM7709,S1823_0520,2005,16.4,DFB,NA,NA,F2
SM7711,S1823_0522,2005,3.75,AS,S,D,NA
SM7716,S1823_0527,2005,14.85,DFB,NA,NA,F2
SM7717,S1823_0528,2005,8.4,AS,S,C,NA
SM7722,S1823_0534,2005,11.7,AS,S,B,NA
SM7725,S1823_0537,2005,10.9,AS,I,D,NA
SM7729,S1823_0541,2005,NA,DF,NA,NA,F2
SM7730,S1823_0542,2005,NA,DF,NA,NA,F3
SM7732,S1823_0544,2005,21.2,AS,I,B,NA
SM7733,S1823_0545,2005,5.3,AF,S,D,NA
SM7734,S1823_0546,2005,31.1,AS,D,A,NA
SM7735,S1823_0547,2005,3,AS,S,D,NA
SM7738,S1823_0550,2005,9.3,DF,NA,NA,F2
SM7739,S1823_0551,2005,9.5,DF,NA,NA,F2
SM7740,S1823_0552,2005,18,AS,I,B,NA
SM7741,S1823_0553,2005,11.5,AS,S,C,NA
SM7742,S1823_0555,2005,2.8,AS,S,E,NA
SM7745,S1823_0558,2005,NA,DFB,NA,NA,F2
SM7747,S1823_0562,2005,NA,DS,NA,NA,S4
SM7748,S1823_2804,2005,7.2,AS,S,B,NA
SM7750,S1823_0565,2005,8.2,DS,NA,NA,S1
SM7751,S1823_0566,2005,4.7,AS,S,C,NA
SM7754,S1823_0572,2005,14.8,DFB,NA,NA,F2
SM7755,S1823_0574,2005,NA,DF,NA,NA,F2
SM7756,S1823_0575,2005,3.75,AS,S,B,NA
SM7764,S1823_0583,2005,28.8,AS,D,B,NA
SM7771,S1823_2801,2005,5.75,AS,S,B,NA
SM7772,S1823_0594,2005,NA,DF,NA,NA,F3
SM7773,S1823_0595,2005,NA,DF,NA,NA,F3
SM7774,S1823_0596,2005,NA,DS,NA,NA,S3
SM7777,S1823_0600,2005,NA,DF,NA,NA,F3
SM7778,S1823_0819,2005,2.85,AS,S,A,NA
SM7779,S1823_0820,2005,2.75,AS,S,B,NA
SM7780,S1823_0821,2005,3.85,AS,S,B,NA
SM7781,S1823_0822,2005,2.5,AS,S,A,NA
SM7782,S1823_0823,2005,11.4,AS,I,C,NA
SM7783,S1823_0824,2005,2.5,AS,S,A,NA
SM7784,S1823_0825,2005,2.05,AS,S,A,NA
SM7785,S1823_0826,2005,2.7,AS,S,A,NA
SM7786,S1823_0827,2005,4.9,AS,S,B,NA
SM7787,S1823_0828,2005,10.6,AS,S,B,NA
SM7788,S1823_0829,2005,3.15,AS,S,A,NA
SM7789,S1823_0830,2005,3.7,AS,S,A,NA
SM7790,S1823_0831,2005,3.7,AS,S,A,NA
SM7791,S1823_0832,2005,2.5,AS,S,A,NA
SM7792,S1823_0833,2005,4.2,AS,S,A,NA
SM7793,S1823_0834,2005,2.8,AS,S,A,NA
SM7794,S1823_0901,2005,3.75,AS,S,B,NA
SM7795,S1823_0903,2005,10.2,AF,S,B,NA
SM7796,S1823_0905,2005,4.7,AS,S,B,NA
SM7798,S1823_0907,2005,4,AS,S,C,NA
SM7799,S1823_0908,2005,17.35,AS,S,C,NA
SM7800,S1823_0909,2005,5.9,DFB,NA,NA,F2
SM7803,S1823_0913,2005,3.25,AL,S,D,NA
SM7808,S1823_2802,2005,41.1,AS,D,B,NA
SM7809,S1823_0919,2005,5,AS,S,C,NA
SM7814,S1823_0925,2005,9.7,AS,I,C,NA
SM7815,S1823_0926,2005,NA,DS,NA,NA,S3
SM7817,S1823_0928,2005,37.5,AS,D,A,NA
SM7819,S1823_0930,2005,6,AF,S,C,NA
SM7820,S1823_0931,2005,9.3,AS,C,C,NA
SM7823,S1823_0934,2005,11,AS,I,C,NA
SM7826,S1823_0937,2005,2.1,AS,S,E,NA
SM7827,S1823_0940,2005,10.8,DFB,NA,NA,F2
SM7828,S1823_0942,2005,25.5,AS,D,B,NA
SM7836,S1823_0951,2005,NA,DS,NA,NA,S1
SM7843,S1823_0959,2005,14.55,AS,C,B,NA
SM7844,S1823_0961,2005,5.65,AF,S,D,NA
SM7845,S1823_0962,2005,6.7,AF,S,C,NA
SM7846,S1823_0963,2005,7.7,AS,S,B,NA
SM7847,S1823_0964,2005,8.2,AS,S,C,NA
SM7848,S1823_0965,2005,12.8,AS,I,B,NA
SM7850,S1823_0967,2005,2.35,AS,S,C,NA
SM7851,S1823_0969,2005,NA,DF,NA,NA,F3
SM7854,S1823_0973,2005,3.25,AS,S,B,NA
SM7857,S1823_0978,2005,2.9,AS,S,B,NA
SM7891,S1823_5904,2005,19.2,AS,I,B,NA
SM7910,S1823_0429,2009,10.9,DS,NA,NA,S1
SM7913,S1823_0432,2009,NA,DF,NA,NA,F2
SM7915,S1823_0434,2009,NA,DFB,NA,NA,F2
SM7916,S1823_0435,2009,15.6,AS,I,A,NA
SM7919,S1823_0439,2009,28.2,AS,D,B,NA
SM7920,S1823_0440,2009,7.5,AS,S,A,NA
SM7921,S1823_0441,2009,NA,DF,NA,NA,F2
SM7923,S1823_0443,2009,8.1,AS,I,B,NA
SM7926,S1823_0446,2009,8.2,DS,NA,NA,S4
SM7927,S1823_0501,2009,NA,DF,NA,NA,F3
SM7933,S1823_0507,2009,11.1,AS,I,A,NA
