"T1";"T2";"T3";"T4";"T5";"T6";"T7";"T8";"T9";"T10";"T11";"T12";"P1";"P2";"P3";"P4";"P5";"P6";"P7";"P8";"P9";"P10";"P11";"P12";"S1";"S2";"S3";"S4";"S5";"S6";"S7";"S8";"S9";"S10";"S11";"S12";"DD1";"DD2";"DD3";"DD4";"DD5";"DD6";"DD7";"DD8";"DD9";"DD10";"DD11";"DD12";"DC1";"DC2";"DC3";"DC4";"DC5";"DC6";"DC7";"DC8";"DC9";"DC10";"DC11";"DC12";"GSL1";"GSL2";"GSL3";"GSL4";"GSL5";"GSL6";"GSL7";"GSL8";"GSL9";"GSL10";"GSL11";"GSL12";"P-6";"P-7";"P-8";"P-9";"P-10";"P-11";"P-12";"T-6";"T-7";"T-8";"T-9";"T-10";"T-11";"T-12";"S-6";"S-7";"S-8";"S-9";"S-10";"S-11";"S-12";"DD-6";"DD-7";"DD-8";"DD-9";"DD-10";"DD-11";"DD-12";"DC-6";"DC-7";"DC-8";"DC-9";"DC-10";"DC-11";"DC-12";"GSL-6";"GSL-7";"GSL-8";"GSL-9";"GSL-10";"GSL-11";"GSL-12"
"1978";-18.6722;-17.3256;-11.9259;-1.7025;11.868;13.0464;16.3626;15.4731;9.1987;4.1603;-5.2346;-14.5277;68.5004;13.5674;31.0612;32.0777;81.657;113.2743;106.1496;80.595;71.9402;69.6068;53.7815;71.3683;65.4717;13.4978;27.4703;21.2833;2.3491;1.2988;0;1.2532;3.6829;5.4303;39.2364;68.9236;0;0;0;26.171303;398.310181;789.702362;1296.943726;1776.609314;2052.57019;2190.220825;2234.136475;2234.136475;NA;NA;NA;15.13376;48.33002;60.01416;112.53386;185.33495;191.96668;102.45736;NA;NA;NA;NA;NA;NA;NA;131;NA;NA;NA;NA;NA;NA;12.7263;16.9081;14.4478;11.0307;4.7717;-1.2225;-13.5228;143.9252;48.164;89.0902;51.3324;45.6648;74.1192;62.7534;0.4912;0;0;2.1724;7.606;10.1666;51.2591;922.112976;1446.26355;1894.14502;2225.066284;2373.920898;2448.812256;2448.812256;130.37004;191.20476;256.35134;265.43378;246.39066;177.26418;NA;139.5;NA;NA;NA;NA;NA;NA
"1979";-17.948;-20.565;-6.2624;0.7431;9.8402;14.8238;17.318;13.9527;10.688;3.921;-1.793;-10.7451;48.0816;10.8688;78.2662;77.6257;74.6323;152.9569;109.3336;143.9391;104.1218;126.7539;74.9187;31.6155;45.4669;9.8696;56.7971;16.8226;2.6144;0.4111;0.2134;0.8417;2.8242;21.8828;35.5652;25.0695;0;0;13.052641;82.305954;387.351303;832.065033;1368.92157;1801.454651;2122.094482;2253.113525;2288.859009;2289.726563;NA;NA;NA;10.46011;42.17453;44.59714;91.73473;39.08261;35.96049;22.5448;NA;NA;NA;NA;NA;NA;NA;137;NA;NA;NA;NA;NA;NA;13.0464;16.3626;15.4731;9.1987;4.1603;-5.2346;-14.5277;113.2743;106.1496;80.595;71.9402;69.6068;53.7815;71.3683;1.2988;0;1.2532;3.6829;5.4303;39.2364;68.9236;789.702362;1296.943726;1776.609314;2052.57019;2190.220825;2234.136475;2234.136475;60.01416;112.53386;185.33495;191.96668;102.45736;NA;NA;131;NA;NA;NA;NA;NA;NA
"1980";-15.1881;-16.7787;-7.9492;3.0318;9.8572;11.5573;16.897;17.5648;8.7065;1.4972;-4.9527;-19.4514;52.6189;10.9451;87.2151;87.152;38.2614;63.1045;92.715;126.0231;135.2033;78.8447;52.4908;46.8003;45.9373;9.9874;55.4999;24.4382;2.6291;3.7026;0;0;7.6961;26.0922;42.1047;43.898;0;0;5.124577;119.389999;424.962387;771.681885;1295.490417;1840.000427;2101.194214;2171.720337;2176.667358;2176.667358;NA;NA;NA;14.10675;88.68163;180.74793;208.86482;205.08968;178.81641;NA;NA;NA;NA;NA;NA;NA;NA;106;NA;NA;NA;NA;NA;NA;14.8238;17.318;13.9527;10.688;3.921;-1.793;-10.7451;152.9569;109.3336;143.9391;104.1218;126.7539;74.9187;31.6155;0.4111;0.2134;0.8417;2.8242;21.8828;35.5652;25.0695;832.065033;1368.92157;1801.454651;2122.094482;2253.113525;2288.859009;2289.726563;44.59714;91.73473;39.08261;35.96049;22.5448;NA;NA;137;NA;NA;NA;NA;NA;NA
"1981";-18.2452;-8.2133;-4.6922;1.981;8.0587;14.158;18.0498;16.7171;10.0849;2.9047;-1.5137;-9.0855;24.7428;50.9162;50.1569;86.2226;68.0901;87.5262;42.6418;66.4233;114.836;108.1783;36.0072;44.5447;23.5121;36.5446;30.3887;23.4649;5.5716;1.1653;0;0.747;0.7776;21.4931;22.1672;39.3735;0;32.303493;58.838596;153.70327;405.725266;830.463898;1390.008789;1908.237976;2210.785767;2319.90979;2358.93811;2359.443726;NA;NA;3.82197;5.95311;36.80997;109.49424;229.48251;323.98213;192.90002;132.25274;NA;NA;NA;NA;NA;NA;NA;131;NA;NA;NA;NA;NA;NA;11.5573;16.897;17.5648;8.7065;1.4972;-4.9527;-19.4514;63.1045;92.715;126.0231;135.2033;78.8447;52.4908;46.8003;3.7026;0;0;7.6961;26.0922;42.1047;43.898;771.681885;1295.490417;1840.000427;2101.194214;2171.720337;2176.667358;2176.667358;180.74793;208.86482;205.08968;178.81641;NA;NA;NA;106;NA;NA;NA;NA;NA;NA
"1982";-23.6911;-16.2425;-8.061;-1.6507;12.4559;12.5983;16.8304;13.0916;10.9743;6.6883;-2.3493;-10.2542;59.8572;17.1559;25.8144;73.5019;42.767;91.6629;94.5565;86.1071;105.2912;76.6725;49.8902;77.0733;59.3163;16.0243;17.0417;35.273;0;1.7642;0;0.2289;5.8295;2.0928;17.1291;58.6913;0;0;15.304302;82.820522;468.952118;846.899841;1368.640991;1774.479614;2103.709595;2313.105347;2352.516846;2371.28772;NA;NA;NA;8.04295;66.88084;131.38866;186.75027;232.26638;169.99675;116.82154;101.99914;NA;NA;NA;NA;NA;NA;145;NA;NA;NA;NA;NA;NA;14.158;18.0498;16.7171;10.0849;2.9047;-1.5137;-9.0855;87.5262;42.6418;66.4233;114.836;108.1783;36.0072;44.5447;1.1653;0;0.747;0.7776;21.4931;22.1672;39.3735;830.463898;1390.008789;1908.237976;2210.785767;2319.90979;2358.93811;2359.443726;109.49424;229.48251;323.98213;192.90002;132.25274;NA;NA;131;NA;NA;NA;NA;NA;NA
"1983";-15.769;-13.2429;-7.3931;0.4493;6.7494;15.0241;17.7466;17.3354;12.5592;5.1556;-2.3173;-17.5654;38.2271;44.3914;69.1502;46.493;114.9795;57.2095;72.7392;70.6146;93.8339;75.86;66.9912;74.369;33.6054;40.5977;54.2711;28.2719;7.2912;3.8536;0.7354;0;1.7579;6.7589;38.3501;72.9066;0;0;9.77527;59.482914;270.61528;721.337891;1271.480957;1808.877258;2185.65271;2345.889282;2373.868896;2373.868896;NA;NA;NA;19.44644;27.14058;77.69559;175.98857;265.25647;259.55647;176.1942;152.16848;NA;NA;NA;NA;NA;NA;118;NA;NA;NA;NA;NA;NA;12.5983;16.8304;13.0916;10.9743;6.6883;-2.3493;-10.2542;91.6629;94.5565;86.1071;105.2912;76.6725;49.8902;77.0733;1.7642;0;0.2289;5.8295;2.0928;17.1291;58.6913;846.899841;1368.640991;1774.479614;2103.709595;2313.105347;2352.516846;2371.28772;131.38866;186.75027;232.26638;169.99675;116.82154;101.99914;NA;145;NA;NA;NA;NA;NA;NA
"1984";-21.2715;-8.6302;-11.2616;4.9347;6.812;14.0029;17.3433;16.7974;9.8649;6.4942;-2.166;-12.2969;42.205;54.5393;22.4875;47.5478;114.2623;141.4814;120.2403;91.5588;90.0702;67.5754;82.5723;76.1893;40.2775;37.6576;17.16;10.2536;8.1204;0.3662;0;0.2491;3.6825;13.943;35.2787;63.7776;0;19.387061;30.081343;189.347282;401.238892;821.326569;1358.969604;1879.68927;2175.63623;2381.766724;2414.270386;2417.922607;NA;NA;NA;26.59477;37.11613;41.31645;54.07627;145.80451;143.63947;117.16073;46.25945;NA;NA;NA;NA;NA;NA;125.5;NA;NA;NA;NA;NA;NA;15.0241;17.7466;17.3354;12.5592;5.1556;-2.3173;-17.5654;57.2095;72.7392;70.6146;93.8339;75.86;66.9912;74.369;3.8536;0.7354;0;1.7579;6.7589;38.3501;72.9066;721.337891;1271.480957;1808.877258;2185.65271;2345.889282;2373.868896;2373.868896;77.69559;175.98857;265.25647;259.55647;176.1942;152.16848;NA;118;NA;NA;NA;NA;NA;NA
"1985";-18.7434;-13.66;-8.0873;0.7266;8.6535;13.0577;15.5778;15.6149;11.6291;5.5487;-4.6914;-18.0082;54.2964;57.3864;70.61;42.8912;73.2681;53.8802;182.124;98.5455;91.68;69.2629;72.6674;73.8759;53.7491;46.7049;48.8795;21.3026;4.8815;0.4722;0;0;1.7566;9.5804;26.6803;72.6319;0;0.419851;6.818803;113.497704;381.832596;773.564148;1256.476807;1740.539673;2089.411621;2264.993042;2301.745972;2301.745972;NA;NA;NA;23.83269;68.35503;132.84315;131.11844;92.43865;128.97586;89.94596;77.93513;NA;NA;NA;NA;NA;NA;163;NA;NA;NA;NA;NA;NA;14.0029;17.3433;16.7974;9.8649;6.4942;-2.166;-12.2969;141.4814;120.2403;91.5588;90.0702;67.5754;82.5723;76.1893;0.3662;0;0.2491;3.6825;13.943;35.2787;63.7776;821.326569;1358.969604;1879.68927;2175.63623;2381.766724;2414.270386;2417.922607;41.31645;54.07627;145.80451;143.63947;117.16073;46.25945;NA;125.5;NA;NA;NA;NA;NA;NA
"1986";-18.3244;-15.0237;-7.3304;4.1275;10.1917;11.7056;16.3992;14.4819;9.1023;3.5673;-6.336;-9.7622;53.5098;23.4583;87.023;64.108;81.7492;72.7075;87.8325;125.0261;112.9172;103.7032;54.9224;59.3596;49.8669;21.8479;61.6068;26.8437;6.624;1.4816;0;2.0999;4.73;18.0141;42.3385;51.1815;0;0;19.842585;164.702538;490.514175;841.681427;1350.055237;1798.995544;2072.064331;2191.990356;2204.13269;2204.13269;NA;NA;NA;18.82596;36.97604;111.82461;193.5555;154.21078;90.40092;68.07409;NA;NA;NA;NA;NA;NA;NA;105;NA;NA;NA;NA;NA;NA;13.0577;15.5778;15.6149;11.6291;5.5487;-4.6914;-18.0082;53.8802;182.124;98.5455;91.68;69.2629;72.6674;73.8759;0.4722;0;0;1.7566;9.5804;26.6803;72.6319;773.564148;1256.476807;1740.539673;2089.411621;2264.993042;2301.745972;2301.745972;132.84315;131.11844;92.43865;128.97586;89.94596;77.93513;NA;163;NA;NA;NA;NA;NA;NA
"1987";-13.3118;-15.5493;-4.9808;5.1493;9.7808;15.1121;17.3546;14.7541;12.1175;2.8417;-3.6761;-8.4431;42.0222;23.2706;39.8336;54.4403;74.3078;96.958;110.0903;90.9751;86.3578;81.0117;34.1329;77.4691;39.6486;22.9935;28.5856;9.8528;0.7854;0.4241;0.3328;0;0.7812;17.9881;18.3155;61.1211;0;0;38.923525;212.551094;516.99472;970.356659;1508.349792;1965.727844;2329.251343;2427.648438;2462.761963;2466.059448;NA;NA;3.63918;30.36627;54.05273;84.43931;143.24261;160.27904;198.60664;91.97229;NA;NA;NA;NA;NA;NA;NA;152;NA;NA;NA;NA;NA;NA;11.7056;16.3992;14.4819;9.1023;3.5673;-6.336;-9.7622;72.7075;87.8325;125.0261;112.9172;103.7032;54.9224;59.3596;1.4816;0;2.0999;4.73;18.0141;42.3385;51.1815;841.681427;1350.055237;1798.995544;2072.064331;2191.990356;2204.13269;2204.13269;111.82461;193.5555;154.21078;90.40092;68.07409;NA;NA;105;NA;NA;NA;NA;NA;NA
"1988";-16.2785;-18.8505;-9.8443;1.5471;10.3742;12.4078;18.4227;16.3405;10.743;2.9075;-0.8005;-15.4393;70.7565;68.6878;50.3063;74.1412;81.7114;77.7508;39.8542;215.4112;101.9728;83.5089;79.4138;59.0162;67.3064;66.5801;34.332;19.1173;6.0209;3.4055;0.9595;0;4.2892;21.904;35.9867;53.5096;1.519178;1.801386;11.292977;81.413757;403.014175;775.249512;1346.353699;1852.908813;2175.199341;2284.181763;2315.361694;2315.361694;NA;NA;NA;18.50733;51.69159;133.04147;219.19219;100.68947;79.10864;39.05786;NA;NA;NA;NA;NA;NA;NA;115;NA;NA;NA;NA;NA;NA;15.1121;17.3546;14.7541;12.1175;2.8417;-3.6761;-8.4431;96.958;110.0903;90.9751;86.3578;81.0117;34.1329;77.4691;0.4241;0.3328;0;0.7812;17.9881;18.3155;61.1211;970.356659;1508.349792;1965.727844;2329.251343;2427.648438;2462.761963;2466.059448;84.43931;143.24261;160.27904;198.60664;91.97229;NA;NA;152;NA;NA;NA;NA;NA;NA
"1989";-15.1626;-18.29;-11.9499;-1.0543;10.1374;13.6596;16.9571;14.4534;11.3949;5.7909;-7.7239;-22.5237;66.0769;10.1116;66.0656;36.7496;135.7562;124.6013;86.0478;77.8774;67.3852;85.679;125.0144;49.7559;61.5832;9.5434;49.8345;17.2875;11.4546;1.4683;0;0.2312;5.4194;14.7538;92.1227;49.3491;0;0;9.222435;39.425117;354.379318;764.166656;1289.836975;1737.892517;2079.739746;2265.660522;2279.706543;2279.706543;NA;NA;NA;18.46147;22.86656;37.14369;117.39398;172.06605;248.62845;224.68649;NA;NA;NA;NA;NA;NA;NA;144;NA;NA;NA;NA;NA;NA;12.4078;18.4227;16.3405;10.743;2.9075;-0.8005;-15.4393;77.7508;39.8542;215.4112;101.9728;83.5089;79.4138;59.0162;3.4055;0.9595;0;4.2892;21.904;35.9867;53.5096;775.249512;1346.353699;1852.908813;2175.199341;2284.181763;2315.361694;2315.361694;133.04147;219.19219;100.68947;79.10864;39.05786;NA;NA;115;NA;NA;NA;NA;NA;NA
"1990";-12.5809;-15.652;-7.2476;2.6375;7.7956;14.4413;16.2629;15.3263;9.273;3.6955;-2.2214;-12.303;58.3997;63.4491;32.2302;35.2677;74.9399;112.3287;129.2393;83.0915;123.4905;125.1378;76.7373;69.4777;54.4152;59.7563;15.1934;19.3821;4.5099;0.8631;0;0;5.6157;25.3227;50.0083;63.007;0;0.061731;31.835536;172.419022;414.081589;847.319427;1351.469788;1826.586182;2104.7771;2227.736938;2264.358276;2267.05542;NA;NA;NA;30.31138;56.10003;114.48761;88.23293;121.91526;137.37069;32.29061;9.04632;NA;NA;NA;NA;NA;NA;129;NA;NA;NA;NA;NA;NA;13.6596;16.9571;14.4534;11.3949;5.7909;-7.7239;-22.5237;124.6013;86.0478;77.8774;67.3852;85.679;125.0144;49.7559;1.4683;0;0.2312;5.4194;14.7538;92.1227;49.3491;764.166656;1289.836975;1737.892517;2079.739746;2265.660522;2279.706543;2279.706543;37.14369;117.39398;172.06605;248.62845;224.68649;NA;NA;144;NA;NA;NA;NA;NA;NA
"1991";-19.3159;-12.5151;-7.7598;3.8515;11.1157;15.8529;17.2572;16.5136;9.4892;4.5429;-2.4568;-13.3774;59.6018;21.4476;75.2089;57.0552;75.7697;66.1481;71.0509;119.9912;114.6824;101.8378;66.8842;43.4836;57.3493;20.3508;45.9195;17.84;0.649;0;0;0;8.0992;23.1653;40.2577;37.3978;0;8.963934;13.611411;150.225143;495.128708;970.716492;1505.690979;2017.613403;2302.288696;2445.490479;2470.366943;2470.702148;NA;NA;NA;10.42763;68.68673;122.00697;228.18007;255.2685;149.37493;83.17447;NA;NA;NA;NA;NA;NA;NA;122;NA;NA;NA;NA;NA;NA;14.4413;16.2629;15.3263;9.273;3.6955;-2.2214;-12.303;112.3287;129.2393;83.0915;123.4905;125.1378;76.7373;69.4777;0.8631;0;0;5.6157;25.3227;50.0083;63.007;847.319427;1351.469788;1826.586182;2104.7771;2227.736938;2264.358276;2267.05542;114.48761;88.23293;121.91526;137.37069;32.29061;9.04632;NA;129;NA;NA;NA;NA;NA;NA
"1992";-16.7948;-16.2819;-11.5254;-0.2519;9.4175;12.0338;14.4511;14.0669;10.9311;2.5109;-4.5759;-11.1916;59.9926;40.2045;53.0428;62.1404;75.3399;59.1757;91.5954;131.3677;124.5903;60.5523;78.4568;72.8811;51.5057;38.7715;46.4995;12.1556;12.0864;2.5161;0;0.2206;1.8772;8.4991;40.1127;66.037;0.640974;0.640974;3.175876;70.418495;363.866852;724.87973;1172.862671;1608.936157;1936.868469;2043.660278;2054.932007;2060.068115;NA;NA;NA;23.21192;39.59093;137.9257;209.15524;202.31319;107.05767;66.35889;NA;NA;NA;NA;NA;NA;NA;123;NA;NA;NA;NA;NA;NA;15.8529;17.2572;16.5136;9.4892;4.5429;-2.4568;-13.3774;66.1481;71.0509;119.9912;114.6824;101.8378;66.8842;43.4836;0;0;0;8.0992;23.1653;40.2577;37.3978;970.716492;1505.690979;2017.613403;2302.288696;2445.490479;2470.366943;2470.702148;122.00697;228.18007;255.2685;149.37493;83.17447;NA;NA;122;NA;NA;NA;NA;NA;NA
"1993";-16.9461;-19.9576;-7.4164;1.1724;9.3288;13.7852;17.9448;17.2377;8.6637;1.7163;-6.446;-12.5895;37.6721;19.6703;27.0095;77.7015;123.0586;84.7796;112.7692;126.1303;96.4656;112.5516;67.8508;54.9159;33.4996;19.5687;21.7649;26.9416;5.1361;0.3471;0;0;1.7706;33.3055;51.2503;45.4798;0.25601;0.25601;29.714729;90.362358;379.555191;793.111908;1349.401978;1883.771912;2143.682495;2211.927368;2217.268066;2217.268066;NA;NA;NA;8.09249;30.28932;61.14044;137.96111;124.96881;110.73472;65.68526;NA;NA;NA;NA;NA;NA;NA;144;NA;NA;NA;NA;NA;NA;12.0338;14.4511;14.0669;10.9311;2.5109;-4.5759;-11.1916;59.1757;91.5954;131.3677;124.5903;60.5523;78.4568;72.8811;2.5161;0;0.2206;1.8772;8.4991;40.1127;66.037;724.87973;1172.862671;1608.936157;1936.868469;2043.660278;2054.932007;2060.068115;137.9257;209.15524;202.31319;107.05767;66.35889;NA;NA;123;NA;NA;NA;NA;NA;NA
"1994";-26.2722;-17.4373;-6.2165;-0.3914;8.0604;15.5497;17.6283;14.1611;11.8751;6.8375;-0.6423;-6.6734;45.9018;35.3524;49.7236;71.9305;50.2909;101.5234;78.4206;89.5127;101.9381;58.5519;67.2563;29.4219;45.7559;29.3124;40.753;29.263;3.0722;1.493;0;0;0.5117;2.3882;30.9367;23.9562;0;6.346462;10.079064;69.154594;319.026794;785.518494;1331.995361;1770.989014;2127.240967;2339.203857;2393.633911;2404.364624;NA;NA;NA;10.61328;51.72897;115.49138;168.02058;210.22381;232.01749;110.29283;113.58016;NA;NA;NA;NA;NA;NA;148;NA;NA;NA;NA;NA;NA;13.7852;17.9448;17.2377;8.6637;1.7163;-6.446;-12.5895;84.7796;112.7692;126.1303;96.4656;112.5516;67.8508;54.9159;0.3471;0;0;1.7706;33.3055;51.2503;45.4798;793.111908;1349.401978;1883.771912;2143.682495;2211.927368;2217.268066;2217.268066;61.14044;137.96111;124.96881;110.73472;65.68526;NA;NA;144;NA;NA;NA;NA;NA;NA
"1995";-12.6396;-17.1512;-5.8975;-1.5298;9.2946;16.9257;18.3196;17.4574;9.0913;6.7897;-8.7154;-14.9584;73.8109;46.7723;43.4712;45.2162;125.6264;43.8778;112.311;47.1576;98.4829;84.6737;99.2223;34.2426;54.6275;45.4284;36.4713;17.0762;0.5427;0;0;0.1119;6.5278;6.0949;76.8654;33.2202;0.787424;0.787424;35.446642;76.231674;364.364716;872.136902;1440.045288;1981.226135;2253.964478;2472.794312;2474.084106;2474.084106;NA;NA;15;11.78128;23.04957;94.80635;190.4564;269.59982;222.90369;190.98048;NA;NA;NA;NA;NA;NA;NA;172;NA;NA;NA;NA;NA;NA;15.5497;17.6283;14.1611;11.8751;6.8375;-0.6423;-6.6734;101.5234;78.4206;89.5127;101.9381;58.5519;67.2563;29.4219;1.493;0;0;0.5117;2.3882;30.9367;23.9562;785.518494;1331.995361;1770.989014;2127.240967;2339.203857;2393.633911;2404.364624;115.49138;168.02058;210.22381;232.01749;110.29283;113.58016;NA;148;NA;NA;NA;NA;NA;NA
"1996";-18.8407;-16.3796;-9.6848;-1.0047;7.0466;16.6414;16.2582;16.8217;13.6826;4.915;-5.186;-8.8993;77.5437;49.2217;27.2425;80.9516;53.0425;53.4794;134.12;49.0686;71.8434;77.9346;45.0739;82.2046;67.9865;42.8387;21.8999;30.5011;1.8245;0;0;0;0.6838;12.2908;22.71;59.1131;2.574482;2.574482;7.228586;54.200853;272.646194;771.887482;1275.891663;1797.365723;2207.842896;2365.139893;2378.524902;2381.146851;NA;NA;NA;2.56716;33.09916;146.06679;177.97545;225.03275;289.99762;220.70133;NA;NA;NA;NA;NA;NA;NA;129;NA;NA;NA;NA;NA;NA;16.9257;18.3196;17.4574;9.0913;6.7897;-8.7154;-14.9584;43.8778;112.311;47.1576;98.4829;84.6737;99.2223;34.2426;0;0;0.1119;6.5278;6.0949;76.8654;33.2202;872.136902;1440.045288;1981.226135;2253.964478;2472.794312;2474.084106;2474.084106;94.80635;190.4564;269.59982;222.90369;190.98048;NA;NA;172;NA;NA;NA;NA;NA;NA
"1997";-17.9452;-15.3891;-10.1985;2.0789;6.2803;17.1014;17.9818;14.8819;11.5277;5.3324;-4.6596;-10.3377;106.6615;27.2159;44.1789;30.728;69.1353;101.8857;95.2943;86.163;70.0065;56.1984;76.7616;37.0119;105.7822;25.6824;38.0331;5.2172;12.3395;0;0;0;1.6055;11.0688;26.298;33.8843;0;0;2.201243;112.305462;306.995041;820.037323;1377.473572;1838.811035;2184.643066;2372.658203;2396.878418;2396.878418;NA;NA;NA;27.06067;40.40318;112.69721;131.40237;196.47374;223.61594;220.59509;NA;NA;NA;NA;NA;NA;NA;157;NA;NA;NA;NA;NA;NA;16.6414;16.2582;16.8217;13.6826;4.915;-5.186;-8.8993;53.4794;134.12;49.0686;71.8434;77.9346;45.0739;82.2046;0;0;0;0.6838;12.2908;22.71;59.1131;771.887482;1275.891663;1797.365723;2207.842896;2365.139893;2378.524902;2381.146851;146.06679;177.97545;225.03275;289.99762;220.70133;NA;NA;129;NA;NA;NA;NA;NA;NA
"1998";-14.0749;-6.9312;-5.3861;4.8203;12.6975;16.1353;17.6471;16.6655;11.3889;5.3913;-1.6896;-9.1565;50.4565;26.2538;90.8799;25.8121;47.2514;93.2302;91.964;108.8037;107.7157;37.6568;101.293;54.2395;48.7028;19.9919;43.802;5.7675;2.2372;1.3599;0;0;0.8737;3.8045;40.8917;43.3943;0;1.75673;34.339285;187.56414;581.18689;1065.24469;1612.303406;2128.935303;2470.602173;2637.732178;2657.634399;2660.828735;NA;NA;NA;31.8335;150.99959;185.52968;215.62975;218.98611;149.58866;119.72239;NA;NA;NA;NA;NA;NA;NA;176;NA;NA;NA;NA;NA;NA;17.1014;17.9818;14.8819;11.5277;5.3324;-4.6596;-10.3377;101.8857;95.2943;86.163;70.0065;56.1984;76.7616;37.0119;0;0;0;1.6055;11.0688;26.298;33.8843;820.037323;1377.473572;1838.811035;2184.643066;2372.658203;2396.878418;2396.878418;112.69721;131.40237;196.47374;223.61594;220.59509;NA;NA;157;NA;NA;NA;NA;NA;NA
"1999";-16.8267;-10.1653;-5.7632;2.7672;12.7484;16.902;19.2638;15.3855;13.9965;3.1699;-0.6429;-9.0401;74.5706;36.2426;26.6699;28.727;57.3002;136.7265;61.6505;110.5452;108.5952;115.1582;67.778;60.9728;60.8794;30.8425;17.71;7.2895;0.905;1.6485;0;3.8482;0.4983;19.7086;34.3126;47.9692;0;0;19.955241;112.768967;507.969574;1015.030487;1612.209656;2089.161255;2509.056152;2615.272339;2660.266724;2665.399414;NA;NA;NA;29.10473;119.91805;137.71159;180.31557;158.89272;246.4059;50.68369;NA;NA;NA;NA;NA;NA;NA;140;NA;NA;NA;NA;NA;NA;16.1353;17.6471;16.6655;11.3889;5.3913;-1.6896;-9.1565;93.2302;91.964;108.8037;107.7157;37.6568;101.293;54.2395;1.3599;0;0;0.8737;3.8045;40.8917;43.3943;1065.24469;1612.303406;2128.935303;2470.602173;2637.732178;2657.634399;2660.828735;185.52968;215.62975;218.98611;149.58866;119.72239;NA;NA;176;NA;NA;NA;NA;NA;NA
"2000";-16.9834;-10.8416;-3.028;1.169;10.0753;12.5014;16.3916;15.7667;9.9148;6.214;-1.6691;-15.8545;63.9504;25.4079;58.6354;33.3501;94.4721;132.0561;95.4183;143.1173;79.0353;47.7025;88.9624;44.0865;61.2005;17.6588;32.0072;15.7966;1.7205;0.8515;0;0;2.6045;3.7756;28.7166;40.1724;0;13.595132;61.275826;144.597221;456.931931;831.972717;1340.111938;1828.878296;2126.321655;2319.052612;2363.214844;2363.214844;NA;NA;4.18279;10.34899;36.26867;57.2956;98.86204;97.07118;105.27031;87.79736;80.44241;NA;NA;NA;NA;NA;NA;156;NA;NA;NA;NA;NA;NA;16.902;19.2638;15.3855;13.9965;3.1699;-0.6429;-9.0401;136.7265;61.6505;110.5452;108.5952;115.1582;67.778;60.9728;1.6485;0;3.8482;0.4983;19.7086;34.3126;47.9692;1015.030487;1612.209656;2089.161255;2509.056152;2615.272339;2660.266724;2665.399414;137.71159;180.31557;158.89272;246.4059;50.68369;NA;NA;140;NA;NA;NA;NA;NA;NA
"2001";-13.8145;-14.9876;-7.1262;3.5512;12.0905;16.5652;17.1933;18.4635;12.0628;5.5244;0.4575;-5.9714;31.6551;67.8648;22.8515;85.3612;79.9834;51.9548;61.1247;73.0485;146.6074;111.0693;68.8908;73.6732;29.9337;61.1878;19.3379;11.3542;1.5289;0;0.4312;0;6.6834;17.054;28.1833;47.2319;0;0;3.794608;119.791519;494.596298;991.551422;1524.543701;2096.912842;2458.796753;2632.225098;2703.063477;2717.290161;NA;NA;NA;13.07961;69.07972;147.59406;246.13857;335.13124;278.48433;82.49583;34.23798;NA;NA;NA;NA;NA;NA;151.5;NA;NA;NA;NA;NA;NA;12.5014;16.3916;15.7667;9.9148;6.214;-1.6691;-15.8545;132.0561;95.4183;143.1173;79.0353;47.7025;88.9624;44.0865;0.8515;0;0;2.6045;3.7756;28.7166;40.1724;831.972717;1340.111938;1828.878296;2126.321655;2319.052612;2363.214844;2363.214844;57.2956;98.86204;97.07118;105.27031;87.79736;80.44241;NA;156;NA;NA;NA;NA;NA;NA
"2002";-12.6992;-13.0209;-9.8892;1.4442;7.7724;14.5;18.3585;17.4239;14.0171;2.426;-5.9397;-9.7898;42.9465;90.9356;86.6697;46.5949;38.3745;101.0733;83.2294;46.8281;79.0082;86.6783;83.9912;50.1549;38.6331;83.1619;77.804;17.731;3.3208;0.4047;0;0;0.9104;20.053;55.9315;33.857;0;0;4.107517;101.26125;342.205765;777.205109;1346.31897;1886.459106;2306.972412;2406.405273;2413.830811;2415.0354;NA;NA;NA;14.06331;73.3602;132.19997;196.76648;255.70716;311.12578;202.05532;NA;NA;NA;NA;NA;NA;NA;137;NA;NA;NA;NA;NA;NA;16.5652;17.1933;18.4635;12.0628;5.5244;0.4575;-5.9714;51.9548;61.1247;73.0485;146.6074;111.0693;68.8908;73.6732;0;0.4312;0;6.6834;17.054;28.1833;47.2319;991.551422;1524.543701;2096.912842;2458.796753;2632.225098;2703.063477;2717.290161;147.59406;246.13857;335.13124;278.48433;82.49583;34.23798;NA;151.5;NA;NA;NA;NA;NA;NA
