"T1";"T2";"T3";"T4";"T5";"T6";"T7";"T8";"T9";"T10";"T11";"T12";"P1";"P2";"P3";"P4";"P5";"P6";"P7";"P8";"P9";"P10";"P11";"P12";"S1";"S2";"S3";"S4";"S5";"S6";"S7";"S8";"S9";"S10";"S11";"S12";"DD1";"DD2";"DD3";"DD4";"DD5";"DD6";"DD7";"DD8";"DD9";"DD10";"DD11";"DD12";"DC1";"DC2";"DC3";"DC4";"DC5";"DC6";"DC7";"DC8";"DC9";"DC10";"DC11";"DC12";"GSL1";"GSL2";"GSL3";"GSL4";"GSL5";"GSL6";"GSL7";"GSL8";"GSL9";"GSL10";"GSL11";"GSL12";"P-6";"P-7";"P-8";"P-9";"P-10";"P-11";"P-12";"T-6";"T-7";"T-8";"T-9";"T-10";"T-11";"T-12";"S-6";"S-7";"S-8";"S-9";"S-10";"S-11";"S-12";"DD-6";"DD-7";"DD-8";"DD-9";"DD-10";"DD-11";"DD-12";"DC-6";"DC-7";"DC-8";"DC-9";"DC-10";"DC-11";"DC-12";"GSL-6";"GSL-7";"GSL-8";"GSL-9";"GSL-10";"GSL-11";"GSL-12"
"1978";-12.1626;-14.8046;-7.5741;-0.7426;11.7507;14.583;16.9162;15.8193;8.7437;3.9884;-1.9026;-8.069;187.077;43.9808;107.6024;82.1119;91.2822;262.9047;100.2437;94.3306;82.8822;124.7806;78.7937;128.2562;158.9736;43.8932;83.506;48.202;3.8;0.5289;0;0.9861;1.2467;10.8171;46.3006;110.4551;4.69658;4.69658;5.463016;39.828674;408.953796;846.444763;1370.847412;1861.246826;2123.55835;2263.00293;2320.469482;2320.778076;NA;NA;NA;NA;36.78976;14.30701;71.28043;102.79799;100.36709;60.95713;NA;NA;NA;NA;NA;NA;NA;135;NA;NA;NA;NA;NA;NA;13.9027;16.591;15.7673;10.9855;4.8769;0.3618;-9.2068;139.9359;85.0891;107.9616;197.2423;160.5506;147.1075;124.7257;0;0;0;2.5377;26.555;49.3809;112.5305;935.176575;1449.499023;1938.284424;2267.849121;2419.033936;2497.15332;2498.829102;86.4061;134.73643;128.04498;73.87972;3.75632;NA;NA;174;NA;NA;NA;NA;NA;NA
"1979";-10.5219;-16.6025;-1.8078;2.2219;10.5862;14.795;18.2367;14.9272;11.3079;5.3157;1.7074;-6.2343;158.0036;48.9861;97.3867;83.283;133.1185;104.5268;83.6744;155.6581;113.9185;116.5752;117.2926;98.594;129.3752;43.2447;36.2025;42.7868;5.6117;0;0;0;0.2862;30.6855;25.19;55.5713;3.140198;3.397623;53.573463;148.354324;476.527893;920.37677;1485.71521;1948.457275;2287.69458;2463.658691;2548.967285;2562.086914;NA;NA;NA;17.66925;36.29414;38.50077;136.44753;125.03722;37.39126;44.05607;NA;NA;NA;NA;NA;NA;NA;153;NA;NA;NA;NA;NA;NA;14.583;16.9162;15.8193;8.7437;3.9884;-1.9026;-8.069;262.9047;100.2437;94.3306;82.8822;124.7806;78.7937;128.2562;0.5289;0;0.9861;1.2467;10.8171;46.3006;110.4551;846.444763;1370.847412;1861.246826;2123.55835;2263.00293;2320.469482;2320.778076;14.30701;71.28043;102.79799;100.36709;60.95713;NA;NA;135;NA;NA;NA;NA;NA;NA
"1980";-10.5528;-12.3002;-5.3183;2.834;9.217;13.026;16.7626;16.435;10.6234;3.5378;-3.5641;-13.1599;49.1664;56.4559;86.3323;100.3257;71.3428;99.0565;133.3928;128.4493;146.7648;122.5217;120.3527;97.6105;39.2098;55.9619;69.1026;24.5437;4.6723;2.2185;0;0;5.3332;20.9578;80.7483;82.7107;0.663508;1.950809;18.106483;114.36335;400.089966;790.868774;1310.510742;1819.994507;2138.696289;2256.112305;2261.193604;2261.490723;NA;NA;NA;4.32115;29.98233;75.19515;127.09464;104.92506;47.92202;6.59865;NA;NA;NA;NA;NA;NA;NA;168;NA;NA;NA;NA;NA;NA;14.795;18.2367;14.9272;11.3079;5.3157;1.7074;-6.2343;104.5268;83.6744;155.6581;113.9185;116.5752;117.2926;98.594;0;0;0;0.2862;30.6855;25.19;55.5713;920.37677;1485.71521;1948.457275;2287.69458;2463.658691;2548.967285;2562.086914;38.50077;136.44753;125.03722;37.39126;44.05607;NA;NA;153;NA;NA;NA;NA;NA;NA
"1981";-16.4172;-3.3772;-4.2851;3.3117;10.3988;14.7942;17.0495;14.913;10.866;3.201;-1.4167;-6.7578;54.2669;119.7987;69.6729;111.9069;132.8245;166.2582;152.2204;177.781;149.9552;175.1796;94.4879;126.1331;53.0694;62.0558;45.8221;19.1904;1.9734;1.159;0;0;3.8443;30.6522;45.6377;115.1237;0.131808;61.121964;83.416687;207.740158;530.103149;973.928467;1502.461914;1964.766357;2290.746582;2393.371582;2427.394531;2427.956543;NA;NA;NA;4.28278;18.9746;27.78688;70.09074;29.27487;52.62158;NA;NA;NA;NA;NA;NA;NA;NA;141;NA;NA;NA;NA;NA;NA;13.026;16.7626;16.435;10.6234;3.5378;-3.5641;-13.1599;99.0565;133.3928;128.4493;146.7648;122.5217;120.3527;97.6105;2.2185;0;0;5.3332;20.9578;80.7483;82.7107;790.868774;1310.510742;1819.994507;2138.696289;2256.112305;2261.193604;2261.490723;75.19515;127.09464;104.92506;47.92202;6.59865;NA;NA;168;NA;NA;NA;NA;NA;NA
"1982";-17.292;-11.3931;-5.1249;-0.205;10.2347;12.7378;16.0737;13.9623;12.2217;5.8363;0.8667;-4.4855;101.6366;63.0113;108.3074;110.5979;59.1191;161.8918;100.9703;169.675;104.236;77.3593;137.2602;100.0361;94.5818;59.4598;71.7378;36.2714;0.235;0.2334;0;0.2613;1.5148;3.8896;29.2893;46.1201;0;0;14.294966;87.826118;405.102753;787.238098;1285.522461;1718.353027;2085.004639;2266.309326;2347.665039;2400.240234;NA;NA;NA;17.70069;49.80018;64.25877;82.99208;37.04989;21.92885;11.56147;1.6011;NA;NA;NA;NA;NA;NA;164;NA;NA;NA;NA;NA;NA;14.7942;17.0495;14.913;10.866;3.201;-1.4167;-6.7578;166.2582;152.2204;177.781;149.9552;175.1796;94.4879;126.1331;1.159;0;0;3.8443;30.6522;45.6377;115.1237;973.928467;1502.461914;1964.766357;2290.746582;2393.371582;2427.394531;2427.956543;27.78688;70.09074;29.27487;52.62158;NA;NA;NA;141;NA;NA;NA;NA;NA;NA
"1983";-9.7214;-8.6728;-3.7049;1.6975;7.9019;14.9873;16.8601;16.3402;13.1475;4.8737;-0.8281;-9.7247;104.2786;77.9135;120.3988;130.8494;189.9564;72.5244;127.5993;148.0816;97.1804;127.9138;211.5989;173.9511;78.6783;62.3372;71.5626;47.1774;11.102;0;0;0;1.2;16.3076;92.4179;132.8908;3.383672;7.938625;15.529428;82.61776;328.575592;778.195557;1300.857178;1807.403687;2201.829346;2361.722168;2401.322754;2405.235596;NA;NA;NA;7.049;8.61517;61.20101;141.77129;91.47047;83.24172;13.5839;2.64227;NA;NA;NA;NA;NA;NA;117;NA;NA;NA;NA;NA;NA;12.7378;16.0737;13.9623;12.2217;5.8363;0.8667;-4.4855;161.8918;100.9703;169.675;104.236;77.3593;137.2602;100.0361;0.2334;0;0.2613;1.5148;3.8896;29.2893;46.1201;787.238098;1285.522461;1718.353027;2085.004639;2266.309326;2347.665039;2400.240234;64.25877;82.99208;37.04989;21.92885;11.56147;1.6011;NA;164;NA;NA;NA;NA;NA;NA
"1984";-12.7933;-4.8943;-9.2729;3.0131;7.8675;14.829;16.7926;17.4005;9.7097;5.9919;-1.3331;-5.5147;60.7214;103.0055;82.5463;90.5743;207.0665;91.8869;180.0237;118.7038;68.6808;88.6307;120.8189;136.657;56.8386;62.5436;68.8669;19.1698;11.0647;0;0;0;0.5064;15.9391;50.2305;109.4503;0.054069;23.270262;32.571247;144.273056;388.165314;833.036621;1353.606934;1893.021729;2184.3125;2372.342285;2416.296387;2428.190186;NA;NA;NA;10.55036;10.1678;52.93125;43.23874;101.42793;122.14984;78.96582;NA;NA;NA;NA;NA;NA;NA;150;NA;NA;NA;NA;NA;NA;14.9873;16.8601;16.3402;13.1475;4.8737;-0.8281;-9.7247;72.5244;127.5993;148.0816;97.1804;127.9138;211.5989;173.9511;0;0;0;1.2;16.3076;92.4179;132.8908;778.195557;1300.857178;1807.403687;2201.829346;2361.722168;2401.322754;2405.235596;61.20101;141.77129;91.47047;83.24172;13.5839;2.64227;NA;117;NA;NA;NA;NA;NA;NA
"1985";-14.5984;-8.6266;-5.0189;1.7748;9.1686;12.5961;16.3527;15.1111;12.4141;5.6143;-1.5347;-10.1526;76.4086;112.0114;135.5817;95.299;115.2593;128.0492;208.5998;108.6704;99.8092;138.8819;124.8926;123.035;73.2854;72.8991;86.418;37.5177;9.4311;0.4876;0;0.2755;1.8989;7.7439;58.7807;109.7454;0;8.123379;19.210445;117.223396;401.450531;779.333374;1286.266968;1754.711914;2127.135254;2304.385254;2350.559326;2351.485352;NA;NA;NA;4.5369;14.76371;22.99592;31.769;63.76628;52.90421;5.05031;NA;NA;NA;NA;NA;NA;NA;177;NA;NA;NA;NA;NA;NA;14.829;16.7926;17.4005;9.7097;5.9919;-1.3331;-5.5147;91.8869;180.0237;118.7038;68.6808;88.6307;120.8189;136.657;0;0;0;0.5064;15.9391;50.2305;109.4503;833.036621;1353.606934;1893.021729;2184.3125;2372.342285;2416.296387;2428.190186;52.93125;43.23874;101.42793;122.14984;78.96582;NA;NA;150;NA;NA;NA;NA;NA;NA
"1986";-11.0902;-11.7758;-3.6907;4.7707;10.6463;12.5971;15.6646;15.0305;10.2743;4.298;-3.3199;-7.0304;165.4518;65.1246;122.2756;72.7312;140.248;137.1911;135.3105;158.6073;170.7098;115.7105;118.5088;89.284;137.4536;60.5344;76.5438;25.6952;4.9049;0;0.5264;0.2033;1.8165;14.2358;80.0415;71.571;5.170964;5.671547;47.465176;200.668961;535.425659;913.338318;1398.941772;1864.88623;2173.115479;2310.331055;2331.295166;2332.131592;NA;NA;NA;17.94638;22.83039;26.66829;53.97739;28.11715;20.12916;5.30977;1.11585;NA;NA;NA;NA;NA;NA;153;NA;NA;NA;NA;NA;NA;12.5961;16.3527;15.1111;12.4141;5.6143;-1.5347;-10.1526;128.0492;208.5998;108.6704;99.8092;138.8819;124.8926;123.035;0.4876;0;0.2755;1.8989;7.7439;58.7807;109.7454;779.333374;1286.266968;1754.711914;2127.135254;2304.385254;2350.559326;2351.485352;22.99592;31.769;63.76628;52.90421;5.05031;NA;NA;177;NA;NA;NA;NA;NA;NA
"1987";-11.5599;-14.2942;-3.2759;4.8241;9.3227;14.8;17.3846;14.8304;11.6642;4.2742;-1.8589;-6.0001;136.1908;58.8679;80.3623;63.7519;134.0471;164.5292;117.061;86.0101;138.0704;155.5802;124.5098;79.5354;129.8427;57.2;47.281;26.4279;4.3868;0.4013;0;0;3.2935;42.2956;63.6925;60.2485;0;0;55.025707;211.405502;500.40918;944.410217;1483.334106;1943.076904;2293.003174;2427.736572;2470.261719;2475.203369;NA;NA;NA;31.63029;30.78219;23.72601;50.93553;107.38593;85.03174;15.38459;NA;NA;NA;NA;NA;NA;NA;158;NA;NA;NA;NA;NA;NA;12.5971;15.6646;15.0305;10.2743;4.298;-3.3199;-7.0304;137.1911;135.3105;158.6073;170.7098;115.7105;118.5088;89.284;0;0.5264;0.2033;1.8165;14.2358;80.0415;71.571;913.338318;1398.941772;1864.88623;2173.115479;2310.331055;2331.295166;2332.131592;26.66829;53.97739;28.11715;20.12916;5.30977;1.11585;NA;153;NA;NA;NA;NA;NA;NA
"1988";-10.0198;-10.3092;-5.8773;2.4804;10.9024;12.9647;18.1402;17.1298;10.7805;3.3783;-0.6347;-9.9888;78.6418;109.2481;87.8486;106.7341;72.0913;121.5653;113.903;203.1395;93.5627;93.988;167.0796;86.211;57.7599;94.2421;54.4189;42.5524;2.144;0.7906;0;0;2.2893;27.1534;83.5145;73.9685;6.566771;11.087533;34.416107;117.845161;455.820526;844.762024;1407.109253;1938.134399;2261.548096;2375.039063;2419.310059;2422.361816;NA;NA;NA;14.96898;51.19904;122.25033;100.07689;64.36235;22.34952;5.78156;NA;NA;NA;NA;NA;NA;NA;164;NA;NA;NA;NA;NA;NA;14.8;17.3846;14.8304;11.6642;4.2742;-1.8589;-6.0001;164.5292;117.061;86.0101;138.0704;155.5802;124.5098;79.5354;0.4013;0;0;3.2935;42.2956;63.6925;60.2485;944.410217;1483.334106;1943.076904;2293.003174;2427.736572;2470.261719;2475.203369;23.72601;50.93553;107.38593;85.03174;15.38459;NA;NA;158;NA;NA;NA;NA;NA;NA
"1989";-9.6265;-11.8903;-7.158;-0.045;11.1835;15.0673;17.0217;15.481;12.072;5.6199;-2.7693;-18.6067;103.5506;76.8818;129.3428;78.535;142.184;108.0926;92.2474;136.1148;143.0996;122.6863;124.7355;106.2208;87.6347;65.1919;81.9123;31.5733;5.6947;0;0;0;0.3032;18.0417;56.7973;102.1135;0.820302;0.820302;26.423521;62.175362;408.864624;860.884888;1388.556152;1868.467529;2230.626953;2406.179932;2459.557129;2459.557129;NA;NA;NA;NA;26.99894;49.36356;136.52432;108.23715;64.73259;8.75569;NA;NA;NA;NA;NA;NA;NA;186;NA;NA;NA;NA;NA;NA;12.9647;18.1402;17.1298;10.7805;3.3783;-0.6347;-9.9888;121.5653;113.903;203.1395;93.5627;93.988;167.0796;86.211;0.7906;0;0;2.2893;27.1534;83.5145;73.9685;844.762024;1407.109253;1938.134399;2261.548096;2375.039063;2419.310059;2422.361816;122.25033;100.07689;64.36235;22.34952;5.78156;NA;NA;164;NA;NA;NA;NA;NA;NA
"1990";-5.4612;-9.49;-4.1091;3.1781;7.5459;14.6257;16.7039;16.5675;11.0062;6.0086;-0.7717;-5.7218;136.8923;120.5526;106.5544;123.5901;108.3717;161.6951;141.4208;173.5763;122.6714;215.21;132.0899;165.8436;97.5042;85.7551;51.3047;47.9533;7.7893;0.7247;0;0;2.527;15.722;78.6169;99.5042;5.14178;11.233799;51.859123;178.620529;412.54361;851.31543;1369.137329;1882.730103;2212.916504;2404.567627;2459.861572;2473.276611;NA;NA;NA;26.38615;24.57519;32.22127;35.49964;40.80923;59.43984;3.48199;NA;NA;NA;NA;NA;NA;NA;188;NA;NA;NA;NA;NA;NA;15.0673;17.0217;15.481;12.072;5.6199;-2.7693;-18.6067;108.0926;92.2474;136.1148;143.0996;122.6863;124.7355;106.2208;0;0;0;0.3032;18.0417;56.7973;102.1135;860.884888;1388.556152;1868.467529;2230.626953;2406.179932;2459.557129;2459.557129;49.36356;136.52432;108.23715;64.73259;8.75569;NA;NA;186;NA;NA;NA;NA;NA;NA
"1991";-11.7458;-7.4219;-3.1883;4.4033;10.8478;14.8194;16.6685;17.07;9.9332;6.7492;-0.862;-9.4519;115.3873;74.6034;130.3466;126.3493;127.5409;91.8592;78.949;171.2391;141.5251;152.0623;76.8505;117.6857;106.2781;59.2523;68.9372;15.3194;2.8946;0;0;0;5.6389;13.0123;35.6178;96.4488;0;13.154139;28.523647;172.156113;508.437744;953.020935;1469.74585;1998.91687;2296.913818;2509.262207;2556.69873;2565.263672;NA;NA;NA;8.55405;25.59503;59.7272;124.44813;81.17143;63.14927;5.83341;15.82635;NA;NA;NA;NA;NA;NA;180;NA;NA;NA;NA;NA;NA;14.6257;16.7039;16.5675;11.0062;6.0086;-0.7717;-5.7218;161.6951;141.4208;173.5763;122.6714;215.21;132.0899;165.8436;0.7247;0;0;2.527;15.722;78.6169;99.5042;851.31543;1369.137329;1882.730103;2212.916504;2404.567627;2459.861572;2473.276611;32.22127;35.49964;40.80923;59.43984;3.48199;NA;NA;188;NA;NA;NA;NA;NA;NA
"1992";-12.1483;-10.7336;-7.7915;0.8199;9.749;14.1032;14.4874;15.4975;11.8347;3.3245;-1.6316;-6.8112;102.4498;123.6897;113.9103;91.4226;75.9982;86.9109;173.7923;136.3713;141.8156;117.4866;128.0723;95.0483;78.6144;109.0786;69.7173;36.7186;1.8973;0;0.5282;0;2.5969;20.8873;54.623;70.3873;1.632987;4.23263;19.43852;96.428688;398.646851;821.742004;1270.850342;1751.272095;2107.315674;2218.670898;2252.12915;2255.420166;NA;NA;NA;18.91225;50.62968;87.4875;78.55057;71.89914;35.8861;16.00155;NA;NA;NA;NA;NA;NA;NA;145;NA;NA;NA;NA;NA;NA;14.8194;16.6685;17.07;9.9332;6.7492;-0.862;-9.4519;91.8592;78.949;171.2391;141.5251;152.0623;76.8505;117.6857;0;0;0;5.6389;13.0123;35.6178;96.4488;953.020935;1469.74585;1998.91687;2296.913818;2509.262207;2556.69873;2565.263672;59.7272;124.44813;81.17143;63.14927;5.83341;15.82635;NA;180;NA;NA;NA;NA;NA;NA
"1993";-10.3009;-15.4983;-5.7575;2.7166;9.7144;13.9857;17.2772;17.1522;11.0776;3.6075;-1.5309;-8.4333;144.4176;106.9639;115.7484;141.8382;115.2459;166.0541;168.6591;136.787;139.141;163.044;100.276;99.8148;113.0772;105.8235;103.3357;53.0153;2.4321;0.5741;0;0;0.2473;25.6515;38.5285;71.9725;2.644236;2.644236;30.456997;129.712112;430.858398;850.430054;1386.022339;1917.740356;2250.067627;2367.691406;2395.44873;2397.186768;NA;NA;NA;7.75032;25.53656;31.79085;90.05002;65.14506;18.02489;3.49417;NA;NA;NA;NA;NA;NA;NA;168;NA;NA;NA;NA;NA;NA;14.1032;14.4874;15.4975;11.8347;3.3245;-1.6316;-6.8112;86.9109;173.7923;136.3713;141.8156;117.4866;128.0723;95.0483;0;0.5282;0;2.5969;20.8873;54.623;70.3873;821.742004;1270.850342;1751.272095;2107.315674;2218.670898;2252.12915;2255.420166;87.4875;78.55057;71.89914;35.8861;16.00155;NA;NA;145;NA;NA;NA;NA;NA;NA
"1994";-18.0507;-13.4441;-5.4203;1.5691;8.3906;15.8875;18.3614;14.895;10.9743;6.0926;0.3979;-5.6551;146.1718;117.6641;134.8338;160.9653;137.5547;155.1063;162.6422;113.7277;101.2245;79.1555;107.3504;87.5073;139.4857;114.3812;117.7016;60.6243;8.5904;0.2709;0;0;0.4917;7.1087;38.015;51.1745;0;11.410357;14.452187;90.541046;350.651093;827.277588;1396.481934;1858.226074;2187.454346;2376.325439;2449.28125;2462.564453;NA;NA;NA;NA;19.93349;26.02258;35.90369;59.89504;74.03977;75.51456;2.39802;NA;NA;NA;NA;NA;NA;160;NA;NA;NA;NA;NA;NA;13.9857;17.2772;17.1522;11.0776;3.6075;-1.5309;-8.4333;166.0541;168.6591;136.787;139.141;163.044;100.276;99.8148;0.5741;0;0;0.2473;25.6515;38.5285;71.9725;850.430054;1386.022339;1917.740356;2250.067627;2367.691406;2395.44873;2397.186768;31.79085;90.05002;65.14506;18.02489;3.49417;NA;NA;168;NA;NA;NA;NA;NA;NA
"1995";-6.7866;-12.2458;-2.4508;-0.6911;9.199;16.6726;18.4521;16.7215;10.0886;7.79;-3.5376;-10.9802;128.5636;116.0197;115.547;84.5719;144.5568;105.2368;162.5947;134.8288;116.7608;261.806;166.0692;138.6585;74.8913;107.4504;52.7576;29.7367;2.2072;0;0;0;0.3436;6.7605;87.6748;134.7384;36.85006;36.85006;73.398331;122.589844;408.842224;909.01947;1481.035278;1999.401123;2302.060059;2549.306641;2567.257813;2567.257813;NA;NA;NA;7.10687;23.34954;70.11547;143.15413;56.08129;84.27666;10.54084;NA;NA;NA;NA;NA;NA;NA;173;NA;NA;NA;NA;NA;NA;15.8875;18.3614;14.895;10.9743;6.0926;0.3979;-5.6551;155.1063;162.6422;113.7277;101.2245;79.1555;107.3504;87.5073;0.2709;0;0;0.4917;7.1087;38.015;51.1745;827.277588;1396.481934;1858.226074;2187.454346;2376.325439;2449.28125;2462.564453;26.02258;35.90369;59.89504;74.03977;75.51456;2.39802;NA;160;NA;NA;NA;NA;NA;NA
"1996";-12.2946;-11.0376;-6.2384;1.2591;8.2769;15.0314;16.2262;16.3514;12.4664;4.6436;-3.5858;-4.0525;120.2412;134.1408;73.0621;261.4273;126.4352;144.7315;233.6398;52.9353;97.5967;111.4135;112.9706;191.5633;69.8466;95.4051;57.9818;87.0129;14.4067;0;0;0;1.7885;14.8102;57.286;108.5912;12.388104;20.156885;29.430876;101.667587;358.323334;809.263916;1312.275146;1819.167969;2193.15918;2342.089111;2378.568359;2389.98584;NA;NA;NA;NA;22.28469;51.34437;24.28695;107.98075;182.24628;81.92277;NA;NA;NA;NA;NA;NA;NA;128;NA;NA;NA;NA;NA;NA;16.6726;18.4521;16.7215;10.0886;7.79;-3.5376;-10.9802;105.2368;162.5947;134.8288;116.7608;261.806;166.0692;138.6585;0;0;0;0.3436;6.7605;87.6748;134.7384;909.01947;1481.035278;1999.401123;2302.060059;2549.306641;2567.257813;2567.257813;70.11547;143.15413;56.08129;84.27666;10.54084;NA;NA;173;NA;NA;NA;NA;NA;NA
"1997";-11.8072;-8.3989;-7.0375;0.8747;6.3108;15.9405;16.1917;15.1472;11.0239;4.3955;-2.4226;-7.9912;130.4355;137.3649;145.9701;84.2334;157.7131;101.3578;167.1674;166.8916;118.4843;78.6955;146.1733;102.4874;116.3495;104.8438;119.2941;33.4656;26.2721;0;0;0;1.8117;34.9719;79.7821;92.7649;1.27966;3.014199;14.786859;86.697517;284.001038;762.217346;1264.161377;1733.724487;2064.442139;2220.241699;2268.668701;2268.668701;NA;NA;NA;NA;11.05717;67.50585;44.96215;45.9195;51.63073;17.04383;NA;NA;NA;NA;NA;NA;NA;160;NA;NA;NA;NA;NA;NA;15.0314;16.2262;16.3514;12.4664;4.6436;-3.5858;-4.0525;144.7315;233.6398;52.9353;97.5967;111.4135;112.9706;191.5633;0;0;0;1.7885;14.8102;57.286;108.5912;809.263916;1312.275146;1819.167969;2193.15918;2342.089111;2378.568359;2389.98584;51.34437;24.28695;107.98075;182.24628;81.92277;NA;NA;128;NA;NA;NA;NA;NA;NA
"1998";-8.165;-5.1898;-2.7813;3.6902;13.1914;14.6536;16.6542;16.6124;12.3673;5.4351;-1.0828;-4.9145;217.6215;70.1929;140.9191;59.8449;80.6224;155.1253;155.641;115.4433;101.322;92.2609;96.3375;91.4011;160.3365;41.9146;89.0456;13.2184;0;1.607;0;0;0;8.3321;52.533;59.5507;2.366599;8.212212;70.447372;192.184097;601.117798;1040.726074;1557.005981;2071.989746;2443.007568;2611.496826;2631.463623;2651.868652;NA;NA;NA;11.61778;63.43475;66.38165;52.16761;79.01684;65.94053;39.94276;NA;NA;NA;NA;NA;NA;NA;158;NA;NA;NA;NA;NA;NA;15.9405;16.1917;15.1472;11.0239;4.3955;-2.4226;-7.9912;101.3578;167.1674;166.8916;118.4843;78.6955;146.1733;102.4874;0;0;0;1.8117;34.9719;79.7821;92.7649;762.217346;1264.161377;1733.724487;2064.442139;2220.241699;2268.668701;2268.668701;67.50585;44.96215;45.9195;51.63073;17.04383;NA;NA;160;NA;NA;NA;NA;NA;NA
"1999";-11.3284;-7.9773;-4.6433;1.6667;12.2084;16.9535;18.0949;15.7944;14.2908;3.7798;1.0558;-6.5379;141.5322;60.3294;110.6452;51.3439;98.3356;113.9222;165.3791;110.9779;224.4523;143.1628;130.0221;94.3775;117.1481;44.3357;82.2365;15.1014;0;0;0;0;0.3271;33.6538;68.6843;69.4896;5.267138;9.85609;28.178352;94.409874;472.869446;981.475464;1542.418701;2032.044678;2460.768799;2582.31543;2667.112549;2681.762207;NA;NA;NA;26.25377;52.00115;92.80936;54.55239;96.25312;77.63647;4.65536;NA;NA;NA;NA;NA;NA;NA;142;NA;NA;NA;NA;NA;NA;14.6536;16.6542;16.6124;12.3673;5.4351;-1.0828;-4.9145;155.1253;155.641;115.4433;101.322;92.2609;96.3375;91.4011;1.607;0;0;0;8.3321;52.533;59.5507;1040.726074;1557.005981;2071.989746;2443.007568;2611.496826;2631.463623;2651.868652;66.38165;52.16761;79.01684;65.94053;39.94276;NA;NA;158;NA;NA;NA;NA;NA;NA
"2000";-12.6201;-8.9778;-1.54;0.9211;9.4032;13.4515;15.3721;15.5962;10.9537;5.5586;-0.8956;-11.4393;155.005;125.9575;114.7536;181.0887;164.1682;115.8465;115.4565;114.6213;113.9089;78.1948;117.6382;156.0799;125.1221;113.3141;59.9357;95.5208;3.0182;0.5568;0;0;2.0112;22.9522;54.9899;135.2499;1.606621;15.853582;58.250969;119.464249;410.964417;814.509827;1291.043823;1774.526489;2103.138672;2283.449707;2327.401611;2330.487793;NA;NA;NA;4.06211;12.19927;56.18978;81.94764;104.77424;103.11335;71.36844;NA;NA;NA;NA;NA;NA;NA;148;NA;NA;NA;NA;NA;NA;16.9535;18.0949;15.7944;14.2908;3.7798;1.0558;-6.5379;113.9222;165.3791;110.9779;224.4523;143.1628;130.0221;94.3775;0;0;0;0.3271;33.6538;68.6843;69.4896;981.475464;1542.418701;2032.044678;2460.768799;2582.31543;2667.112549;2681.762207;92.80936;54.55239;96.25312;77.63647;4.65536;NA;NA;142;NA;NA;NA;NA;NA;NA
"2001";-10.7732;-10.9703;-6.7576;1.6991;11.2671;16.1572;15.6719;18.2964;12.9547;6.8672;1.6755;-3.1479;76.463;99.7313;158.3925;33.7569;96.1659;116.7857;136.4475;137.3295;55.8199;114.4867;120.5756;90.202;73.2074;90.612;127.3051;10.4839;4.2048;0.6793;0;0;0;19.1561;44.994;63.6727;0;0;0;76.979019;426.259094;910.975708;1396.803833;1963.992676;2352.633057;2569.189697;2652.348877;2689.133545;NA;NA;NA;NA;30.21883;52.72529;56.17969;137.74431;90.53609;70.09955;12.4509;NA;NA;NA;NA;NA;NA;169;NA;NA;NA;NA;NA;NA;13.4515;15.3721;15.5962;10.9537;5.5586;-0.8956;-11.4393;115.8465;115.4565;114.6213;113.9089;78.1948;117.6382;156.0799;0.5568;0;0;2.0112;22.9522;54.9899;135.2499;814.509827;1291.043823;1774.526489;2103.138672;2283.449707;2327.401611;2330.487793;56.18978;81.94764;104.77424;103.11335;71.36844;NA;NA;148;NA;NA;NA;NA;NA;NA
"2002";-6.3186;-7.5102;-4.8144;2.907;7.4553;13.8602;17.3292;17.6288;14.3859;3.5188;-2.3299;-7.3033;112.2627;78.5755;115.6389;138.3753;157.8625;158.8198;114.5;48.3441;160.091;111.9541;121.2181;96.3346;93.6729;59.0064;86.3373;40.319;29.406;0;0;0;0;32.3878;83.1152;71.0914;1.279729;10.490104;27.922729;148.289352;379.403687;795.21051;1332.415283;1878.907471;2310.485596;2441.376709;2483.696045;2485.651611;NA;NA;NA;7.65165;18.72838;17.50942;76.56094;146.18333;164.05339;50.42867;NA;NA;NA;NA;NA;NA;NA;149;NA;NA;NA;NA;NA;NA;16.1572;15.6719;18.2964;12.9547;6.8672;1.6755;-3.1479;116.7857;136.4475;137.3295;55.8199;114.4867;120.5756;90.202;0.6793;0;0;0;19.1561;44.994;63.6727;910.975708;1396.803833;1963.992676;2352.633057;2569.189697;2652.348877;2689.133545;52.72529;56.17969;137.74431;90.53609;70.09955;12.4509;NA;169;NA;NA;NA;NA;NA;NA
