"T1";"T2";"T3";"T4";"T5";"T6";"T7";"T8";"T9";"T10";"T11";"T12";"P1";"P2";"P3";"P4";"P5";"P6";"P7";"P8";"P9";"P10";"P11";"P12";"S1";"S2";"S3";"S4";"S5";"S6";"S7";"S8";"S9";"S10";"S11";"S12";"DD1";"DD2";"DD3";"DD4";"DD5";"DD6";"DD7";"DD8";"DD9";"DD10";"DD11";"DD12";"DC1";"DC2";"DC3";"DC4";"DC5";"DC6";"DC7";"DC8";"DC9";"DC10";"DC11";"DC12";"GSL1";"GSL2";"GSL3";"GSL4";"GSL5";"GSL6";"GSL7";"GSL8";"GSL9";"GSL10";"GSL11";"GSL12";"P-6";"P-7";"P-8";"P-9";"P-10";"P-11";"P-12";"T-6";"T-7";"T-8";"T-9";"T-10";"T-11";"T-12";"S-6";"S-7";"S-8";"S-9";"S-10";"S-11";"S-12";"DD-6";"DD-7";"DD-8";"DD-9";"DD-10";"DD-11";"DD-12";"DC-6";"DC-7";"DC-8";"DC-9";"DC-10";"DC-11";"DC-12";"GSL-6";"GSL-7";"GSL-8";"GSL-9";"GSL-10";"GSL-11";"GSL-12"
"2002";-12.2585;-12.434;-9.7649;1.2125;8.0406;14.903;18.5104;17.4846;14.3165;2.3352;-5.6974;-9.3382;45.2813;93.8204;83.3695;47.5123;39.0194;102.3318;84.2666;43.2189;79.2553;83.4349;84.1998;55.5049;39.9635;84.0226;74.4133;16.8021;2.0094;0;0;0;0.4021;18.8498;56.0107;37.6468;0;0;4.830013;96.936378;346.195099;793.285828;1367.106934;1909.130005;2338.626465;2436.400146;2444.157227;2446.030518;NA;NA;NA;19.63826;79.30139;132.74315;208.38974;269.28091;323.42517;219.81163;NA;NA;NA;NA;NA;NA;NA;137;NA;NA;NA;NA;NA;NA;16.8543;17.2315;18.4763;12.2843;5.4715;0.7177;-5.4978;58.8934;53.9803;81.2025;153.5469;111.4125;71.6214;78.1961;0;0;0;4.3357;17.341;30.1363;49.2776;996.913147;1531.089478;2103.854248;2472.383057;2644.477295;2719.124268;2735.387939;140.32352;248.84785;331.77747;251.15939;64.54687;14.5202;NA;165;NA;NA;NA;NA;NA;NA
"2003";-17.695;-17.702;-8.1008;-1.9027;10.7524;15.6263;16.9876;17.5639;13.374;4.3966;-1.152;-8.9713;37.7814;48.7359;36.8585;43.7692;56.4465;87.4355;103.6907;117.082;101.81;91.9193;68.4479;67.4114;36.3018;45.7418;23.6625;14.7118;0.6964;0;0;0;2.2551;20.8814;27.0242;59.3242;0;0;22.523315;81.68187;415.004761;883.793335;1410.4104;1954.890137;2356.108643;2493.110107;2525.90918;2527.960693;NA;NA;NA;12.78667;54.93715;116.94353;156.87976;207.57114;192.91501;118.96156;NA;NA;NA;NA;NA;NA;NA;150;NA;NA;NA;NA;NA;NA;14.903;18.5104;17.4846;14.3165;2.3352;-5.6974;-9.3382;102.3318;84.2666;43.2189;79.2553;83.4349;84.1998;55.5049;0;0;0;0.4021;18.8498;56.0107;37.6468;793.285828;1367.106934;1909.130005;2338.626465;2436.400146;2444.157227;2446.030518;132.74315;208.38974;269.28091;323.42517;219.81163;NA;NA;137;NA;NA;NA;NA;NA;NA
"2004";-21.2631;-10.8505;-5.4197;0.0472;7.9613;13.9914;17.5287;14.7405;13.6683;6.2472;-1.3981;-14.7495;39.0422;41.3621;88.8655;73.5375;69.9895;108.3103;168.0045;97.4336;38.7937;84.1037;67.7311;81.75;37.3792;38.9487;53.4095;19.3001;8.9818;0;0;0;0;2.8782;39.8617;75.3236;0;2.058397;24.322506;81.926338;331.416901;751.160156;1294.548828;1751.504395;2161.553711;2356.172852;2382.101074;2382.101074;NA;NA;NA;5.23023;33.62383;113.68826;49.6154;92.43072;163.83817;168.87347;NA;NA;NA;NA;NA;NA;NA;166;NA;NA;NA;NA;NA;NA;15.6263;16.9876;17.5639;13.374;4.3966;-1.152;-8.9713;87.4355;103.6907;117.082;101.81;91.9193;68.4479;67.4114;0;0;0;2.2551;20.8814;27.0242;59.3242;883.793335;1410.4104;1954.890137;2356.108643;2493.110107;2525.90918;2527.960693;116.94353;156.87976;207.57114;192.91501;118.96156;NA;NA;150;NA;NA;NA;NA;NA;NA
"2005";-18.1504;-10.7663;-8.0043;4.0608;10.3819;18.7544;19.2698;17.8893;13.8382;6.9831;-2.6501;-11.1964;55.4084;31.5874;26.2082;54.0666;44.9776;77.8264;67.3773;84.6036;104.178;68.5276;120.3906;48.7433;46.4201;27.0928;16.146;10.3795;1.8065;0;0;0;1.1805;2.7315;49.0201;45.7741;0;4.867519;26.202007;149.153091;470.9935;1033.626709;1630.991943;2185.561279;2600.707031;2817.182861;2851.208008;2851.208008;NA;NA;NA;27.50835;67.03637;168.55872;260.42935;268.32245;277.0885;137.48228;88.08011;NA;NA;NA;NA;NA;NA;146;NA;NA;NA;NA;NA;NA;13.9914;17.5287;14.7405;13.6683;6.2472;-1.3981;-14.7495;108.3103;168.0045;97.4336;38.7937;84.1037;67.7311;81.75;0;0;0;0;2.8782;39.8617;75.3236;751.160156;1294.548828;1751.504395;2161.553711;2356.172852;2382.101074;2382.101074;113.68826;49.6154;92.43072;163.83817;168.87347;NA;NA;166;NA;NA;NA;NA;NA;NA
"2006";-9.8012;-13.8399;-4.2096;4.02;12.5497;16.1758;18.666;15.5294;10.9616;4.314;-0.4732;-5.9458;77.7025;52.0698;57.9603;79.1709;40.6186;48.7313;140.041;66.9834;114.8941;91.3803;57.513;57.5447;66.3514;48.7401;27.7878;19.3935;1.7339;0;0;0;0.9457;19.0743;22.9995;38.5284;0.0192;0.0192;32.56179;170.815338;560.777344;1046.050049;1624.695435;2106.106445;2434.953369;2571.881348;2605.783691;2614.711426;NA;NA;NA;17.63655;102.27687;211.2594;222.02786;215.12167;235.13188;101.8888;NA;NA;NA;NA;NA;NA;NA;170;NA;NA;NA;NA;NA;NA;18.7544;19.2698;17.8893;13.8382;6.9831;-2.6501;-11.1964;77.8264;67.3773;84.6036;104.178;68.5276;120.3906;48.7433;0;0;0;1.1805;2.7315;49.0201;45.7741;1033.626709;1630.991943;2185.561279;2600.707031;2817.182861;2851.208008;2851.208008;168.55872;260.42935;268.32245;277.0885;137.48228;88.08011;NA;146;NA;NA;NA;NA;NA;NA
"2007";-13.0037;-17.341;-7.0003;2.2146;11.3467;16.0554;17.1825;15.9082;12.6623;7.4036;-3.2583;-12.1056;47.7707;31.754;59.7696;80.7182;55.1926;75.2605;57.2594;96.4824;44.0582;71.0301;62.4355;72.6083;35.304;31.6453;34.7172;30.3668;0.9033;0.756;0;0;0.3912;5.775;39.4516;65.1097;6.513669;6.513669;22.394981;139.341492;491.088135;972.750977;1505.409424;1998.563599;2378.432373;2610.157227;2639.084229;2640.10376;NA;NA;NA;17.81425;78.67465;120.25964;253.48421;318.29694;296.09695;321.13657;254.21298;NA;NA;NA;NA;NA;NA;166;NA;NA;NA;NA;NA;NA;16.1758;18.666;15.5294;10.9616;4.314;-0.4732;-5.9458;48.7313;140.041;66.9834;114.8941;91.3803;57.513;57.5447;0;0;0;0.9457;19.0743;22.9995;38.5284;1046.050049;1624.695435;2106.106445;2434.953369;2571.881348;2605.783691;2614.711426;211.2594;222.02786;215.12167;235.13188;101.8888;NA;NA;170;NA;NA;NA;NA;NA;NA
"2008";-11.8295;-14.0642;-10.003;3.8571;8.0145;16.11;17.3581;16.4339;11.3901;4.5723;-1.6126;-13.8676;72.9795;50.9382;48.3382;52.8037;121.9357;79.8777;188.9901;90.696;87.9441;65.9887;68.4974;109.8968;49.5206;44.9589;37.3359;23.498;8.1074;0;0;0;0.7715;8.8461;30.6005;89.4;7.980258;7.980258;8.903334;147.89769;396.347076;879.646118;1417.74707;1927.197021;2268.900879;2418.155518;2480.658691;2481.906494;NA;NA;NA;29.28993;18.27716;90.3259;59.4584;100.71291;86.53793;96.03267;NA;NA;NA;NA;NA;NA;NA;145;NA;NA;NA;NA;NA;NA;16.0554;17.1825;15.9082;12.6623;7.4036;-3.2583;-12.1056;75.2605;57.2594;96.4824;44.0582;71.0301;62.4355;72.6083;0.756;0;0;0.3912;5.775;39.4516;65.1097;972.750977;1505.409424;1998.563599;2378.432373;2610.157227;2639.084229;2640.10376;120.25964;253.48421;318.29694;296.09695;321.13657;254.21298;NA;166;NA;NA;NA;NA;NA;NA
"2009";-19.3344;-12.7363;-6.9591;1.0578;7.5546;15.8438;16.398;15.8613;12.722;3.3583;1.6087;-10.9716;38.4744;68.1178;47.3001;94.8346;89.5894;42.5184;171.5457;108.6339;77.4896;86.4609;73.5188;53.8491;38.4744;61.9039;34.0631;38.6248;6.9793;0.2714;0;0;3.9238;19;21.9079;48.1515;0;3.632316;14.503839;98.656555;332.850311;808.165039;1316.501831;1808.201416;2189.862061;2308.852539;2375.014404;2375.014404;NA;NA;NA;9.00577;25.87172;120.4388;144.07951;90.34333;162.3049;84.91034;NA;NA;NA;NA;NA;NA;NA;142;NA;NA;NA;NA;NA;NA;16.11;17.3581;16.4339;11.3901;4.5723;-1.6126;-13.8676;79.8777;188.9901;90.696;87.9441;65.9887;68.4974;109.8968;0;0;0;0.7715;8.8461;30.6005;89.4;879.646118;1417.74707;1927.197021;2268.900879;2418.155518;2480.658691;2481.906494;90.3259;59.4584;100.71291;86.53793;96.03267;NA;NA;145;NA;NA;NA;NA;NA;NA
"2010";-12.0654;-10.5281;-1.5341;5.3626;12.6749;14.378;19.427;17.9385;11.1877;4.5573;-1.2683;-8.4598;42.7739;43.2503;13.1308;44.0227;38.0124;55.4906;74.3609;102.1714;198.3306;39.0277;68.6447;69.8297;32.8942;39.0931;6.3825;13.7761;1.9789;0;0;0;0.6214;6.9306;39.4847;57.7727;1.311717;1.373128;49.386765;215.460938;610.174927;1041.515015;1643.751221;2199.843506;2535.475098;2680.443115;2712.786865;2718.434814;NA;NA;14.53187;21.56916;93.28574;235.8878;303.40643;296.68521;120.31918;46.88538;NA;NA;NA;NA;NA;NA;NA;152;NA;NA;NA;NA;NA;NA;15.8438;16.398;15.8613;12.722;3.3583;1.6087;-10.9716;42.5184;171.5457;108.6339;77.4896;86.4609;73.5188;53.8491;0.2714;0;0;3.9238;19;21.9079;48.1515;808.165039;1316.501831;1808.201416;2189.862061;2308.852539;2375.014404;2375.014404;120.4388;144.07951;90.34333;162.3049;84.91034;NA;NA;142;NA;NA;NA;NA;NA;NA
"2011";-16.2151;-13.5033;-8.5478;1.0527;10.957;15.5247;19.2618;16.79;13.0751;7.1915;0.5666;-9.2635;36.7081;38.7742;57.1605;105.8402;23.9708;99.3699;87.6207;53.8733;94.3343;117.1351;95.0474;60.8693;32.3713;32.0103;36.8206;33.6009;0;0;0;0;0.4869;8.158;32.8086;44.38;1.633096;2.577891;5.367496;74.18351;413.851257;879.591125;1476.706421;1997.195435;2389.448486;2613.193115;2680.30835;2680.972412;NA;NA;NA;4.34632;73.59598;174.40744;180.95262;255.38734;257.16714;174.27652;NA;NA;NA;NA;NA;NA;NA;150;NA;NA;NA;NA;NA;NA;14.378;19.427;17.9385;11.1877;4.5573;-1.2683;-8.4598;55.4906;74.3609;102.1714;198.3306;39.0277;68.6447;69.8297;0;0;0;0.6214;6.9306;39.4847;57.7727;1041.515015;1643.751221;2199.843506;2535.475098;2680.443115;2712.786865;2718.434814;235.8878;303.40643;296.68521;120.31918;46.88538;NA;NA;152;NA;NA;NA;NA;NA;NA
"2012";-12.95;-9.0542;-0.7932;1.7127;12.3515;17.6073;18.4164;17.0077;11.403;5.6404;-2.4269;-9.179;73.8625;36.3674;75.4737;43.181;54.3524;53.9837;85.463;88.3356;140.3744;143.0139;55.9179;78.1152;66.878;29.013;28.2459;14.9304;0.6808;0;0;0;3.5668;30.8975;27.4355;64.7946;0;0.507911;104.920975;175.169693;558.064941;1086.284668;1657.193115;2184.431152;2526.520752;2703.204346;2739.039551;2743.830322;NA;NA;16.87827;23.49633;84.27657;167.20236;272.9129;230.20338;216.44165;96.79539;NA;NA;NA;NA;NA;NA;NA;162;NA;NA;NA;NA;NA;NA;15.5247;19.2618;16.79;13.0751;7.1915;0.5666;-9.2635;99.3699;87.6207;53.8733;94.3343;117.1351;95.0474;60.8693;0;0;0;0.4869;8.158;32.8086;44.38;879.591125;1476.706421;1997.195435;2389.448486;2613.193115;2680.30835;2680.972412;174.40744;180.95262;255.38734;257.16714;174.27652;NA;NA;150;NA;NA;NA;NA;NA;NA
"2013";-14.7682;-13.4852;-5.0375;-0.1837;10.8589;14.8263;18.2555;16.5853;11.8743;6.142;-4.0234;-16.1983;77.3786;41.2784;68.3594;82.585;69.7638;85.9173;67.0719;147.2775;70.9919;111.747;134.7612;58.8379;64.8089;37.272;47.3921;39.3585;2.1286;0.2642;0;0;0.6172;20.6521;63.0994;53.7295;3.823357;3.823357;13.161118;84.023407;420.650482;865.43811;1431.358032;1945.503662;2301.734131;2500.390869;2532.508545;2532.508545;NA;NA;NA;18.59464;67.79044;72.99348;213.71072;185.4016;142.32382;126.53092;NA;NA;NA;NA;NA;NA;NA;147;NA;NA;NA;NA;NA;NA;17.6073;18.4164;17.0077;11.403;5.6404;-2.4269;-9.179;53.9837;85.463;88.3356;140.3744;143.0139;55.9179;78.1152;0;0;0;3.5668;30.8975;27.4355;64.7946;1086.284668;1657.193115;2184.431152;2526.520752;2703.204346;2739.039551;2743.830322;167.20236;272.9129;230.20338;216.44165;96.79539;NA;NA;162;NA;NA;NA;NA;NA;NA
