plot_id,stem_id,short_id,long_id,species_id,x,y,year,dbh
H1823,2263,NA,NA,PTR,6,96,1994,460
H1823,2263,NA,NA,PTR,6,96,2004,474
H1823,2263,NA,NA,PTR,6,96,2011,498
H1823,2263,NA,NA,PTR,6,96,2019,520
H1823,2291,NA,NA,PTR,39.75,93,1994,151
H1823,2291,NA,NA,PTR,39.75,93,2004,187
H1823,2291,NA,NA,PTR,39.75,93,2011,219
H1823,2291,NA,NA,PTR,39.75,93,2019,267
H1823,2298,NA,NA,PTR,38.25,91,1994,97
H1823,2298,NA,NA,PTR,38.25,91,2004,101
H1823,2298,NA,NA,PTR,38.25,91,2011,101
H1823,2298,NA,NA,PTR,38.25,91,2019,100
H1823,2299,NA,NA,PTR,39.5,90.75,1994,66
H1823,2299,NA,NA,PTR,39.5,90.75,2004,73
H1823,2299,NA,NA,PTR,39.5,90.75,2011,80
H1823,2299,NA,NA,PTR,39.5,90.75,2019,78
H1823,2303,NA,NA,PTR,46.75,91,1994,126
H1823,2303,NA,NA,PTR,46.75,91,2004,148
H1823,2303,NA,NA,PTR,46.75,91,2011,181
H1823,2303,NA,NA,PTR,46.75,91,2019,219
H1823,2306,NA,NA,PTR,49.75,95,1994,51
H1823,2306,NA,NA,PTR,49.75,95,2004,56
H1823,2306,NA,NA,PTR,49.75,95,2011,65
H1823,2306,NA,NA,PTR,49.75,95,2019,63
H1823,2316,NA,NA,PTR,47.5,93.5,2004,55
H1823,2316,NA,NA,PTR,47.5,93.5,2011,59
H1823,2316,NA,NA,PTR,47.5,93.5,2019,57
H1823,2322,NA,NA,PTR,56.75,90,2011,184
H1823,2322,NA,NA,PTR,56.75,90,2019,223
H1823,2323,NA,NA,PTR,58,92.25,1994,151
H1823,2323,NA,NA,PTR,58,92.25,2004,185
H1823,2323,NA,NA,PTR,58,92.25,2011,222
H1823,2323,NA,NA,PTR,58,92.25,2019,258
H1823,2342,NA,NA,PTR,57,99.25,1994,188
H1823,2342,NA,NA,PTR,57,99.25,2004,222
H1823,2342,NA,NA,PTR,57,99.25,2011,263
H1823,2342,NA,NA,PTR,57,99.25,2019,301
H1823,2343,NA,NA,PTR,56.75,91.75,1994,188
H1823,2343,NA,NA,PTR,56.75,91.75,2004,215
H1823,2343,NA,NA,PTR,56.75,91.75,2011,250
H1823,2343,NA,NA,PTR,56.75,91.75,2019,301
H1823,2344,NA,PtI106,PTR,51,94,1994,220
H1823,2344,NA,PtI106,PTR,51,94,2004,237
H1823,2344,NA,PtI106,PTR,51,94,2011,259
H1823,2344,NA,PtI106,PTR,51,94,2019,281
H1823,2358,NA,NA,PTR,67.5,93.5,1994,113
H1823,2358,NA,NA,PTR,67.5,93.5,2004,132
H1823,2358,NA,NA,PTR,67.5,93.5,2011,161
H1823,2358,NA,NA,PTR,67.5,93.5,2019,197
H1823,2359,NA,NA,PTR,60.5,92.75,1994,342
H1823,2359,NA,NA,PTR,60.5,92.75,2004,348
H1823,2359,NA,NA,PTR,60.5,92.75,2011,352
H1823,2359,NA,NA,PTR,60.5,92.75,2019,348
H1823,2360,NA,PtI109,PTR,63,96.5,1994,106
H1823,2360,NA,PtI109,PTR,63,96.5,2004,127
H1823,2360,NA,PtI109,PTR,63,96.5,2011,153
H1823,2360,NA,PtI109,PTR,63,96.5,2019,192
H1823,2361,NA,NA,PTR,66.5,95,1994,167
H1823,2361,NA,NA,PTR,66.5,95,2004,197
H1823,2361,NA,NA,PTR,66.5,95,2011,226
H1823,2361,NA,NA,PTR,66.5,95,2019,265
H1823,2362,NA,NA,PTR,65.75,93,1994,81
H1823,2362,NA,NA,PTR,65.75,93,2004,100
H1823,2362,NA,NA,PTR,65.75,93,2011,115
H1823,2362,NA,NA,PTR,65.75,93,2019,133
H1823,2371,NA,NA,PTR,71.25,96.25,1994,311
H1823,2371,NA,NA,PTR,71.25,96.25,2004,307
H1823,2371,NA,NA,PTR,71.25,96.25,2011,309
H1823,2371,NA,NA,PTR,71.25,96.25,2019,306
H1823,2443,NA,NA,PTR,92.75,99,1994,150
H1823,2443,NA,NA,PTR,92.75,99,2004,177
H1823,2443,NA,NA,PTR,92.75,99,2011,217
H1823,2443,NA,NA,PTR,92.75,99,2019,263
H1823,2444,NA,NA,PTR,95.5,98,1994,217
H1823,2444,NA,NA,PTR,95.5,98,2004,250
H1823,2444,NA,NA,PTR,95.5,98,2011,291
H1823,2444,NA,NA,PTR,95.5,98,2019,330
H1823,248,NA,NA,PTR,98.75,0.25,1994,190
H1823,248,NA,NA,PTR,98.75,0.25,2004,222
H1823,248,NA,NA,PTR,98.75,0.25,2011,251
H1823,248,NA,NA,PTR,98.75,0.25,2019,285
H1823,249,NA,NA,PTR,93.25,8.5,1994,280
H1823,249,NA,NA,PTR,93.25,8.5,2004,288
H1823,249,NA,NA,PTR,93.25,8.5,2011,320
H1823,249,NA,NA,PTR,93.25,8.5,2019,372
H1823,250,NA,NA,PTR,94,0.25,1994,150
H1823,250,NA,NA,PTR,94,0.25,2004,170
H1823,250,NA,NA,PTR,94,0.25,2011,188
H1823,250,NA,NA,PTR,94,0.25,2019,209
H1823,251,NA,PtI250,PTR,98.5,2.5,1994,112
H1823,251,NA,PtI250,PTR,98.5,2.5,2004,124
H1823,251,NA,PtI250,PTR,98.5,2.5,2011,137
H1823,251,NA,PtI250,PTR,98.5,2.5,2019,146
H1823,29,NA,NA,PTR,13.5,5.75,1994,80
H1823,29,NA,NA,PTR,13.5,5.75,2004,95
H1823,29,NA,NA,PTR,13.5,5.75,2011,113
H1823,29,NA,NA,PTR,13.5,5.75,2019,135
H1823,30,NA,NA,PTR,13.25,6,1994,128
H1823,30,NA,NA,PTR,13.25,6,2004,175
H1823,30,NA,NA,PTR,13.25,6,2011,225
H1823,30,NA,NA,PTR,13.25,6,2019,284
H1823,317,NA,NA,PTR,11,19,2004,436
H1823,317,NA,NA,PTR,11,19,2011,462
H1823,317,NA,NA,PTR,11,19,2019,492
H1823,318,NA,NA,PTR,19,18,1994,403
H1823,318,NA,NA,PTR,19,18,2004,423
H1823,318,NA,NA,PTR,19,18,2011,444
H1823,318,NA,NA,PTR,19,18,2019,476
H1823,351,NA,NA,PTR,28.25,10.25,2004,72
H1823,351,NA,NA,PTR,28.25,10.25,2011,91
H1823,351,NA,NA,PTR,28.25,10.25,2019,128
H1823,352,NA,NA,PTR,30,12,1994,142
H1823,352,NA,NA,PTR,30,12,2004,148
H1823,352,NA,NA,PTR,30,12,2011,146
H1823,352,NA,NA,PTR,30,12,2019,146
H1823,360,NA,NA,PTR,37,14.5,1994,214
H1823,360,NA,NA,PTR,37,14.5,2004,258
H1823,360,NA,NA,PTR,37,14.5,2011,319
H1823,360,NA,NA,PTR,37,14.5,2019,362
H1823,371,NA,NA,PTR,30.5,10.5,1994,106
H1823,371,NA,NA,PTR,30.5,10.5,2004,104
H1823,371,NA,NA,PTR,30.5,10.5,2011,NA
H1823,380,NA,NA,PTR,31.25,10.25,1994,72
H1823,380,NA,NA,PTR,31.25,10.25,2004,76
H1823,380,NA,NA,PTR,31.25,10.25,2011,NA
H1823,449,NA,PtI141,PTR,67,14,1994,340
H1823,449,NA,PtI141,PTR,67,14,2004,374
H1823,449,NA,PtI141,PTR,67,14,2011,417
H1823,449,NA,PtI141,PTR,67,14,2019,462
H1823,450,NA,NA,PTR,80,14.25,1994,65
H1823,450,NA,NA,PTR,80,14.25,2004,70
H1823,450,NA,NA,PTR,80,14.25,2011,NA
H1823,469,NA,NA,PTR,77.75,19,1994,202
H1823,469,NA,NA,PTR,77.75,19,2004,226
H1823,469,NA,NA,PTR,77.75,19,2011,253
H1823,469,NA,NA,PTR,77.75,19,2019,280
H1823,470,NA,PtI188,PTR,77.5,13,1994,300
H1823,470,NA,PtI188,PTR,77.5,13,2004,316
H1823,470,NA,PtI188,PTR,77.5,13,2011,331
H1823,470,NA,PtI188,PTR,77.5,13,2019,342
H1823,471,NA,NA,PTR,76.5,10.5,1994,350
H1823,471,NA,NA,PTR,76.5,10.5,2004,359
H1823,489,NA,NA,PTR,87.5,18.5,1994,275
H1823,489,NA,NA,PTR,87.5,18.5,2004,316
H1823,489,NA,NA,PTR,87.5,18.5,2011,362
H1823,489,NA,NA,PTR,87.5,18.5,2019,399
H1823,504,NA,Pt0547,PTR,94,17,1994,135
H1823,504,NA,Pt0547,PTR,94,17,2004,144
H1823,504,NA,Pt0547,PTR,94,17,2011,154
H1823,504,NA,Pt0547,PTR,94,17,2019,178
H1823,517,NA,NA,PTR,98,12,1994,75
H1823,517,NA,NA,PTR,98,12,2004,81
H1823,517,NA,NA,PTR,98,12,2011,NA
H1823,518,NA,NA,PTR,96.5,18,1994,95
H1823,518,NA,NA,PTR,96.5,18,2004,96
H1823,518,NA,NA,PTR,96.5,18,2011,NA
H1823,519,NA,NA,PTR,99,18,1994,220
H1823,519,NA,NA,PTR,99,18,2004,235
H1823,519,NA,NA,PTR,99,18,2011,256
H1823,519,NA,NA,PTR,99,18,2019,280
H1823,520,NA,NA,PTR,97,16,1994,180
H1823,520,NA,NA,PTR,97,16,2004,195
H1823,520,NA,NA,PTR,97,16,2011,213
H1823,520,NA,NA,PTR,97,16,2019,227
H1823,521,NA,NA,PTR,99.75,13.25,1994,168
H1823,521,NA,NA,PTR,99.75,13.25,2004,175
H1823,521,NA,NA,PTR,99.75,13.25,2011,195
H1823,521,NA,NA,PTR,99.75,13.25,2019,209
H1823,522,NA,NA,PTR,95,14.5,1994,217
H1823,522,NA,NA,PTR,95,14.5,2004,246
H1823,522,NA,NA,PTR,95,14.5,2011,280
H1823,522,NA,NA,PTR,95,14.5,2019,326
H1823,523,NA,NA,PTR,99,10,1994,430
H1823,523,NA,NA,PTR,99,10,2004,467
H1823,523,NA,NA,PTR,99,10,2011,482
H1823,523,NA,NA,PTR,99,10,2019,461
H1823,535,NA,NA,PTR,8.75,21.25,2011,73
H1823,535,NA,NA,PTR,8.75,21.25,2019,92
H1823,550,NA,NA,PTR,1,20.5,1994,353
H1823,550,NA,NA,PTR,1,20.5,2004,397
H1823,550,NA,NA,PTR,1,20.5,2011,434
H1823,550,NA,NA,PTR,1,20.5,2019,457
H1823,551,NA,NA,PTR,7.25,21.25,2004,85
H1823,551,NA,NA,PTR,7.25,21.25,2011,118
H1823,551,NA,NA,PTR,7.25,21.25,2019,167
H1823,552,NA,NA,PTR,8.75,28,1994,374
H1823,552,NA,NA,PTR,8.75,28,2004,394
H1823,552,NA,NA,PTR,8.75,28,2011,420
H1823,552,NA,NA,PTR,8.75,28,2019,460
H1823,567,NA,NA,PTR,17.75,20.75,1994,350
H1823,567,NA,NA,PTR,17.75,20.75,2004,370
H1823,567,NA,NA,PTR,17.75,20.75,2011,397
H1823,567,NA,NA,PTR,17.75,20.75,2019,434
H1823,671,NA,NA,PTR,50.5,27,1994,161
H1823,671,NA,NA,PTR,50.5,27,2004,206
H1823,671,NA,NA,PTR,50.5,27,2011,260
H1823,671,NA,NA,PTR,50.5,27,2019,319
H1823,705,1841,PtI142,PTR,64,20.75,1994,397
H1823,705,1841,PtI142,PTR,64,20.75,2004,417
H1823,705,1841,PtI142,PTR,64,20.75,2011,436
H1823,705,1841,PtI142,PTR,64,20.75,2019,466
H1823,706,1842,PtI143,PTR,62,26,1994,110
H1823,706,1842,PtI143,PTR,62,26,2004,123
H1823,706,1842,PtI143,PTR,62,26,2011,144
H1823,706,1842,PtI143,PTR,62,26,2019,163
H1823,707,NA,NA,PTR,66.75,28,1994,433
H1823,707,NA,NA,PTR,66.75,28,2004,464
H1823,707,NA,NA,PTR,66.75,28,2011,496
H1823,707,NA,NA,PTR,66.75,28,2019,511
H1823,728,NA,NA,PTR,70.25,25,1994,348
H1823,728,NA,NA,PTR,70.25,25,2004,371
H1823,728,NA,NA,PTR,70.25,25,2011,391
H1823,728,NA,NA,PTR,70.25,25,2019,419
H1823,729,NA,NA,PTR,76.75,27.25,1994,197
H1823,729,NA,NA,PTR,76.75,27.25,2004,207
H1823,729,NA,NA,PTR,76.75,27.25,2011,222
H1823,729,NA,NA,PTR,76.75,27.25,2019,208
H1823,730,NA,NA,PTR,79.25,22,1994,189
H1823,730,NA,NA,PTR,79.25,22,2004,209
H1823,730,NA,NA,PTR,79.25,22,2011,229
H1823,730,NA,NA,PTR,79.25,22,2019,245
H1823,731,1876,PtI186,PTR,76,21.5,1994,255
H1823,731,1876,PtI186,PTR,76,21.5,2004,290
H1823,731,1876,PtI186,PTR,76,21.5,2011,336
H1823,731,1876,PtI186,PTR,76,21.5,2019,379
H1823,733,NA,NA,PTR,90,28.75,1994,221
H1823,733,NA,NA,PTR,90,28.75,2004,246
H1823,733,NA,NA,PTR,90,28.75,2011,278
H1823,733,NA,NA,PTR,90,28.75,2019,299
H1823,752,NA,NA,PTR,80.5,28,1994,153
H1823,752,NA,NA,PTR,80.5,28,2004,161
H1823,752,NA,NA,PTR,80.5,28,2011,165
H1823,752,NA,NA,PTR,80.5,28,2019,167
H1823,753,NA,NA,PTR,81,27,1994,172
H1823,753,NA,NA,PTR,81,27,2004,192
H1823,753,NA,NA,PTR,81,27,2011,217
H1823,753,NA,NA,PTR,81,27,2019,239
H1823,754,NA,NA,PTR,83,21,1994,140
H1823,754,NA,NA,PTR,83,21,2004,153
H1823,754,NA,NA,PTR,83,21,2011,165
H1823,754,NA,NA,PTR,83,21,2019,173
H1823,755,NA,NA,PTR,88,26.25,1994,250
H1823,755,NA,NA,PTR,88,26.25,2004,287
H1823,755,NA,NA,PTR,88,26.25,2011,316
H1823,755,NA,NA,PTR,88,26.25,2019,311
H1823,756,NA,NA,PTR,85.25,29.75,1994,112
H1823,756,NA,NA,PTR,85.25,29.75,2004,117
H1823,756,NA,NA,PTR,85.25,29.75,2011,121
H1823,756,NA,NA,PTR,85.25,29.75,2019,116
H1823,771,NA,NA,PTR,94.5,27,1994,270
H1823,771,NA,NA,PTR,94.5,27,2004,292
H1823,771,NA,NA,PTR,94.5,27,2011,319
H1823,771,NA,NA,PTR,94.5,27,2019,324
H1823,772,NA,NA,PTR,93,24,1994,224
H1823,772,NA,NA,PTR,93,24,2004,251
H1823,772,NA,NA,PTR,93,24,2011,281
H1823,772,NA,NA,PTR,93,24,2019,310
H1823,773,NA,NA,PTR,93.5,21,1994,352
H1823,773,NA,NA,PTR,93.5,21,2004,360
H1823,773,NA,NA,PTR,93.5,21,2011,357
H1823,773,NA,NA,PTR,93.5,21,2019,367
H1823,774,NA,NA,PTR,94.5,22,1994,55
H1823,774,NA,NA,PTR,94.5,22,2004,54
H1823,774,NA,NA,PTR,94.5,22,2011,60
H1823,774,NA,NA,PTR,94.5,22,2019,53
H1823,775,NA,NA,PTR,99,20.25,1994,131
H1823,775,NA,NA,PTR,99,20.25,2004,130
H1823,775,NA,NA,PTR,99,20.25,2011,131
H1823,775,NA,NA,PTR,99,20.25,2019,120
H1823,776,NA,NA,PTR,99.25,20.5,1994,252
H1823,776,NA,NA,PTR,99.25,20.5,2004,277
H1823,776,NA,NA,PTR,99.25,20.5,2011,308
H1823,776,NA,NA,PTR,99.25,20.5,2019,318
H1823,800,NA,NA,PTR,2,32,1994,186
H1823,800,NA,NA,PTR,2,32,2004,217
H1823,800,NA,NA,PTR,2,32,2011,255
H1823,800,NA,NA,PTR,2,32,2019,307
H1823,801,NA,NA,PTR,5,35.5,1994,233
H1823,801,NA,NA,PTR,5,35.5,2004,252
H1823,801,NA,NA,PTR,5,35.5,2011,284
H1823,801,NA,NA,PTR,5,35.5,2019,320
H1823,802,NA,NA,PTR,3.5,36,1994,139
H1823,802,NA,NA,PTR,3.5,36,2004,142
H1823,802,NA,NA,PTR,3.5,36,2011,146
H1823,802,NA,NA,PTR,3.5,36,2019,151
H1823,803,NA,NA,PTR,2.5,36.75,1994,283
H1823,803,NA,NA,PTR,2.5,36.75,2004,307
H1823,803,NA,NA,PTR,2.5,36.75,2011,341
H1823,803,NA,NA,PTR,2.5,36.75,2019,378
H1823,804,NA,NA,PTR,1.75,38,1994,256
H1823,804,NA,NA,PTR,1.75,38,2004,275
H1823,804,NA,NA,PTR,1.75,38,2011,277
H1823,804,NA,NA,PTR,1.75,38,2019,291
H1823,817,NA,NA,PTR,13,38,1994,163
H1823,817,NA,NA,PTR,13,38,2004,189
H1823,817,NA,NA,PTR,13,38,2011,227
H1823,817,NA,NA,PTR,13,38,2019,269
H1823,82,NA,NA,PTR,24.5,4,1994,194
H1823,82,NA,NA,PTR,24.5,4,2004,233
H1823,82,NA,NA,PTR,24.5,4,2011,283
H1823,82,NA,NA,PTR,24.5,4,2019,327
H1823,820,NA,NA,PTR,12,36.75,2004,47
H1823,820,NA,NA,PTR,12,36.75,2011,54
H1823,820,NA,NA,PTR,12,36.75,2019,55
H1823,83,NA,NA,PTR,23,7,1994,182
H1823,83,NA,NA,PTR,23,7,2004,220
H1823,83,NA,NA,PTR,23,7,2011,253
H1823,83,NA,NA,PTR,23,7,2019,324
H1823,837,NA,NA,PTR,19.75,39,1994,460
H1823,837,NA,NA,PTR,19.75,39,2004,475
H1823,837,NA,NA,PTR,19.75,39,2011,501
H1823,837,NA,NA,PTR,19.75,39,2019,535
H1823,838,NA,NA,PTR,13,36,1994,85
H1823,838,NA,NA,PTR,13,36,2004,95
H1823,838,NA,NA,PTR,13,36,2011,101
H1823,838,NA,NA,PTR,13,36,2019,115
H1823,839,NA,NA,PTR,14,36,1994,87
H1823,839,NA,NA,PTR,14,36,2004,96
H1823,839,NA,NA,PTR,14,36,2011,100
H1823,839,NA,NA,PTR,14,36,2019,98
H1823,84,NA,NA,PTR,23.75,1,1994,70
H1823,84,NA,NA,PTR,23.75,1,2004,82
H1823,84,NA,NA,PTR,23.75,1,2011,108
H1823,84,NA,NA,PTR,23.75,1,2019,122
H1823,840,NA,NA,PTR,18,32.5,1994,343
H1823,840,NA,NA,PTR,18,32.5,2004,348
H1823,840,NA,NA,PTR,18,32.5,2011,365
H1823,840,NA,NA,PTR,18,32.5,2019,374
H1823,841,NA,NA,PTR,12.5,34,1994,71
H1823,841,NA,NA,PTR,12.5,34,2004,79
H1823,841,NA,NA,PTR,12.5,34,2011,79
H1823,841,NA,NA,PTR,12.5,34,2019,76
H1823,85,NA,NA,PTR,23.5,3.25,1994,55
H1823,85,NA,NA,PTR,23.5,3.25,2004,63
H1823,85,NA,NA,PTR,23.5,3.25,2011,64
H1823,85,NA,NA,PTR,23.5,3.25,2019,70
H1823,859,NA,NA,PTR,28,38.25,1994,367
H1823,859,NA,NA,PTR,28,38.25,2004,392
H1823,859,NA,NA,PTR,28,38.25,2011,398
H1823,859,NA,NA,PTR,28,38.25,2019,396
H1823,900,NA,NA,PTR,48.75,39.75,2004,480
H1823,900,NA,NA,PTR,48.75,39.75,2011,525
H1823,900,NA,NA,PTR,48.75,39.75,2019,553
H1823,931,1836,PtI138,PTR,52.5,31,1994,210
H1823,931,1836,PtI138,PTR,52.5,31,2004,265
H1823,931,1836,PtI138,PTR,52.5,31,2011,324
H1823,931,1836,PtI138,PTR,52.5,31,2019,385
H1823,960,NA,NA,PTR,68.75,31,1994,412
H1823,960,NA,NA,PTR,68.75,31,2004,429
H1823,960,NA,NA,PTR,68.75,31,2011,451
H1823,960,NA,NA,PTR,68.75,31,2019,466
H1823,961,NA,NA,PTR,66.25,31,1994,347
H1823,961,NA,NA,PTR,66.25,31,2004,368
H1823,961,NA,NA,PTR,66.25,31,2011,395
H1823,961,NA,NA,PTR,66.25,31,2019,418
H1823,962,1846,PtI147,PTR,65,34.5,1994,292
H1823,962,1846,PtI147,PTR,65,34.5,2004,305
H1823,962,1846,PtI147,PTR,65,34.5,2011,327
H1823,962,1846,PtI147,PTR,65,34.5,2019,344
H1823,963,1847,PtI148,PTR,67,36.25,1994,285
H1823,963,1847,PtI148,PTR,67,36.25,2004,300
H1823,963,1847,PtI148,PTR,67,36.25,2011,312
H1823,963,1847,PtI148,PTR,67,36.25,2019,323
H1823,964,NA,NA,PTR,66,39.75,1994,320
H1823,964,NA,NA,PTR,66,39.75,2004,337
H1823,964,NA,NA,PTR,66,39.75,2011,360
H1823,964,NA,NA,PTR,66,39.75,2019,383
H1823,981,NA,NA,PTR,74.5,37.5,1994,264
H1823,981,NA,NA,PTR,74.5,37.5,2004,280
H1823,981,NA,NA,PTR,74.5,37.5,2011,NA
H1823,989,NA,NA,PTR,72.75,39.75,1994,325
H1823,989,NA,NA,PTR,72.75,39.75,2004,330
H1823,989,NA,NA,PTR,72.75,39.75,2011,345
H1823,989,NA,NA,PTR,72.75,39.75,2019,352
H1823,990,NA,NA,PTR,79,31.5,1994,482
H1823,990,NA,NA,PTR,79,31.5,2004,497
H1823,990,NA,NA,PTR,79,31.5,2011,521
H1823,990,NA,NA,PTR,79,31.5,2019,533
H1823,991,NA,NA,PTR,77,33.75,1994,423
H1823,991,NA,NA,PTR,77,33.75,2004,442
H1823,991,NA,NA,PTR,77,33.75,2011,489
H1823,991,NA,NA,PTR,77,33.75,2019,494
H1823,992,NA,NA,PTR,75,32.5,1994,345
H1823,992,NA,NA,PTR,75,32.5,2004,357
H1823,992,NA,NA,PTR,75,32.5,2011,372
H1823,992,NA,NA,PTR,75,32.5,2019,378
H1823,2005,NA,NA,SALIX,2,83,1994,54
H1823,2005,NA,NA,SALIX,2,83,2004,69
H1823,1000,NA,NA,TOC,86.75,30.75,1994,62
H1823,1000,NA,NA,TOC,86.75,30.75,2004,75
H1823,1000,NA,NA,TOC,86.75,30.75,2011,76
H1823,1000,NA,NA,TOC,86.75,30.75,2019,79
H1823,1001,NA,NA,TOC,88,30.5,1994,58
H1823,1001,NA,NA,TOC,88,30.5,2004,72
H1823,1001,NA,NA,TOC,88,30.5,2011,80
H1823,1001,NA,NA,TOC,88,30.5,2019,92
H1823,1002,NA,NA,TOC,89.75,30,1994,51
H1823,1002,NA,NA,TOC,89.75,30,2004,58
H1823,1002,NA,NA,TOC,89.75,30,2011,63
H1823,1002,NA,NA,TOC,89.75,30,2019,65
H1823,1003,NA,NA,TOC,86.75,33,1994,55
H1823,1003,NA,NA,TOC,86.75,33,2004,54
H1823,1003,NA,NA,TOC,86.75,33,2011,NA
H1823,1004,NA,NA,TOC,88.25,33.75,1994,162
H1823,1004,NA,NA,TOC,88.25,33.75,2004,177
H1823,1004,NA,NA,TOC,88.25,33.75,2011,185
H1823,1004,NA,NA,TOC,88.25,33.75,2019,196
H1823,1007,NA,NA,TOC,88.5,38.75,1994,52
H1823,1007,NA,NA,TOC,88.5,38.75,2004,62
H1823,1007,NA,NA,TOC,88.5,38.75,2011,64
H1823,1007,NA,NA,TOC,88.5,38.75,2019,62
H1823,1008,NA,NA,TOC,85,33.25,2011,59
H1823,1008,NA,NA,TOC,85,33.25,2019,65
H1823,1009,NA,NA,TOC,87,37.75,2011,56
H1823,1009,NA,NA,TOC,87,37.75,2019,63
H1823,101,NA,NA,TOC,34.5,5.25,1994,105
H1823,101,NA,NA,TOC,34.5,5.25,2004,118
H1823,101,NA,NA,TOC,34.5,5.25,2011,128
H1823,101,NA,NA,TOC,34.5,5.25,2019,143
H1823,1017,NA,NA,TOC,97,31,1994,90
H1823,1017,NA,NA,TOC,97,31,2004,105
H1823,1017,NA,NA,TOC,97,31,2011,116
H1823,1017,NA,NA,TOC,97,31,2019,129
H1823,1018,NA,NA,TOC,95.25,31,1994,87
H1823,1018,NA,NA,TOC,95.25,31,2004,106
H1823,1018,NA,NA,TOC,95.25,31,2011,120
H1823,1018,NA,NA,TOC,95.25,31,2019,135
H1823,1019,NA,NA,TOC,91,30.75,1994,71
H1823,1019,NA,NA,TOC,91,30.75,2004,81
H1823,1019,NA,NA,TOC,91,30.75,2011,94
H1823,1019,NA,NA,TOC,91,30.75,2019,99
H1823,102,NA,NA,TOC,39,5.5,1994,51
H1823,102,NA,NA,TOC,39,5.5,2004,62
H1823,102,NA,NA,TOC,39,5.5,2011,77
H1823,102,NA,NA,TOC,39,5.5,2019,93
H1823,1020,NA,NA,TOC,92.5,34,1994,102
H1823,1020,NA,NA,TOC,92.5,34,2004,112
H1823,1020,NA,NA,TOC,92.5,34,2011,127
H1823,1020,NA,NA,TOC,92.5,34,2019,133
H1823,1021,NA,NA,TOC,91,38,1994,56
H1823,1021,NA,NA,TOC,91,38,2004,70
H1823,1021,NA,NA,TOC,91,38,2011,82
H1823,1021,NA,NA,TOC,91,38,2019,93
H1823,1022,NA,NA,TOC,90.5,38.25,1994,65
H1823,1022,NA,NA,TOC,90.5,38.25,2004,83
H1823,1022,NA,NA,TOC,90.5,38.25,2011,101
H1823,1022,NA,NA,TOC,90.5,38.25,2019,119
H1823,1023,NA,NA,TOC,94.75,39,1994,189
H1823,1023,NA,NA,TOC,94.75,39,2004,205
H1823,1023,NA,NA,TOC,94.75,39,2011,220
H1823,1023,NA,NA,TOC,94.75,39,2019,233
H1823,1024,NA,NA,TOC,96,36.25,1994,67
H1823,1024,NA,NA,TOC,96,36.25,2004,73
H1823,1024,NA,NA,TOC,96,36.25,2011,72
H1823,1024,NA,NA,TOC,96,36.25,2019,70
H1823,1025,NA,NA,TOC,96,35.75,1994,106
H1823,1025,NA,NA,TOC,96,35.75,2004,113
H1823,1025,NA,NA,TOC,96,35.75,2011,120
H1823,1025,NA,NA,TOC,96,35.75,2019,128
H1823,1026,NA,NA,TOC,95.5,35.5,1994,105
H1823,1026,NA,NA,TOC,95.5,35.5,2004,115
H1823,1026,NA,NA,TOC,95.5,35.5,2011,127
H1823,1026,NA,NA,TOC,95.5,35.5,2019,131
H1823,1029,NA,NA,TOC,99,36.25,1994,136
H1823,1029,NA,NA,TOC,99,36.25,2004,145
H1823,1029,NA,NA,TOC,99,36.25,2011,156
H1823,1029,NA,NA,TOC,99,36.25,2019,167
H1823,103,NA,NA,TOC,39,6.25,1994,65
H1823,103,NA,NA,TOC,39,6.25,2004,76
H1823,103,NA,NA,TOC,39,6.25,2011,90
H1823,103,NA,NA,TOC,39,6.25,2019,105
H1823,1030,NA,NA,TOC,98.75,38,1994,150
H1823,1030,NA,NA,TOC,98.75,38,2004,145
H1823,1030,NA,NA,TOC,98.75,38,2011,169
H1823,1030,NA,NA,TOC,98.75,38,2019,179
H1823,1031,NA,NA,TOC,97,34,2011,60
H1823,1031,NA,NA,TOC,97,34,2019,69
H1823,104,NA,NA,TOC,39.5,6.5,1994,50
H1823,104,NA,NA,TOC,39.5,6.5,2004,50
H1823,104,NA,NA,TOC,39.5,6.5,2011,52
H1823,104,NA,NA,TOC,39.5,6.5,2019,50
H1823,105,NA,NA,TOC,33,7.5,1994,70
H1823,105,NA,NA,TOC,33,7.5,2004,73
H1823,105,NA,NA,TOC,33,7.5,2011,79
H1823,105,NA,NA,TOC,33,7.5,2019,81
H1823,1051,NA,NA,TOC,9.25,41.5,2004,72
H1823,1051,NA,NA,TOC,9.25,41.5,2011,100
H1823,1051,NA,NA,TOC,9.25,41.5,2019,117
H1823,1052,NA,NA,TOC,8.5,40.5,2004,63
H1823,1052,NA,NA,TOC,8.5,40.5,2011,78
H1823,1052,NA,NA,TOC,8.5,40.5,2019,82
H1823,106,NA,NA,TOC,32.75,7.5,1994,90
H1823,106,NA,NA,TOC,32.75,7.5,2004,106
H1823,106,NA,NA,TOC,32.75,7.5,2011,116
H1823,106,NA,NA,TOC,32.75,7.5,2019,123
H1823,1060,NA,NA,TOC,13,40,2011,54
H1823,1060,NA,NA,TOC,13,40,2019,71
H1823,1071,NA,NA,TOC,15.5,40,2004,53
H1823,1071,NA,NA,TOC,15.5,40,2011,71
H1823,1071,NA,NA,TOC,15.5,40,2019,78
H1823,1075,NA,NA,TOC,18,49.5,1994,127
H1823,1075,NA,NA,TOC,18,49.5,2004,155
H1823,1075,NA,NA,TOC,18,49.5,2011,163
